Малын төрөл,Бүс,Он,value
Бүгд,       Хойд бүс,2005,4040.9
Бүгд,       Хойд бүс,2004,3623.6
Бүгд,       Хойд бүс,2003,3276.2
Бүгд,       Хойд бүс,2002,3448.2
Бүгд,       Хойд бүс,2001,3396.5
Бүгд,       Хойд бүс,2000,3960.9
Бүгд,       Хойд бүс,1999,4191.4
Бүгд,       Хойд бүс,1998,3887.0
Бүгд,       Хойд бүс,1997,3582.5
Бүгд,       Хойд бүс,1996,3302.6
Бүгд,       Хойд бүс,1995,3121.7
Бүгд,       Хойд бүс,1994,2977.8
Бүгд,       Хойд бүс,1993,2822.1
Бүгд,       Хойд бүс,1992,2905.7
Бүгд,       Хойд бүс,1991,2882.4
Бүгд,       Хойд бүс,1990,2923.6
Бүгд,       Хойд бүс,1989,2789.0
Бүгд,       Хойд бүс,1988,2665.8
Бүгд,       Хойд бүс,1987,2595.1
Бүгд,       Хойд бүс,1986,2624.1
Бүгд,       Хойд бүс,1985,2719.0
Бүгд,       Хойд бүс,1984,2785.6
Бүгд,       Хойд бүс,1983,2776.2
Бүгд,       Хойд бүс,1982,2760.4
Бүгд,       Хойд бүс,1981,2650.9
Бүгд,       Хойд бүс,1980,2546.6
Бүгд,       Хойд бүс,1979,2522.9
Бүгд,       Хойд бүс,1978,2500.7
Бүгд,       Хойд бүс,1977,2343.9
Бүгд,       Хойд бүс,1976,2444.8
Бүгд,       Хойд бүс,1975,2635.4
Бүгд,       Хойд бүс,1974,2687.6
Бүгд,       Хойд бүс,1973,2561.3
Бүгд,       Хойд бүс,1972,2546.4
Бүгд,       Хойд бүс,1971,2554.8
Бүгд,       Хойд бүс,1970,2505.6
Бүгд,              Булган,2024,3038.7
Бүгд,              Булган,2023,3622.9
Бүгд,              Булган,2022,3892.8
Бүгд,              Булган,2021,3622.3
Бүгд,              Булган,2020,3396.0
Бүгд,              Булган,2019,3641.7
Бүгд,              Булган,2018,3305.5
Бүгд,              Булган,2017,3361.6
Бүгд,              Булган,2016,3485.6
Бүгд,              Булган,2015,3223.8
Бүгд,              Булган,2014,3132.8
Бүгд,              Булган,2013,2757.2
Бүгд,              Булган,2012,2578.6
Бүгд,              Булган,2011,2340.8
Бүгд,              Булган,2010,2293.2
Бүгд,              Булган,2009,2611.7
Бүгд,              Булган,2008,2414.2
Бүгд,              Булган,2007,2008.2
Бүгд,              Булган,2006,1672.5
Бүгд,              Булган,2005,1399.3
Бүгд,              Булган,2004,1213.2
Бүгд,              Булган,2003,1107.9
Бүгд,              Булган,2002,1387.7
Бүгд,              Булган,2001,1457.6
Бүгд,              Булган,2000,1522.8
Бүгд,              Булган,1999,1609.3
Бүгд,              Булган,1998,1458.9
Бүгд,              Булган,1997,1309.8
Бүгд,              Булган,1996,1202.6
Бүгд,              Булган,1995,1137.1
Бүгд,              Булган,1994,1078.8
Бүгд,              Булган,1993,1036.9
Бүгд,              Булган,1992,1066.1
Бүгд,              Булган,1991,1021.2
Бүгд,              Булган,1990,998.2
Бүгд,              Булган,1989,943.0
Бүгд,              Булган,1988,889.4
Бүгд,              Булган,1987,846.6
Бүгд,              Булган,1986,872.3
Бүгд,              Булган,1985,934.6
Бүгд,              Булган,1984,983.7
Бүгд,              Булган,1983,992.6
Бүгд,              Булган,1982,1007.0
Бүгд,              Булган,1981,962.0
Бүгд,              Булган,1980,937.3
Бүгд,              Булган,1979,926.8
Бүгд,              Булган,1978,926.8
Бүгд,              Булган,1977,869.9
Бүгд,              Булган,1976,948.0
Бүгд,              Булган,1975,1012.8
Бүгд,              Булган,1974,1011.5
Бүгд,              Булган,1973,980.5
Бүгд,              Булган,1972,958.6
Бүгд,              Булган,1971,947.0
Бүгд,              Булган,1970,906.0
Бүгд,              Орхон,2024,175.8
Бүгд,              Орхон,2023,175.3
Бүгд,              Орхон,2022,169.9
Бүгд,              Орхон,2021,154.6
Бүгд,              Орхон,2020,137.0
Бүгд,              Орхон,2019,126.9
Бүгд,              Орхон,2018,114.4
Бүгд,              Орхон,2017,122.3
Бүгд,              Орхон,2016,134.2
Бүгд,              Орхон,2015,119.8
Бүгд,              Орхон,2014,123.2
Бүгд,              Орхон,2013,179.0
Бүгд,              Орхон,2012,184.5
Бүгд,              Орхон,2011,168.3
Бүгд,              Орхон,2010,169.2
Бүгд,              Орхон,2009,256.2
Бүгд,              Орхон,2008,268.9
Бүгд,              Орхон,2007,210.0
Бүгд,              Орхон,2006,174.4
Бүгд,              Орхон,2005,137.3
Бүгд,              Орхон,2004,115.2
Бүгд,              Орхон,2003,107.9
Бүгд,              Орхон,2002,159.7
Бүгд,              Орхон,2001,168.9
Бүгд,              Орхон,2000,168.5
Бүгд,              Орхон,1999,163.9
Бүгд,              Орхон,1998,132.3
Бүгд,              Орхон,1997,120.3
Бүгд,              Орхон,1996,123.1
Бүгд,              Орхон,1995,127.3
Бүгд,              Орхон,1994,110.9
Бүгд,              Орхон,1993,105.7
Бүгд,              Орхон,1992,92.1
Бүгд,              Орхон,1991,73.0
Бүгд,              Орхон,1990,53.5
Бүгд,              Орхон,1989,43.1
Бүгд,              Орхон,1988,36.3
Бүгд,              Орхон,1987,30.1
Бүгд,              Орхон,1986,26.0
Бүгд,              Орхон,1985,26.0
Бүгд,              Орхон,1984,24.0
Бүгд,              Орхон,1983,22.0
Бүгд,              Орхон,1982,19.2
Бүгд,              Орхон,1981,13.9
Бүгд,              Орхон,1980,8.8
Бүгд,              Орхон,1979,
Бүгд,              Орхон,1978,6.7
Бүгд,              Орхон,1977,5.7
Бүгд,              Орхон,1976,2.5
Бүгд,              Орхон,1975,
Бүгд,              Орхон,1974,
Бүгд,              Орхон,1973,
Бүгд,              Орхон,1972,
Бүгд,              Орхон,1971,
Бүгд,              Орхон,1970,
Бүгд,              Хөвсгөл,2024,5163.2
Бүгд,              Хөвсгөл,2023,5662.0
Бүгд,              Хөвсгөл,2022,6254.1
Бүгд,              Хөвсгөл,2021,5943.2
Бүгд,              Хөвсгөл,2020,5500.6
Бүгд,              Хөвсгөл,2019,6040.4
Бүгд,              Хөвсгөл,2018,5710.4
Бүгд,              Хөвсгөл,2017,5297.8
Бүгд,              Хөвсгөл,2016,5089.4
Бүгд,              Хөвсгөл,2015,4398.1
Бүгд,              Хөвсгөл,2014,4157.2
Бүгд,              Хөвсгөл,2013,3609.2
Бүгд,              Хөвсгөл,2012,3601.7
Бүгд,              Хөвсгөл,2011,3315.5
Бүгд,              Хөвсгөл,2010,3101.3
Бүгд,              Хөвсгөл,2009,3924.5
Бүгд,              Хөвсгөл,2008,3815.7
Бүгд,              Хөвсгөл,2007,3425.3
Бүгд,              Хөвсгөл,2006,2973.5
Бүгд,              Хөвсгөл,2005,2504.3
Бүгд,              Хөвсгөл,2004,2295.2
Бүгд,              Хөвсгөл,2003,2060.4
Бүгд,              Хөвсгөл,2002,1900.8
Бүгд,              Хөвсгөл,2001,1770.0
Бүгд,              Хөвсгөл,2000,2269.6
Бүгд,              Хөвсгөл,1999,2418.2
Бүгд,              Хөвсгөл,1998,2295.9
Бүгд,              Хөвсгөл,1997,2152.3
Бүгд,              Хөвсгөл,1996,1976.9
Бүгд,              Хөвсгөл,1995,1857.4
Бүгд,              Хөвсгөл,1994,1788.0
Бүгд,              Хөвсгөл,1993,1679.6
Бүгд,              Хөвсгөл,1992,1747.5
Бүгд,              Хөвсгөл,1991,1788.2
Бүгд,              Хөвсгөл,1990,1871.9
Бүгд,              Хөвсгөл,1989,1802.9
Бүгд,              Хөвсгөл,1988,1740.1
Бүгд,              Хөвсгөл,1987,1718.3
Бүгд,              Хөвсгөл,1986,1725.8
Бүгд,              Хөвсгөл,1985,1758.5
Бүгд,              Хөвсгөл,1984,1777.9
Бүгд,              Хөвсгөл,1983,1761.6
Бүгд,              Хөвсгөл,1982,1734.3
Бүгд,              Хөвсгөл,1981,1675.0
Бүгд,              Хөвсгөл,1980,1600.5
Бүгд,              Хөвсгөл,1979,1596.0
Бүгд,              Хөвсгөл,1978,1567.2
Бүгд,              Хөвсгөл,1977,1468.3
Бүгд,              Хөвсгөл,1976,1494.3
Бүгд,              Хөвсгөл,1975,1622.6
Бүгд,              Хөвсгөл,1974,1676.1
Бүгд,              Хөвсгөл,1973,1580.8
Бүгд,              Хөвсгөл,1972,1587.8
Бүгд,              Хөвсгөл,1971,1607.8
Бүгд,              Хөвсгөл,1970,1599.6
Бүгд,       Төвийн бүс,2024,6004.8
Бүгд,       Төвийн бүс,2023,6963.7
Бүгд,       Төвийн бүс,2022,7333.3
Бүгд,       Төвийн бүс,2021,6988.1
Бүгд,       Төвийн бүс,2020,7066.6
Бүгд,       Төвийн бүс,2019,7009.0
Бүгд,       Төвийн бүс,2018,6428.5
Бүгд,       Төвийн бүс,2017,6506.0
Бүгд,       Төвийн бүс,2016,6629.8
Бүгд,       Төвийн бүс,2015,6205.7
Бүгд,       Төвийн бүс,2014,5977.4
Бүгд,       Төвийн бүс,2013,5166.2
Бүгд,       Төвийн бүс,2012,4818.7
Бүгд,       Төвийн бүс,2011,4479.7
Бүгд,       Төвийн бүс,2010,4226.1
Бүгд,       Төвийн бүс,2009,5336.2
Бүгд,       Төвийн бүс,2008,4790.3
Бүгд,       Төвийн бүс,2007,3887.2
Бүгд,       Төвийн бүс,2006,3127.9
Бүгд,       Төвийн бүс,2005,2550.6
Бүгд,       Төвийн бүс,2004,2253.9
Бүгд,       Төвийн бүс,2003,2184.8
Бүгд,       Төвийн бүс,2002,2447.4
Бүгд,       Төвийн бүс,2001,2493.2
Бүгд,       Төвийн бүс,2000,2871.1
Бүгд,       Төвийн бүс,1999,3020.1
Бүгд,       Төвийн бүс,1998,2976.1
Бүгд,       Төвийн бүс,1997,2707.7
Бүгд,       Төвийн бүс,1996,2511.6
Бүгд,       Төвийн бүс,1995,2409.7
Бүгд,       Төвийн бүс,1994,2265.8
Бүгд,       Төвийн бүс,1993,2207.3
Бүгд,       Төвийн бүс,1992,2315.3
Бүгд,       Төвийн бүс,1991,2290.8
Бүгд,       Төвийн бүс,1990,2333.1
Бүгд,       Төвийн бүс,1989,2147.3
Бүгд,       Төвийн бүс,1988,1973.8
Бүгд,       Төвийн бүс,1987,1897.2
Бүгд,       Төвийн бүс,1986,1866.5
Бүгд,       Төвийн бүс,1985,1834.1
Бүгд,       Төвийн бүс,1984,1862.0
Бүгд,       Төвийн бүс,1983,1909.0
Бүгд,       Төвийн бүс,1982,1889.8
Бүгд,       Төвийн бүс,1981,1790.5
Бүгд,       Төвийн бүс,1980,1728.9
Бүгд,       Төвийн бүс,1979,1757.4
Бүгд,       Төвийн бүс,1978,1739.7
Бүгд,       Төвийн бүс,1977,1605.7
Бүгд,       Төвийн бүс,1976,1768.3
Бүгд,       Төвийн бүс,1975,1984.8
Бүгд,       Төвийн бүс,1974,1960.4
Бүгд,       Төвийн бүс,1973,1796.9
Бүгд,       Төвийн бүс,1972,1731.5
Бүгд,       Төвийн бүс,1971,1665.2
Бүгд,       Төвийн бүс,1970,1676.4
Бүгд,              Дархан-Уул,2024,252.3
Бүгд,              Дархан-Уул,2023,261.3
Бүгд,              Дархан-Уул,2022,313.2
Бүгд,              Дархан-Уул,2021,355.3
Бүгд,              Дархан-Уул,2020,360.6
Бүгд,              Дархан-Уул,2019,347.4
Бүгд,              Дархан-Уул,2018,306.0
Бүгд,              Дархан-Уул,2017,310.9
Бүгд,              Дархан-Уул,2016,324.2
Бүгд,              Дархан-Уул,2015,288.4
Бүгд,              Дархан-Уул,2014,324.2
Бүгд,              Дархан-Уул,2013,279.1
Бүгд,              Дархан-Уул,2012,268.4
Бүгд,              Дархан-Уул,2011,256.8
Бүгд,              Дархан-Уул,2010,249.8
Бүгд,              Дархан-Уул,2009,361.5
Бүгд,              Дархан-Уул,2008,345.3
Бүгд,              Дархан-Уул,2007,230.4
Бүгд,              Дархан-Уул,2006,180.2
Бүгд,              Дархан-Уул,2005,142.9
Бүгд,              Дархан-Уул,2004,125.1
Бүгд,              Дархан-Уул,2003,122.2
Бүгд,              Дархан-Уул,2002,166.0
Бүгд,              Дархан-Уул,2001,179.7
Бүгд,              Дархан-Уул,2000,194.5
Бүгд,              Дархан-Уул,1999,179.4
Бүгд,              Дархан-Уул,1998,168.2
Бүгд,              Дархан-Уул,1997,136.8
Бүгд,              Дархан-Уул,1996,137.1
Бүгд,              Дархан-Уул,1995,138.6
Бүгд,              Дархан-Уул,1994,139.5
Бүгд,              Дархан-Уул,1993,130.4
Бүгд,              Дархан-Уул,1992,145.5
Бүгд,              Дархан-Уул,1991,137.3
Бүгд,              Дархан-Уул,1990,109.3
Бүгд,              Дархан-Уул,1989,80.3
Бүгд,              Дархан-Уул,1988,68.1
Бүгд,              Дархан-Уул,1987,59.2
Бүгд,              Дархан-Уул,1986,61.9
Бүгд,              Дархан-Уул,1985,61.9
Бүгд,              Дархан-Уул,1984,61.7
Бүгд,              Дархан-Уул,1983,57.5
Бүгд,              Дархан-Уул,1982,50.0
Бүгд,              Дархан-Уул,1981,24.4
Бүгд,              Дархан-Уул,1980,22.1
Бүгд,              Дархан-Уул,1979,
Бүгд,              Дархан-Уул,1978,17.7
Бүгд,              Дархан-Уул,1977,15.7
Бүгд,              Дархан-Уул,1976,14.0
Бүгд,              Дархан-Уул,1975,13.1
Бүгд,              Дархан-Уул,1974,12.4
