date,session,scheduled_start,actual_start,timing_status,data_status,source_article_url,source_attachment_url,metric,value,unit
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Agenda items,2,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Sitting start delay,,minutes
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Officially on time,79,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Officially late,23,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,General leave,5,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Medical leave,4,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Domestic official assignments,1,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Foreign official assignments,13,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Unexplained absences,1,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Physically attended,102,count
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Physical attendance rate,81.0,percent
2026-05-08,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77213/,https://www.parliament.mn/files/92d36383dc7e4860a87bf9cebc56e16f/?d=1,Official on-time rate among appearances,77.5,percent
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Agenda items,11,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Sitting start delay,,minutes
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Officially on time,74,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Officially late,27,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,General leave,8,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Medical leave,5,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Domestic official assignments,5,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Foreign official assignments,4,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Unexplained absences,3,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Physically attended,101,count
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Physical attendance rate,80.2,percent
2026-05-14,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77271/,https://www.parliament.mn/files/bad8e8a932aa491c8090712502d206ba/?d=1,Official on-time rate among appearances,73.3,percent
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Agenda items,7,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Sitting start delay,3,minutes
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Officially on time,66,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Officially late,27,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,General leave,12,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Medical leave,6,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Domestic official assignments,6,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Foreign official assignments,4,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Unexplained absences,5,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Physically attended,93,count
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Physical attendance rate,73.8,percent
2026-05-15,Spring regular session,10:00,10:03,Complete,Final,https://www.parliament.mn/nn/77286/,https://www.parliament.mn/files/a04be5a6d4d84dbfa4b14a1456eeeb2f/?d=1,Official on-time rate among appearances,71.0,percent
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Agenda items,9,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Sitting start delay,,minutes
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Officially on time,66,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Officially late,38,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,General leave,6,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Medical leave,4,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Domestic official assignments,2,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Foreign official assignments,9,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Unexplained absences,1,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Physically attended,104,count
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Physical attendance rate,82.5,percent
2026-05-21,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77330/,https://www.parliament.mn/files/56dfac8df47647ac82331ef8161421d7/?d=1,Official on-time rate among appearances,63.5,percent
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Agenda items,11,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Sitting start delay,,minutes
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Officially on time,71,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Officially late,30,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,General leave,8,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Medical leave,3,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Domestic official assignments,3,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Foreign official assignments,9,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Unexplained absences,2,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Physically attended,101,count
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Physical attendance rate,80.2,percent
2026-05-22,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77352/,https://www.parliament.mn/files/0dc853a31ef44ce081aaca02e0f727db/?d=1,Official on-time rate among appearances,70.3,percent
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Agenda items,16,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Sitting start delay,,minutes
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Officially on time,71,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Officially late,39,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,General leave,4,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Medical leave,4,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Domestic official assignments,1,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Foreign official assignments,6,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Unexplained absences,1,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Physically attended,110,count
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Physical attendance rate,87.3,percent
2026-05-28,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77409/,https://www.parliament.mn/files/2629282ee1654000add97caeec275f75/?d=1,Official on-time rate among appearances,64.5,percent
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Agenda items,6,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Sitting start delay,,minutes
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Officially on time,66,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Officially late,40,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,General leave,2,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Medical leave,4,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Domestic official assignments,3,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Foreign official assignments,10,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Unexplained absences,1,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Physically attended,106,count
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Physical attendance rate,84.1,percent
2026-05-29,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77419/,https://www.parliament.mn/files/1d92dc5701ec476da11b90cbacfca962/?d=1,Official on-time rate among appearances,62.3,percent
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Agenda items,5,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Sitting start delay,7,minutes
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Officially on time,69,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Officially late,22,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,General leave,5,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Medical leave,3,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Domestic official assignments,8,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Foreign official assignments,19,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Unexplained absences,0,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Physically attended,91,count
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Physical attendance rate,72.2,percent
2026-06-02,Spring regular session,14:00,14:07,Complete,Final,https://www.parliament.mn/nn/77438/,https://www.parliament.mn/files/b37f8600903840ac96bf5ad7aee0c8f0/?d=1,Official on-time rate among appearances,75.8,percent
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Agenda items,10,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Sitting start delay,,minutes
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Officially on time,67,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Officially late,30,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,General leave,6,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Medical leave,2,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Domestic official assignments,5,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Foreign official assignments,14,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Unexplained absences,2,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Physically attended,97,count
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Physical attendance rate,77.0,percent
2026-06-04,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77476/,https://www.parliament.mn/files/d97d23f6bf46469aa334ffea620ea155/?d=1,Official on-time rate among appearances,69.1,percent
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Agenda items,7,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Sitting start delay,6,minutes
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Officially on time,67,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Officially late,27,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,General leave,6,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Medical leave,4,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Domestic official assignments,5,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Foreign official assignments,15,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Unexplained absences,2,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Physically attended,94,count
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Physical attendance rate,74.6,percent
2026-06-05,Spring regular session,10:00,10:06,Complete,Final,https://www.parliament.mn/nn/77501/,https://www.parliament.mn/files/2ce39196e1dd4c1f9c4c5d19c893a1d5/?d=1,Official on-time rate among appearances,71.3,percent
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Agenda items,15,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Sitting start delay,,minutes
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Officially on time,72,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Officially late,37,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,General leave,8,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Medical leave,5,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Domestic official assignments,1,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Foreign official assignments,3,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Unexplained absences,0,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Physically attended,109,count
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Physical attendance rate,86.5,percent
2026-06-11,Spring regular session,,10:00,Actual start only,Final,https://www.parliament.mn/nn/77556/,https://www.parliament.mn/files/aa5e7d12a54547a29d7e17c4e795b3ec/?d=1,Official on-time rate among appearances,66.1,percent
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Agenda items,13,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Sitting start delay,1,minutes
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Officially on time,68,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Officially late,32,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,General leave,8,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Medical leave,7,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Domestic official assignments,8,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Foreign official assignments,2,count
2026-06-12,Spring regular session,10:00,10:01,Complete,Final,https://www.parliament.mn/nn/77567/,https://www.parliament.mn/files/74de880b5cae44318771804b19fd9fe8/?d=1,Unexplained absences,1,count
