гишүүний_id,гишүүн,нам,мандат,байнгын_хороо,үзүүлэлт,утга,нэгж
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,92.7,хувь
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,78,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагт багтаж ирсэн,67,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагаас хойш ирсэн,11,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагтаа ирэлтийн хувь,85.9,хувь
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,5,минут
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,21.3,минут
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй тасалсан,5,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй таслалтын хувь,3.4,хувь
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Чөлөөтэй,1,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Эмнэлгийн чөлөө,5,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Орон нутгийн томилолт,4,тоо
m109,Г.Очирбат,Ардчилсан Нам,Жагсаалт №13,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Гадаад томилолт,7,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Хуралдаан,146,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Биеэр оролцсон,119,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Биеэр оролцсон хувь,81.5,хувь
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Албан ёсоор цагтаа ирсэн,48,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Албан ёсоор хоцорсон,71,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,40.3,хувь
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,79,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Товлосон цагт багтаж ирсэн,18,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Товлосон цагаас хойш ирсэн,61,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,22.8,хувь
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,15.0,минут
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,34.0,минут
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Тайлбаргүй тасалсан,10,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Тайлбаргүй таслалтын хувь,6.8,хувь
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Чөлөөтэй,5,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Эмнэлгийн чөлөө,4,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Орон нутгийн томилолт,0,тоо
m110,Б.Пунсалмаа,Ардчилсан Нам,Жагсаалт №10,Өргөдлийн байнгын хороо,Гадаад томилолт,8,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Хуралдаан,146,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Биеэр оролцсон,110,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Биеэр оролцсон хувь,75.3,хувь
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Албан ёсоор цагтаа ирсэн,93,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Албан ёсоор хоцорсон,17,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,84.5,хувь
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,72,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Товлосон цагт багтаж ирсэн,51,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Товлосон цагаас хойш ирсэн,21,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,70.8,хувь
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,14,минут
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,40.6,минут
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Тайлбаргүй тасалсан,13,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Тайлбаргүй таслалтын хувь,8.9,хувь
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Чөлөөтэй,3,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Эмнэлгийн чөлөө,5,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Орон нутгийн томилолт,2,тоо
m111,Д.Пүрэвдаваа,Үндэсний эвсэл,Жагсаалт №3,Төсвийн байнгын хороо,Гадаад томилолт,13,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Хуралдаан,146,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Биеэр оролцсон,136,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Биеэр оролцсон хувь,93.2,хувь
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Албан ёсоор цагтаа ирсэн,128,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Албан ёсоор хоцорсон,8,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,94.1,хувь
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,88,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Товлосон цагт багтаж ирсэн,74,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Товлосон цагаас хойш ирсэн,14,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,84.1,хувь
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,4,минут
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,41.1,минут
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Тайлбаргүй тасалсан,0,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Тайлбаргүй таслалтын хувь,0.0,хувь
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Чөлөөтэй,1,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Эмнэлгийн чөлөө,2,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Орон нутгийн томилолт,0,тоо
m112,Д.Рэгдэл,Монгол Ардын Нам,Жагсаалт №5,Өргөдлийн байнгын хороо,Гадаад томилолт,7,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Хуралдаан,146,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон,121,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон хувь,82.9,хувь
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Албан ёсоор цагтаа ирсэн,72,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Албан ёсоор хоцорсон,49,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,59.5,хувь
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,79,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагт багтаж ирсэн,26,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагаас хойш ирсэн,53,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,32.9,хувь
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,15,минут
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,33.5,минут
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Тайлбаргүй тасалсан,4,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Тайлбаргүй таслалтын хувь,2.7,хувь
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Чөлөөтэй,1,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Эмнэлгийн чөлөө,2,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Орон нутгийн томилолт,0,тоо
m113,О.Саранчулуун,Монгол Ардын Нам,Жагсаалт №4,Өргөдлийн байнгын хороо,Гадаад томилолт,18,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Хуралдаан,146,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон,127,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон хувь,87.0,хувь
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Албан ёсоор цагтаа ирсэн,123,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Албан ёсоор хоцорсон,4,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,96.9,хувь
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,82,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагт багтаж ирсэн,75,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагаас хойш ирсэн,7,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,91.5,хувь
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,2.0,минут
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,7,минут
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Тайлбаргүй тасалсан,3,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Тайлбаргүй таслалтын хувь,2.1,хувь
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Чөлөөтэй,2,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Эмнэлгийн чөлөө,12,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Орон нутгийн томилолт,0,тоо
m114,М.Сарнай,Үндэсний эвсэл,Жагсаалт №4,Өргөдлийн байнгын хороо,Гадаад томилолт,2,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Хуралдаан,146,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Биеэр оролцсон,122,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Биеэр оролцсон хувь,83.6,хувь
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Албан ёсоор цагтаа ирсэн,110,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Албан ёсоор хоцорсон,12,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,90.2,хувь
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,78,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагт багтаж ирсэн,61,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагаас хойш ирсэн,17,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Товлосон цагтаа ирэлтийн хувь,78.2,хувь
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,5,минут
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,5.3,минут
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй тасалсан,11,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Тайлбаргүй таслалтын хувь,7.5,хувь
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Чөлөөтэй,2,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Эмнэлгийн чөлөө,4,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Орон нутгийн томилолт,0,тоо
m115,Х.Тэмүүжин,Ардчилсан Нам,Жагсаалт №9,"Аюулгүй байдал, гадаад бодлогын байнгын хороо",Гадаад томилолт,7,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Хуралдаан,146,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон,101,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон хувь,69.2,хувь
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор цагтаа ирсэн,45,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор хоцорсон,56,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,44.6,хувь
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,67,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагт багтаж ирсэн,29,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагаас хойш ирсэн,38,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагтаа ирэлтийн хувь,43.3,хувь
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,16.5,минут
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,43.0,минут
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй тасалсан,9,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй таслалтын хувь,6.2,хувь
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Чөлөөтэй,7,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Эмнэлгийн чөлөө,4,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Орон нутгийн томилолт,0,тоо
m116,А.Ундраа,Үндэсний эвсэл,Жагсаалт №2,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Гадаад томилолт,25,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Хуралдаан,146,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон,131,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон хувь,89.7,хувь
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор цагтаа ирсэн,122,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Албан ёсоор хоцорсон,9,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,93.1,хувь
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цаг нийтлэгдсэн ирэлт,85,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагт багтаж ирсэн,74,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагаас хойш ирсэн,11,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Товлосон цагтаа ирэлтийн хувь,87.1,хувь
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон медиан минут,8.0,минут
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Бодит эхлэлээс хоцорсон дундаж минут,61.5,минут
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй тасалсан,0,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Тайлбаргүй таслалтын хувь,0.0,хувь
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Чөлөөтэй,2,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Эмнэлгийн чөлөө,3,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Орон нутгийн томилолт,1,тоо
m117,Б.Уянга,Монгол Ардын Нам,Жагсаалт №10,"Байгаль орчин, хүнс, хөдөө аж ахуйн байнгын хороо",Гадаад томилолт,9,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Хуралдаан,146,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Биеэр оролцсон,124,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Биеэр оролцсон хувь,84.9,хувь
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Албан ёсоор цагтаа ирсэн,64,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Албан ёсоор хоцорсон,60,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,51.6,хувь
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Товлосон цаг нийтлэгдсэн ирэлт,78,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Товлосон цагт багтаж ирсэн,34,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Товлосон цагаас хойш ирсэн,44,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Товлосон цагтаа ирэлтийн хувь,43.6,хувь
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Бодит эхлэлээс хоцорсон медиан минут,13,минут
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Бодит эхлэлээс хоцорсон дундаж минут,37.7,минут
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Тайлбаргүй тасалсан,5,тоо
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Тайлбаргүй таслалтын хувь,3.4,хувь
m118,Г.Уянгахишиг,ХҮН Нам,Жагсаалт №4,Хууль зүйн байнгын хороо,Чөлөөтэй,6,тоо
