Бүс,Үзүүлэлт,Он,value
            Төв,"Арьс, харшлын",2015,1.0
            Төв,Халдвартын,2025,28.0
            Төв,Халдвартын,2024,21.0
            Төв,Халдвартын,2023,27.0
            Төв,Халдвартын,2022,26.0
            Төв,Халдвартын,2021,24.0
            Төв,Халдвартын,2020,17.0
            Төв,Халдвартын,2019,21.0
            Төв,Халдвартын,2018,13.0
            Төв,Халдвартын,2017,13.0
            Төв,Халдвартын,2016,15.0
            Төв,Халдвартын,2015,13.0
            Төв,Сүрьеэгийн,2025,
            Төв,Сүрьеэгийн,2024,0.0
            Төв,Сүрьеэгийн,2023,0.0
            Төв,Сүрьеэгийн,2022,0.0
            Төв,Сүрьеэгийн,2021,0.0
            Төв,Сүрьеэгийн,2020,0.0
            Төв,Сүрьеэгийн,2019,0.0
            Төв,Сүрьеэгийн,2018,6.0
            Төв,Сүрьеэгийн,2017,7.0
            Төв,Сүрьеэгийн,2016,7.0
            Төв,Сүрьеэгийн,2015,6.0
            Төв,ДОХ/БЗДХ-ын/,2025,
            Төв,ДОХ/БЗДХ-ын/,2024,0.0
            Төв,ДОХ/БЗДХ-ын/,2023,0.0
            Төв,ДОХ/БЗДХ-ын/,2022,0.0
            Төв,ДОХ/БЗДХ-ын/,2021,0.0
            Төв,ДОХ/БЗДХ-ын/,2020,0.0
            Төв,ДОХ/БЗДХ-ын/,2019,0.0
            Төв,ДОХ/БЗДХ-ын/,2018,1.0
            Төв,ДОХ/БЗДХ-ын/,2017,1.0
            Төв,ДОХ/БЗДХ-ын/,2016,1.0
            Төв,ДОХ/БЗДХ-ын/,2015,1.0
            Төв,Сэргээн засахын,2025,19.0
            Төв,Сэргээн засахын,2024,21.0
            Төв,Сэргээн засахын,2023,21.0
            Төв,Сэргээн засахын,2022,16.0
            Төв,Сэргээн засахын,2021,16.0
            Төв,Сэргээн засахын,2020,13.0
            Төв,Сэргээн засахын,2019,14.0
            Төв,Сэргээн засахын,2018,17.0
            Төв,Сэргээн засахын,2017,12.0
            Төв,Сэргээн засахын,2016,10.0
            Төв,Сэргээн засахын,2015,11.0
            Төв,Хөнгөвчлөхийн,2025,2.0
            Төв,Хөнгөвчлөхийн,2024,0.0
            Төв,Хөнгөвчлөхийн,2023,1.0
            Төв,Хөнгөвчлөхийн,2022,1.0
            Төв,Хөнгөвчлөхийн,2021,1.0
            Төв,Хөнгөвчлөхийн,2020,1.0
            Төв,Хөнгөвчлөхийн,2019,0.0
            Төв,Хөнгөвчлөхийн,2018,0.0
            Төв,Хөнгөвчлөхийн,2017,0.0
            Төв,Хөнгөвчлөхийн,2016,0.0
            Төв,Хөнгөвчлөхийн,2015,0.0
            Төв,Настны,2025,
            Төв,Настны,2024,0.0
            Төв,Настны,2023,0.0
            Төв,Настны,2022,0.0
            Төв,Настны,2021,0.0
            Төв,Настны,2020,0.0
            Төв,Настны,2019,0.0
            Төв,Настны,2018,0.0
            Төв,Настны,2017,0.0
            Төв,Настны,2016,0.0
            Төв,Настны,2015,0.0
            Төв,Уламжлалт анагаахын,2025,12.0
            Төв,Уламжлалт анагаахын,2024,21.0
            Төв,Уламжлалт анагаахын,2023,20.0
            Төв,Уламжлалт анагаахын,2022,22.0
            Төв,Уламжлалт анагаахын,2021,17.0
            Төв,Уламжлалт анагаахын,2020,11.0
            Төв,Уламжлалт анагаахын,2019,11.0
            Төв,Уламжлалт анагаахын,2018,11.0
            Төв,Уламжлалт анагаахын,2017,10.0
            Төв,Уламжлалт анагаахын,2016,12.0
            Төв,Уламжлалт анагаахын,2015,9.0
            Төв,Нүүр амны,2025,3.0
            Төв,Нүүр амны,2024,5.0
            Төв,Нүүр амны,2023,2.0
            Төв,Нүүр амны,2022,3.0
            Төв,Нүүр амны,2021,3.0
            Төв,Нүүр амны,2020,2.0
            Төв,Нүүр амны,2019,4.0
            Төв,Нүүр амны,2018,2.0
            Төв,Нүүр амны,2017,3.0
            Төв,Нүүр амны,2016,3.0
            Төв,Нүүр амны,2015,3.0
            Төв,Бусад,2025,31.0
            Төв,Бусад,2024,11.0
            Төв,Бусад,2023,12.0
            Төв,Бусад,2022,47.0
            Төв,Бусад,2021,48.0
            Төв,Бусад,2020,46.0
            Төв,Бусад,2019,46.0
            Төв,Бусад,2018,19.0
            Төв,Бусад,2017,19.0
            Төв,Бусад,2016,22.0
            Төв,Бусад,2015,23.0
    Зүүн бүс,Сувилагч-Бүгд,2025,832.0
    Зүүн бүс,Сувилагч-Бүгд,2024,824.0
    Зүүн бүс,Сувилагч-Бүгд,2023,827.0
    Зүүн бүс,Сувилагч-Бүгд,2022,811.0
    Зүүн бүс,Сувилагч-Бүгд,2021,797.0
    Зүүн бүс,Сувилагч-Бүгд,2020,768.0
    Зүүн бүс,Сувилагч-Бүгд,2019,756.0
    Зүүн бүс,Сувилагч-Бүгд,2018,742.0
    Зүүн бүс,Сувилагч-Бүгд,2017,724.0
    Зүүн бүс,Сувилагч-Бүгд,2016,725.0
    Зүүн бүс,Сувилагч-Бүгд,2015,725.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2025,395.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2024,402.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2023,398.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2022,416.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2021,423.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2020,414.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2019,437.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2018,412.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2017,409.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2016,417.0
    Зүүн бүс,Ерөнхий мэргэжлийн,2015,460.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2025,415.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2024,390.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2023,401.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2022,365.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2021,353.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2020,333.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2019,298.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2018,310.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2017,296.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2016,286.0
    Зүүн бүс,Үндсэн ба төрөлжсөн мэргэжлийн,2015,243.0
    Зүүн бүс,Дотрын,2025,1.0
    Зүүн бүс,Дотрын,2024,1.0
    Зүүн бүс,Дотрын,2023,1.0
    Зүүн бүс,Дотрын,2022,0.0
    Зүүн бүс,Дотрын,2021,0.0
    Зүүн бүс,Дотрын,2020,0.0
    Зүүн бүс,Дотрын,2019,0.0
    Зүүн бүс,Дотрын,2018,29.0
    Зүүн бүс,Дотрын,2017,32.0
    Зүүн бүс,Дотрын,2016,30.0
    Зүүн бүс,Дотрын,2015,7.0
    Зүүн бүс,Хүүхдийн,2025,55.0
    Зүүн бүс,Хүүхдийн,2024,52.0
    Зүүн бүс,Хүүхдийн,2023,54.0
    Зүүн бүс,Хүүхдийн,2022,50.0
    Зүүн бүс,Хүүхдийн,2021,57.0
    Зүүн бүс,Хүүхдийн,2020,55.0
    Зүүн бүс,Хүүхдийн,2019,54.0
    Зүүн бүс,Хүүхдийн,2018,50.0
    Зүүн бүс,Хүүхдийн,2017,50.0
    Зүүн бүс,Хүүхдийн,2016,52.0
    Зүүн бүс,Хүүхдийн,2015,45.0
    Зүүн бүс,Мэс заслын,2025,42.0
    Зүүн бүс,Мэс заслын,2024,37.0
    Зүүн бүс,Мэс заслын,2023,42.0
    Зүүн бүс,Мэс заслын,2022,42.0
    Зүүн бүс,Мэс заслын,2021,41.0
    Зүүн бүс,Мэс заслын,2020,41.0
    Зүүн бүс,Мэс заслын,2019,30.0
    Зүүн бүс,Мэс заслын,2018,32.0
    Зүүн бүс,Мэс заслын,2017,31.0
    Зүүн бүс,Мэс заслын,2016,27.0
    Зүүн бүс,Мэс заслын,2015,35.0
    Зүүн бүс,Гэмтлийн,2025,7.0
    Зүүн бүс,Гэмтлийн,2024,6.0
    Зүүн бүс,Гэмтлийн,2023,6.0
    Зүүн бүс,Гэмтлийн,2022,5.0
    Зүүн бүс,Гэмтлийн,2021,3.0
    Зүүн бүс,Гэмтлийн,2020,4.0
    Зүүн бүс,Гэмтлийн,2019,1.0
    Зүүн бүс,Гэмтлийн,2018,5.0
    Зүүн бүс,Гэмтлийн,2017,6.0
    Зүүн бүс,Гэмтлийн,2016,6.0
    Зүүн бүс,Гэмтлийн,2015,3.0
    Зүүн бүс,Сэхээн амьдруулахын,2025,0.0
    Зүүн бүс,Сэхээн амьдруулахын,2024,0.0
    Зүүн бүс,Сэхээн амьдруулахын,2023,10.0
    Зүүн бүс,Сэхээн амьдруулахын,2022,10.0
    Зүүн бүс,Сэхээн амьдруулахын,2021,0.0
    Зүүн бүс,Сэхээн амьдруулахын,2020,9.0
    Зүүн бүс,Сэхээн амьдруулахын,2019,0.0
    Зүүн бүс,Сэхээн амьдруулахын,2018,19.0
    Зүүн бүс,Сэхээн амьдруулахын,2017,13.0
    Зүүн бүс,Сэхээн амьдруулахын,2016,12.0
    Зүүн бүс,Сэхээн амьдруулахын,2015,11.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2025,39.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2024,39.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2023,30.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2022,31.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2021,36.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2020,30.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2019,39.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2018,11.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2017,13.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2016,19.0
    Зүүн бүс,"Мэдээгүйжүүлэлт, эрчимт эмчилгээний",2015,22.0
    Зүүн бүс,Мэдрэлийн,2025,6.0
    Зүүн бүс,Мэдрэлийн,2024,6.0
    Зүүн бүс,Мэдрэлийн,2023,5.0
    Зүүн бүс,Мэдрэлийн,2022,3.0
    Зүүн бүс,Мэдрэлийн,2021,36.0
    Зүүн бүс,Мэдрэлийн,2020,6.0
    Зүүн бүс,Мэдрэлийн,2019,6.0
    Зүүн бүс,Мэдрэлийн,2018,13.0
    Зүүн бүс,Мэдрэлийн,2017,14.0
    Зүүн бүс,Мэдрэлийн,2016,8.0
    Зүүн бүс,Мэдрэлийн,2015,1.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2025,1.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2024,2.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2023,1.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2022,1.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2021,3.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2020,9.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2019,11.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2018,9.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2017,8.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2016,6.0
    Зүүн бүс,Эх барих эмэгтэйчүүдийн,2015,20.0
    Зүүн бүс,Хавдрын,2025,6.0
    Зүүн бүс,Хавдрын,2024,6.0
    Зүүн бүс,Хавдрын,2023,7.0
    Зүүн бүс,Хавдрын,2022,9.0
    Зүүн бүс,Хавдрын,2021,9.0
    Зүүн бүс,Хавдрын,2020,9.0
    Зүүн бүс,Хавдрын,2019,8.0
    Зүүн бүс,Хавдрын,2018,5.0
    Зүүн бүс,Хавдрын,2017,2.0
    Зүүн бүс,Хавдрын,2016,2.0
    Зүүн бүс,Хавдрын,2015,1.0
    Зүүн бүс,Сэтгэцийн,2025,12.0
    Зүүн бүс,Сэтгэцийн,2024,12.0
    Зүүн бүс,Сэтгэцийн,2023,11.0
    Зүүн бүс,Сэтгэцийн,2022,11.0
    Зүүн бүс,Сэтгэцийн,2021,13.0
    Зүүн бүс,Сэтгэцийн,2020,10.0
    Зүүн бүс,Сэтгэцийн,2019,10.0
    Зүүн бүс,Сэтгэцийн,2018,16.0
    Зүүн бүс,Сэтгэцийн,2017,17.0
    Зүүн бүс,Сэтгэцийн,2016,17.0
    Зүүн бүс,Сэтгэцийн,2015,9.0
    Зүүн бүс,Нүдний,2025,4.0
    Зүүн бүс,Нүдний,2024,4.0
    Зүүн бүс,Нүдний,2023,4.0
    Зүүн бүс,Нүдний,2022,4.0
    Зүүн бүс,Нүдний,2021,2.0
    Зүүн бүс,Нүдний,2020,3.0
    Зүүн бүс,Нүдний,2019,4.0
    Зүүн бүс,Нүдний,2018,8.0
    Зүүн бүс,Нүдний,2017,8.0
