малын_төрөл,бүс,он,утга
Адуу,Баруун бүс,1993,488.26
Адуу,Баруун бүс,1992,506.72
Адуу,Баруун бүс,1991,537.21
Адуу,Баруун бүс,1990,562.2
Адуу,Баруун бүс,1989,549.52
Адуу,Баруун бүс,1988,525.67
Адуу,Баруун бүс,1987,505.13
Адуу,Баруун бүс,1986,486.83
Адуу,Баруун бүс,1985,470.04
Адуу,Баруун бүс,1984,448.56
Адуу,Баруун бүс,1983,447.81
Адуу,Баруун бүс,1982,469.73
Адуу,Баруун бүс,1981,463.16
Адуу,Баруун бүс,1980,457.22
Адуу,Баруун бүс,1979,457.4
Адуу,Баруун бүс,1978,458.91
Адуу,Баруун бүс,1977,477.57
Адуу,Баруун бүс,1976,510.45
Адуу,Баруун бүс,1975,522.15
Адуу,Баруун бүс,1974,552.87
Адуу,Баруун бүс,1973,542.66
Адуу,Баруун бүс,1972,540.7
Адуу,Баруун бүс,1971,535.82
Адуу,Баруун бүс,1970,510.88
Адуу,Баян-Өлгий,2025,123.83
Адуу,Баян-Өлгий,2024,124.86
Адуу,Баян-Өлгий,2023,115.83
Адуу,Баян-Өлгий,2022,116.75
Адуу,Баян-Өлгий,2021,113.36
Адуу,Баян-Өлгий,2020,99.78
Адуу,Баян-Өлгий,2019,99.02
Адуу,Баян-Өлгий,2018,95.35
Адуу,Баян-Өлгий,2017,93.4
Адуу,Баян-Өлгий,2016,85.78
Адуу,Баян-Өлгий,2015,77.29
Адуу,Баян-Өлгий,2014,69.56
Адуу,Баян-Өлгий,2013,58.44
Адуу,Баян-Өлгий,2012,51.71
Адуу,Баян-Өлгий,2011,48.53
Адуу,Баян-Өлгий,2010,43.45
Адуу,Баян-Өлгий,2009,50.95
Адуу,Баян-Өлгий,2008,59.68
Адуу,Баян-Өлгий,2007,65.66
Адуу,Баян-Өлгий,2006,61.83
Адуу,Баян-Өлгий,2005,57.62
Адуу,Баян-Өлгий,2004,60.76
Адуу,Баян-Өлгий,2003,62.11
Адуу,Баян-Өлгий,2002,60.61
Адуу,Баян-Өлгий,2001,66.59
Адуу,Баян-Өлгий,2000,68.79
Адуу,Баян-Өлгий,1999,79.43
Адуу,Баян-Өлгий,1998,79.83
Адуу,Баян-Өлгий,1997,87.67
Адуу,Баян-Өлгий,1996,84.34
Адуу,Баян-Өлгий,1995,80.09
Адуу,Баян-Өлгий,1994,70.15
Адуу,Баян-Өлгий,1993,62.3
Адуу,Баян-Өлгий,1992,66.34
Адуу,Баян-Өлгий,1991,73.59
Адуу,Баян-Өлгий,1990,83.14
Адуу,Баян-Өлгий,1989,83.41
Адуу,Баян-Өлгий,1988,81.39
Адуу,Баян-Өлгий,1987,80.91
Адуу,Баян-Өлгий,1986,80.59
Адуу,Баян-Өлгий,1985,77.16
Адуу,Баян-Өлгий,1984,71.1
Адуу,Баян-Өлгий,1983,67.72
Адуу,Баян-Өлгий,1982,68.79
Адуу,Баян-Өлгий,1981,65.94
Адуу,Баян-Өлгий,1980,63.51
Адуу,Баян-Өлгий,1979,62.13
Адуу,Баян-Өлгий,1978,60.92
Адуу,Баян-Өлгий,1977,62.89
Адуу,Баян-Өлгий,1976,68.71
Адуу,Баян-Өлгий,1975,67.15
Адуу,Баян-Өлгий,1974,75.37
Адуу,Баян-Өлгий,1973,72.42
Адуу,Баян-Өлгий,1972,70.5
Адуу,Баян-Өлгий,1971,69.33
Адуу,Баян-Өлгий,1970,65.59
Адуу,Говь-Алтай,2025,133.69
Адуу,Говь-Алтай,2024,130.01
Адуу,Говь-Алтай,2023,124.48
Адуу,Говь-Алтай,2022,127.59
Адуу,Говь-Алтай,2021,115.48
Адуу,Говь-Алтай,2020,122.13
Адуу,Говь-Алтай,2019,132.43
Адуу,Говь-Алтай,2018,130.0
Адуу,Говь-Алтай,2017,123.69
Адуу,Говь-Алтай,2016,106.84
Адуу,Говь-Алтай,2015,88.37
Адуу,Говь-Алтай,2014,76.75
Адуу,Говь-Алтай,2013,65.26
Адуу,Говь-Алтай,2012,55.03
Адуу,Говь-Алтай,2011,46.56
Адуу,Говь-Алтай,2010,38.75
Адуу,Говь-Алтай,2009,65.96
Адуу,Говь-Алтай,2008,73.76
Адуу,Говь-Алтай,2007,71.57
Адуу,Говь-Алтай,2006,62.63
Адуу,Говь-Алтай,2005,54.39
Адуу,Говь-Алтай,2004,47.21
Адуу,Говь-Алтай,2003,40.48
Адуу,Говь-Алтай,2002,35.08
Адуу,Говь-Алтай,2001,75.12
Адуу,Говь-Алтай,2000,91.87
Адуу,Говь-Алтай,1999,103.47
Адуу,Говь-Алтай,1998,106.48
Адуу,Говь-Алтай,1997,102.63
Адуу,Говь-Алтай,1996,107.64
Адуу,Говь-Алтай,1995,102.87
Адуу,Говь-Алтай,1994,91.15
Адуу,Говь-Алтай,1993,79.63
Адуу,Говь-Алтай,1992,81.13
Адуу,Говь-Алтай,1991,84.47
Адуу,Говь-Алтай,1990,81.64
Адуу,Говь-Алтай,1989,82.06
Адуу,Говь-Алтай,1988,78.35
Адуу,Говь-Алтай,1987,77.21
Адуу,Говь-Алтай,1986,73.04
Адуу,Говь-Алтай,1985,72.27
Адуу,Говь-Алтай,1984,69.99
Адуу,Говь-Алтай,1983,76.38
Адуу,Говь-Алтай,1982,84.41
Адуу,Говь-Алтай,1981,88.44
Адуу,Говь-Алтай,1980,90.04
Адуу,Говь-Алтай,1979,89.99
Адуу,Говь-Алтай,1978,92.5
Адуу,Говь-Алтай,1977,97.37
Адуу,Говь-Алтай,1976,98.26
Адуу,Говь-Алтай,1975,97.96
Адуу,Говь-Алтай,1974,99.44
Адуу,Говь-Алтай,1973,93.41
Адуу,Говь-Алтай,1972,91.98
Адуу,Говь-Алтай,1971,87.99
Адуу,Говь-Алтай,1970,82.72
Адуу,Завхан,2025,263.16
Адуу,Завхан,2024,246.96
Адуу,Завхан,2023,253.42
Адуу,Завхан,2022,271.57
Адуу,Завхан,2021,252.73
Адуу,Завхан,2020,236.75
Адуу,Завхан,2019,243.68
Адуу,Завхан,2018,222.53
Адуу,Завхан,2017,207.44
Адуу,Завхан,2016,186.18
Адуу,Завхан,2015,163.11
Адуу,Завхан,2014,147.4
Адуу,Завхан,2013,130.13
Адуу,Завхан,2012,116.76
Адуу,Завхан,2011,105.41
Адуу,Завхан,2010,93.4
Адуу,Завхан,2009,124.04
Адуу,Завхан,2008,129.39
Адуу,Завхан,2007,127.21
Адуу,Завхан,2006,113.24
Адуу,Завхан,2005,101.15
Адуу,Завхан,2004,96.1
Адуу,Завхан,2003,94.12
Адуу,Завхан,2002,93.44
Адуу,Завхан,2001,101.87
Адуу,Завхан,2000,139.01
Адуу,Завхан,1999,192.21
Адуу,Завхан,1998,204.99
Адуу,Завхан,1997,204.79
Адуу,Завхан,1996,200.4
Адуу,Завхан,1995,189.49
Адуу,Завхан,1994,168.73
Адуу,Завхан,1993,143.91
Адуу,Завхан,1992,149.58
Адуу,Завхан,1991,151.82
Адуу,Завхан,1990,156.46
Адуу,Завхан,1989,149.19
Адуу,Завхан,1988,140.62
Адуу,Завхан,1987,132.07
Адуу,Завхан,1986,125.75
Адуу,Завхан,1985,120.74
Адуу,Завхан,1984,118.31
Адуу,Завхан,1983,116.94
Адуу,Завхан,1982,121.77
Адуу,Завхан,1981,119.1
Адуу,Завхан,1980,118.5
Адуу,Завхан,1979,118.66
Адуу,Завхан,1978,122.0
Адуу,Завхан,1977,126.67
Адуу,Завхан,1976,136.76
Адуу,Завхан,1975,140.52
Адуу,Завхан,1974,145.49
Адуу,Завхан,1973,145.02
Адуу,Завхан,1972,149.04
Адуу,Завхан,1971,149.4
Адуу,Завхан,1970,145.77
Адуу,Увс,2025,158.03
Адуу,Увс,2024,154.86
Адуу,Увс,2023,158.61
Адуу,Увс,2022,166.48
Адуу,Увс,2021,157.09
Адуу,Увс,2020,139.34
Адуу,Увс,2019,130.66
Адуу,Увс,2018,123.79
Адуу,Увс,2017,119.49
Адуу,Увс,2016,105.67
Адуу,Увс,2015,98.04
Адуу,Увс,2014,88.41
Адуу,Увс,2013,76.95
Адуу,Увс,2012,70.43
Адуу,Увс,2011,63.96
Адуу,Увс,2010,59.72
Адуу,Увс,2009,74.82
Адуу,Увс,2008,79.25
Адуу,Увс,2007,84.8
Адуу,Увс,2006,80.24
Адуу,Увс,2005,73.24
Адуу,Увс,2004,70.29
Адуу,Увс,2003,63.89
Адуу,Увс,2002,60.93
Адуу,Увс,2001,66.55
Адуу,Увс,2000,74.85
Адуу,Увс,1999,116.03
Адуу,Увс,1998,126.53
Адуу,Увс,1997,124.18
Адуу,Увс,1996,123.87
Адуу,Увс,1995,121.11
Адуу,Увс,1994,114.99
Адуу,Увс,1993,107.29
Адуу,Увс,1992,116.05
Адуу,Увс,1991,128.79
Адуу,Увс,1990,136.74
Адуу,Увс,1989,133.35
Адуу,Увс,1988,127.75
Адуу,Увс,1987,121.78
Адуу,Увс,1986,118.22
Адуу,Увс,1985,112.84
Адуу,Увс,1984,108.81
Адуу,Увс,1983,104.15
Адуу,Увс,1982,106.63
Адуу,Увс,1981,101.88
Адуу,Увс,1980,102.23
Адуу,Увс,1979,103.43
Адуу,Увс,1978,99.63
Адуу,Увс,1977,102.06
Адуу,Увс,1976,105.08
Адуу,Увс,1975,115.07
Адуу,Увс,1974,124.37
Адуу,Увс,1973,124.82
Адуу,Увс,1972,123.26
Адуу,Увс,1971,127.85
Адуу,Увс,1970,123.35
Адуу,Ховд,2025,154.37
Адуу,Ховд,2024,157.4
Адуу,Ховд,2023,142.93
Адуу,Ховд,2022,149.33
Адуу,Ховд,2021,146.65
Адуу,Ховд,2020,131.5
Адуу,Ховд,2019,128.76
Адуу,Ховд,2018,128.54
Адуу,Ховд,2017,132.09
Адуу,Ховд,2016,122.69
Адуу,Ховд,2015,107.59
Адуу,Ховд,2014,96.26
Адуу,Ховд,2013,83.79
Адуу,Ховд,2012,75.53
Адуу,Ховд,2011,68.23
Адуу,Ховд,2010,64.65
Адуу,Ховд,2009,81.8
Адуу,Ховд,2008,89.04
Адуу,Ховд,2007,92.24
Адуу,Ховд,2006,85.37
Адуу,Ховд,2005,77.09
Адуу,Ховд,2004,73.18
Адуу,Ховд,2003,67.02
Адуу,Ховд,2002,63.16
Адуу,Ховд,2001,80.34
Адуу,Ховд,2000,99.6
Адуу,Ховд,1999,107.63
Адуу,Ховд,1998,105.28
Адуу,Ховд,1997,111.62
Адуу,Ховд,1996,117.17
Адуу,Ховд,1995,116.55
Адуу,Ховд,1994,104.07
Адуу,Ховд,1993,95.13
Адуу,Ховд,1992,93.62
Адуу,Ховд,1991,98.54
Адуу,Ховд,1990,104.22
Адуу,Ховд,1989,101.51
Адуу,Ховд,1988,97.56
Адуу,Ховд,1987,93.16
Адуу,Ховд,1986,89.23
Адуу,Ховд,1985,87.03
Адуу,Ховд,1984,80.35
Адуу,Ховд,1983,82.62
Адуу,Ховд,1982,88.13
Адуу,Ховд,1981,87.8
Адуу,Ховд,1980,82.94
Адуу,Ховд,1979,83.19
Адуу,Ховд,1978,83.86
Адуу,Ховд,1977,88.58
Адуу,Ховд,1976,101.64
Адуу,Ховд,1975,101.45
Адуу,Ховд,1974,108.2
Адуу,Ховд,1973,106.99
Адуу,Ховд,1972,105.92
Адуу,Ховд,1971,101.25
Адуу,Ховд,1970,93.45
Адуу,Хойд бүс,2025,822.41
Адуу,Хойд бүс,2024,758.59
Адуу,Хойд бүс,2023,734.96
Адуу,Хойд бүс,2022,697.61
Адуу,Хойд бүс,2021,607.05
Адуу,Хойд бүс,2020,539.46
Адуу,Хойд бүс,2019,566.06
Адуу,Хойд бүс,2018,517.36
Адуу,Хойд бүс,2017,514.43
Адуу,Хойд бүс,2016,509.0
Адуу,Хойд бүс,2015,469.07
Адуу,Хойд бүс,2014,445.82
Адуу,Хойд бүс,2013,402.79
Адуу,Хойд бүс,2012,372.3
Адуу,Хойд бүс,2011,353.07
Адуу,Хойд бүс,2010,342.25
Адуу,Хойд бүс,2009,352.62
Адуу,Хойд бүс,2008,340.8
Адуу,Хойд бүс,2007,319.02
Адуу,Хойд бүс,2006,305.81
Адуу,Хойд бүс,2005,292.17
Адуу,Хойд бүс,2004,294.49
Адуу,Хойд бүс,2003,301.03
Адуу,Хойд бүс,2002,336.66
Адуу,Хойд бүс,2001,353.74
Адуу,Хойд бүс,2000,431.01
Адуу,Хойд бүс,1999,474.44
Адуу,Хойд бүс,1998,441.25
Адуу,Хойд бүс,1997,417.16
Адуу,Хойд бүс,1996,399.12
Адуу,Хойд бүс,1995,381.61
Адуу,Хойд бүс,1994,348.17
Адуу,Хойд бүс,1993,312.98
Адуу,Хойд бүс,1992,304.95
Адуу,Хойд бүс,1991,301.3
Адуу,Хойд бүс,1990,294.99
Адуу,Хойд бүс,1989,281.81
Адуу,Хойд бүс,1988,269.47
Адуу,Хойд бүс,1987,258.15
Адуу,Хойд бүс,1986,252.68
Адуу,Хойд бүс,1985,242.31
Адуу,Хойд бүс,1984,231.88
Адуу,Хойд бүс,1983,223.58
Адуу,Хойд бүс,1982,221.0
Адуу,Хойд бүс,1981,214.23
Адуу,Хойд бүс,1980,207.43
Адуу,Хойд бүс,1979,209.13
Адуу,Хойд бүс,1978,206.77
Адуу,Хойд бүс,1977,207.79
Адуу,Хойд бүс,1976,221.76
Адуу,Хойд бүс,1975,236.81
Адуу,Хойд бүс,1974,238.79
Адуу,Хойд бүс,1973,234.22
Адуу,Хойд бүс,1972,248.2
Адуу,Хойд бүс,1971,255.69
Адуу,Хойд бүс,1970,254.29
Адуу,Булган,2025,389.68
Адуу,Булган,2024,357.17
Адуу,Булган,2023,351.11
Адуу,Булган,2022,331.78
Адуу,Булган,2021,285.67
Адуу,Булган,2020,255.12
Адуу,Булган,2019,272.02
Адуу,Булган,2018,244.04
Адуу,Булган,2017,261.86
Адуу,Булган,2016,274.27
Адуу,Булган,2015,264.27
Адуу,Булган,2014,253.35
Адуу,Булган,2013,225.68
Адуу,Булган,2012,199.33
Адуу,Булган,2011,185.96
Адуу,Булган,2010,182.85
Адуу,Булган,2009,185.54
Адуу,Булган,2008,177.65
Адуу,Булган,2007,158.94
Адуу,Булган,2006,147.75
Адуу,Булган,2005,136.36
Адуу,Булган,2004,128.66
Адуу,Булган,2003,128.32
Адуу,Булган,2002,156.69
Адуу,Булган,2001,174.47
Адуу,Булган,2000,190.18
Адуу,Булган,1999,210.04
Адуу,Булган,1998,194.76
Адуу,Булган,1997,178.51
Адуу,Булган,1996,169.95
Адуу,Булган,1995,164.36
Адуу,Булган,1994,149.29
Адуу,Булган,1993,132.23
Адуу,Булган,1992,128.66
Адуу,Булган,1991,124.85
Адуу,Булган,1990,122.45
Адуу,Булган,1989,120.17
Адуу,Булган,1988,114.19
Адуу,Булган,1987,108.03
Адуу,Булган,1986,107.62
Адуу,Булган,1985,103.1
Адуу,Булган,1984,100.89
Адуу,Булган,1983,97.2
Адуу,Булган,1982,96.67
Адуу,Булган,1981,92.5
Адуу,Булган,1980,90.25
Адуу,Булган,1979,89.64
Адуу,Булган,1978,90.15
Адуу,Булган,1977,88.61
Адуу,Булган,1976,96.68
Адуу,Булган,1975,102.72
Адуу,Булган,1974,100.5
Адуу,Булган,1973,96.61
Адуу,Булган,1972,102.2
Адуу,Булган,1971,105.9
Адуу,Булган,1970,107.33
Адуу,Орхон,2025,29.78
Адуу,Орхон,2024,25.52
Адуу,Орхон,2023,21.16
Адуу,Орхон,2022,17.37
Адуу,Орхон,2021,15.73
Адуу,Орхон,2020,12.81
Адуу,Орхон,2019,12.23
Адуу,Орхон,2018,11.35
Адуу,Орхон,2017,12.25
Адуу,Орхон,2016,11.34
Адуу,Орхон,2015,9.13
Адуу,Орхон,2014,9.13
Адуу,Орхон,2013,11.57
Адуу,Орхон,2012,11.77
Адуу,Орхон,2011,11.78
Адуу,Орхон,2010,10.71
Адуу,Орхон,2009,11.43
Адуу,Орхон,2008,11.31
Адуу,Орхон,2007,10.53
Адуу,Орхон,2006,9.18
Адуу,Орхон,2005,7.8
Адуу,Орхон,2004,9.72
Адуу,Орхон,2003,7.77
Адуу,Орхон,2002,11.63
Адуу,Орхон,2001,11.56
Адуу,Орхон,2000,11.5
Адуу,Орхон,1999,12.84
Адуу,Орхон,1998,10.88
Адуу,Орхон,1997,10.84
Адуу,Орхон,1996,11.48
Адуу,Орхон,1995,11.49
Адуу,Орхон,1994,8.63
Адуу,Орхон,1993,8.31
Адуу,Орхон,1992,6.6
Адуу,Орхон,1991,5.33
Адуу,Орхон,1990,4.27
Адуу,Орхон,1989,3.07
Адуу,Орхон,1988,2.57
Адуу,Орхон,1987,2.33
Адуу,Орхон,1986,2.05
Адуу,Орхон,1985,2.05
Адуу,Орхон,1984,1.87
Адуу,Орхон,1983,1.7
Адуу,Орхон,1982,1.45
Адуу,Орхон,1981,1.08
Адуу,Орхон,1980,0.69
Адуу,Орхон,1979,3.7
Адуу,Орхон,1978,0.5
Адуу,Орхон,1977,0.5
Адуу,Орхон,1976,0.3
Адуу,Орхон,1975,
Адуу,Орхон,1974,
Адуу,Орхон,1973,
Адуу,Орхон,1972,
Адуу,Орхон,1971,
Адуу,Орхон,1970,
Адуу,Хөвсгөл,2025,402.95
Адуу,Хөвсгөл,2024,375.9
Адуу,Хөвсгөл,2023,362.68
Адуу,Хөвсгөл,2022,348.46
Адуу,Хөвсгөл,2021,305.65
Адуу,Хөвсгөл,2020,271.53
Адуу,Хөвсгөл,2019,281.81
Адуу,Хөвсгөл,2018,261.98
Адуу,Хөвсгөл,2017,240.32
Адуу,Хөвсгөл,2016,223.4
Адуу,Хөвсгөл,2015,195.67
Адуу,Хөвсгөл,2014,183.34
Адуу,Хөвсгөл,2013,165.54
Адуу,Хөвсгөл,2012,161.2
Адуу,Хөвсгөл,2011,155.33
Адуу,Хөвсгөл,2010,148.69
Адуу,Хөвсгөл,2009,155.65
Адуу,Хөвсгөл,2008,151.84
Адуу,Хөвсгөл,2007,149.55
Адуу,Хөвсгөл,2006,148.88
Адуу,Хөвсгөл,2005,148.01
Адуу,Хөвсгөл,2004,156.11
Адуу,Хөвсгөл,2003,164.94
Адуу,Хөвсгөл,2002,168.34
Адуу,Хөвсгөл,2001,167.71
Адуу,Хөвсгөл,2000,229.33
Адуу,Хөвсгөл,1999,251.56
Адуу,Хөвсгөл,1998,235.61
Адуу,Хөвсгөл,1997,227.81
Адуу,Хөвсгөл,1996,217.69
Адуу,Хөвсгөл,1995,205.76
Адуу,Хөвсгөл,1994,190.25
Адуу,Хөвсгөл,1993,172.44
Адуу,Хөвсгөл,1992,169.69
Адуу,Хөвсгөл,1991,171.12
Адуу,Хөвсгөл,1990,168.27
Адуу,Хөвсгөл,1989,158.57
Адуу,Хөвсгөл,1988,152.71
Адуу,Хөвсгөл,1987,147.79
Адуу,Хөвсгөл,1986,143.01
Адуу,Хөвсгөл,1985,137.16
Адуу,Хөвсгөл,1984,129.12
Адуу,Хөвсгөл,1983,124.68
