Дэд салбар,Сар,value
        Бусад ашигт малтмал олборлолт,2021-03,14844.5
        Бусад ашигт малтмал олборлолт,2021-02,13424.8
        Бусад ашигт малтмал олборлолт,2021-01,12261.0
        Бусад ашигт малтмал олборлолт,2020-12,26899.1
        Бусад ашигт малтмал олборлолт,2020-11,13085.5
        Бусад ашигт малтмал олборлолт,2020-10,21186.0
        Бусад ашигт малтмал олборлолт,2020-09,20375.9
        Бусад ашигт малтмал олборлолт,2020-08,20848.9
        Бусад ашигт малтмал олборлолт,2020-07,23821.3
        Бусад ашигт малтмал олборлолт,2020-06,19791.8
        Бусад ашигт малтмал олборлолт,2020-05,31199.3
        Бусад ашигт малтмал олборлолт,2020-04,27908.9
        Бусад ашигт малтмал олборлолт,2020-03,8406.7
        Бусад ашигт малтмал олборлолт,2020-02,7163.5
        Бусад ашигт малтмал олборлолт,2020-01,8522.0
        Бусад ашигт малтмал олборлолт,2019-12,14246.3
        Бусад ашигт малтмал олборлолт,2019-11,9300.1
        Бусад ашигт малтмал олборлолт,2019-10,16956.5
        Бусад ашигт малтмал олборлолт,2019-09,11404.8
        Бусад ашигт малтмал олборлолт,2019-08,17341.3
        Бусад ашигт малтмал олборлолт,2019-07,9054.6
        Бусад ашигт малтмал олборлолт,2019-06,23385.8
        Бусад ашигт малтмал олборлолт,2019-05,14376.0
        Бусад ашигт малтмал олборлолт,2019-04,9287.0
        Бусад ашигт малтмал олборлолт,2019-03,7810.5
        Бусад ашигт малтмал олборлолт,2019-02,7885.6
        Бусад ашигт малтмал олборлолт,2019-01,8353.2
        Бусад ашигт малтмал олборлолт,2018-12,14278.9
        Бусад ашигт малтмал олборлолт,2018-11,9035.3
        Бусад ашигт малтмал олборлолт,2018-10,7452.7
        Бусад ашигт малтмал олборлолт,2018-09,15431.0
        Бусад ашигт малтмал олборлолт,2018-08,8735.0
        Бусад ашигт малтмал олборлолт,2018-07,12092.9
        Бусад ашигт малтмал олборлолт,2018-06,16879.8
        Бусад ашигт малтмал олборлолт,2018-05,8635.3
        Бусад ашигт малтмал олборлолт,2018-04,14164.4
        Бусад ашигт малтмал олборлолт,2018-03,13158.1
        Бусад ашигт малтмал олборлолт,2018-02,6357.2
        Бусад ашигт малтмал олборлолт,2018-01,5120.0
        Бусад ашигт малтмал олборлолт,2017-12,11534.7
        Бусад ашигт малтмал олборлолт,2017-11,11319.0
        Бусад ашигт малтмал олборлолт,2017-10,8443.1
        Бусад ашигт малтмал олборлолт,2017-09,10308.6
        Уул уурхайн туслах үйл ажиллагаа,2026-03,45893.8
        Уул уурхайн туслах үйл ажиллагаа,2026-02,39512.9
        Уул уурхайн туслах үйл ажиллагаа,2026-01,41752.9
        Уул уурхайн туслах үйл ажиллагаа,2025-12,45762.9
        Уул уурхайн туслах үйл ажиллагаа,2025-11,46541.0
        Уул уурхайн туслах үйл ажиллагаа,2025-10,40711.3
        Уул уурхайн туслах үйл ажиллагаа,2025-09,44006.1
        Уул уурхайн туслах үйл ажиллагаа,2025-08,34083.6
        Уул уурхайн туслах үйл ажиллагаа,2025-07,32907.7
        Уул уурхайн туслах үйл ажиллагаа,2025-06,13546.2
        Уул уурхайн туслах үйл ажиллагаа,2025-05,36499.7
        Уул уурхайн туслах үйл ажиллагаа,2025-04,35970.4
        Уул уурхайн туслах үйл ажиллагаа,2025-03,37741.1
        Уул уурхайн туслах үйл ажиллагаа,2025-02,4891.9
        Уул уурхайн туслах үйл ажиллагаа,2025-01,33303.9
        Уул уурхайн туслах үйл ажиллагаа,2024-12,38763.1
        Уул уурхайн туслах үйл ажиллагаа,2024-11,35954.8
        Уул уурхайн туслах үйл ажиллагаа,2024-10,45195.0
        Уул уурхайн туслах үйл ажиллагаа,2024-09,34499.8
        Уул уурхайн туслах үйл ажиллагаа,2024-08,28957.2
        Уул уурхайн туслах үйл ажиллагаа,2024-07,40824.3
        Уул уурхайн туслах үйл ажиллагаа,2024-06,39640.8
        Уул уурхайн туслах үйл ажиллагаа,2024-05,31306.0
        Уул уурхайн туслах үйл ажиллагаа,2024-04,29017.2
        Уул уурхайн туслах үйл ажиллагаа,2024-03,32268.0
        Уул уурхайн туслах үйл ажиллагаа,2024-02,29794.6
        Уул уурхайн туслах үйл ажиллагаа,2024-01,29438.9
        Уул уурхайн туслах үйл ажиллагаа,2023-12,28871.9
        Уул уурхайн туслах үйл ажиллагаа,2023-11,32960.8
        Уул уурхайн туслах үйл ажиллагаа,2023-10,36942.2
        Уул уурхайн туслах үйл ажиллагаа,2023-09,40246.8
        Уул уурхайн туслах үйл ажиллагаа,2023-08,40921.9
        Уул уурхайн туслах үйл ажиллагаа,2023-07,39100.4
        Уул уурхайн туслах үйл ажиллагаа,2023-06,53985.2
        Уул уурхайн туслах үйл ажиллагаа,2023-05,42727.1
        Уул уурхайн туслах үйл ажиллагаа,2023-04,45573.3
        Уул уурхайн туслах үйл ажиллагаа,2023-03,40654.3
        Уул уурхайн туслах үйл ажиллагаа,2023-02,37263.0
        Уул уурхайн туслах үйл ажиллагаа,2023-01,32305.1
        Уул уурхайн туслах үйл ажиллагаа,2022-12,34163.0
        Уул уурхайн туслах үйл ажиллагаа,2022-11,12086.8
        Уул уурхайн туслах үйл ажиллагаа,2022-10,18224.0
        Уул уурхайн туслах үйл ажиллагаа,2022-09,24997.2
        Уул уурхайн туслах үйл ажиллагаа,2022-08,20440.1
        Уул уурхайн туслах үйл ажиллагаа,2022-07,11162.8
        Уул уурхайн туслах үйл ажиллагаа,2022-06,17932.8
        Уул уурхайн туслах үйл ажиллагаа,2022-05,11621.0
        Уул уурхайн туслах үйл ажиллагаа,2022-04,10733.2
        Уул уурхайн туслах үйл ажиллагаа,2022-03,10711.0
        Уул уурхайн туслах үйл ажиллагаа,2022-02,10138.8
        Уул уурхайн туслах үйл ажиллагаа,2022-01,7366.7
        Уул уурхайн туслах үйл ажиллагаа,2021-12,2182.9
        Уул уурхайн туслах үйл ажиллагаа,2021-11,4377.3
        Уул уурхайн туслах үйл ажиллагаа,2021-10,5346.4
        Уул уурхайн туслах үйл ажиллагаа,2021-09,6776.0
        Уул уурхайн туслах үйл ажиллагаа,2021-08,10216.1
        Уул уурхайн туслах үйл ажиллагаа,2021-07,4449.4
        Уул уурхайн туслах үйл ажиллагаа,2021-06,4012.2
        Уул уурхайн туслах үйл ажиллагаа,2021-05,3950.8
        Уул уурхайн туслах үйл ажиллагаа,2021-04,2427.9
        Уул уурхайн туслах үйл ажиллагаа,2021-03,1951.9
        Уул уурхайн туслах үйл ажиллагаа,2021-02,2894.6
        Уул уурхайн туслах үйл ажиллагаа,2021-01,1951.5
        Уул уурхайн туслах үйл ажиллагаа,2020-12,1821.6
        Уул уурхайн туслах үйл ажиллагаа,2020-11,2930.6
        Уул уурхайн туслах үйл ажиллагаа,2020-10,4750.7
        Уул уурхайн туслах үйл ажиллагаа,2020-09,5738.8
        Уул уурхайн туслах үйл ажиллагаа,2020-08,2969.9
        Уул уурхайн туслах үйл ажиллагаа,2020-07,16055.4
        Уул уурхайн туслах үйл ажиллагаа,2020-06,17390.6
        Уул уурхайн туслах үйл ажиллагаа,2020-05,20815.0
        Уул уурхайн туслах үйл ажиллагаа,2020-04,20127.3
        Уул уурхайн туслах үйл ажиллагаа,2020-03,17537.3
        Уул уурхайн туслах үйл ажиллагаа,2020-02,10033.8
        Уул уурхайн туслах үйл ажиллагаа,2020-01,14664.4
        Уул уурхайн туслах үйл ажиллагаа,2019-12,44628.1
        Уул уурхайн туслах үйл ажиллагаа,2019-11,17325.2
        Уул уурхайн туслах үйл ажиллагаа,2019-10,18732.6
        Уул уурхайн туслах үйл ажиллагаа,2019-09,5716.8
        Уул уурхайн туслах үйл ажиллагаа,2019-08,21340.0
        Уул уурхайн туслах үйл ажиллагаа,2019-07,17993.8
        Уул уурхайн туслах үйл ажиллагаа,2019-06,44807.5
        Уул уурхайн туслах үйл ажиллагаа,2019-05,19048.1
