Indicator,Month,value
                  4.1.2 Currency and deposits,2016-11,-120.286
                  4.1.2 Currency and deposits,2016-10,-123.645
                  4.1.2 Currency and deposits,2016-09,-45.024
                  4.1.2 Currency and deposits,2016-08,221.714
                  4.1.2 Currency and deposits,2016-07,139.849
                  4.1.2 Currency and deposits,2016-06,-366.218
                  4.1.2 Currency and deposits,2016-05,169.388
                  4.1.2 Currency and deposits,2016-04,130.855
                  4.1.2 Currency and deposits,2016-03,180.769
                  4.1.2 Currency and deposits,2016-02,140.705
                  4.1.2 Currency and deposits,2016-01,1.38
                  4.1.2 Currency and deposits,2015-12,23.8
                  4.1.2 Currency and deposits,2015-11,45.698
                  4.1.2 Currency and deposits,2015-10,-42.683
                  4.1.2 Currency and deposits,2015-09,-84.289
                  4.1.2 Currency and deposits,2015-08,91.495
                  4.1.2 Currency and deposits,2015-07,-4.701
                  4.1.2 Currency and deposits,2015-06,117.566
                  4.1.2 Currency and deposits,2015-05,19.363
                  4.1.2 Currency and deposits,2015-04,75.87
                  4.1.2 Currency and deposits,2015-03,-95.078
                  4.1.2 Currency and deposits,2015-02,-3.973
                  4.1.2 Currency and deposits,2015-01,93.744
                  4.1.2 Currency and deposits,2014-12,-197.364
                  4.1.2 Currency and deposits,2014-11,-82.228
                  4.1.2 Currency and deposits,2014-10,-0.508
                  4.1.2 Currency and deposits,2014-09,138.602
                  4.1.2 Currency and deposits,2014-08,50.297
                  4.1.2 Currency and deposits,2014-07,27.213
                  4.1.2 Currency and deposits,2014-06,10.597
                  4.1.2 Currency and deposits,2014-05,87.978
                  4.1.2 Currency and deposits,2014-04,-41.27
                  4.1.2 Currency and deposits,2014-03,139.76
                  4.1.2 Currency and deposits,2014-02,108.186
                  4.1.2 Currency and deposits,2014-01,-14.419
                  4.1.2 Currency and deposits,2013-12,-4.279
                  4.1.2 Currency and deposits,2013-11,74.775
                  4.1.2 Currency and deposits,2013-10,110.801
                  4.1.2 Currency and deposits,2013-09,59.444
                  4.1.2 Currency and deposits,2013-08,173.151
                  4.1.2 Currency and deposits,2013-07,34.499
                  4.1.2 Currency and deposits,2013-06,-48.558
                  4.1.2 Currency and deposits,2013-05,26.342
                  4.1.2 Currency and deposits,2013-04,-26.241
                  4.1.2 Currency and deposits,2013-03,164.024
                  4.1.2 Currency and deposits,2013-02,102.06
                  4.1.2 Currency and deposits,2013-01,-19.5
                  4.1.2 Currency and deposits,2012-12,101.208
                  4.1.2 Currency and deposits,2012-11,-162.136
                  4.1.2 Currency and deposits,2012-10,68.549
                  4.1.2 Currency and deposits,2012-09,122.103
                  4.1.2 Currency and deposits,2012-08,67.839
                  4.1.2 Currency and deposits,2012-07,4.271
                  4.1.2 Currency and deposits,2012-06,-16.373
                  4.1.2 Currency and deposits,2012-05,109.26
                  4.1.2 Currency and deposits,2012-04,154.28
                  4.1.2 Currency and deposits,2012-03,96.715
                  4.1.2 Currency and deposits,2012-02,91.983
                  4.1.2 Currency and deposits,2012-01,51.646
                  4.1.2 Currency and deposits,2011-12,123.077
                  4.1.2 Currency and deposits,2011-11,141.393
                  4.1.2 Currency and deposits,2011-10,46.024
                  4.1.2 Currency and deposits,2011-09,113.628
                  4.1.2 Currency and deposits,2011-08,-49.615
                  4.1.2 Currency and deposits,2011-07,5.679
                  4.1.2 Currency and deposits,2011-06,62.212
                  4.1.2 Currency and deposits,2011-05,-214.18
                  4.1.2 Currency and deposits,2011-04,290.838
                  4.1.2 Currency and deposits,2011-03,-65.296
                  4.1.2 Currency and deposits,2011-02,128.895
                  4.1.2 Currency and deposits,2011-01,-96.777
                  4.1.2 Currency and deposits,2010-12,-205.065
                  4.1.2 Currency and deposits,2010-11,69.125
                  4.1.2 Currency and deposits,2010-10,737.888
                  4.1.2 Currency and deposits,2010-09,85.06
                  4.1.2 Currency and deposits,2010-08,83.466
                  4.1.2 Currency and deposits,2010-07,15.331
                  4.1.2 Currency and deposits,2010-06,175.623
                  4.1.2 Currency and deposits,2010-05,35.921
                  4.1.2 Currency and deposits,2010-04,57.215
                  4.1.2 Currency and deposits,2010-03,-65.719
                  4.1.2 Currency and deposits,2010-02,28.31
                  4.1.2 Currency and deposits,2010-01,23.474
                  4.1.2 Currency and deposits,2009-12,3.29
                  4.1.2 Currency and deposits,2009-11,3.29
                  4.1.2 Currency and deposits,2009-10,3.29
                  4.1.2 Currency and deposits,2009-09,6.297
                  4.1.2 Currency and deposits,2009-08,6.297
                  4.1.2 Currency and deposits,2009-07,6.297
                  4.1.2 Currency and deposits,2009-06,27.591
                  4.1.2 Currency and deposits,2009-05,27.591
                  4.1.2 Currency and deposits,2009-04,27.591
                  4.1.2 Currency and deposits,2009-03,16.43
                  4.1.2 Currency and deposits,2009-02,16.43
                  4.1.2 Currency and deposits,2009-01,16.43
                  4.1.3 Loans,2026-05,0.368
                  4.1.3 Loans,2026-04,9.518
                  4.1.3 Loans,2026-03,-16.9
                  4.1.3 Loans,2026-02,-4.173
                  4.1.3 Loans,2026-01,-35.307
                  4.1.3 Loans,2025-12,-2.0
                  4.1.3 Loans,2025-11,-1.07
                  4.1.3 Loans,2025-10,-1.37
                  4.1.3 Loans,2025-09,-0.34
                  4.1.3 Loans,2025-08,-1.05
                  4.1.3 Loans,2025-07,-0.29
                  4.1.3 Loans,2025-06,1.6
                  4.1.3 Loans,2025-05,31.34
                  4.1.3 Loans,2025-04,1.5
                  4.1.3 Loans,2025-03,-2.63
                  4.1.3 Loans,2025-02,-13.47
                  4.1.3 Loans,2025-01,-3.22
                  4.1.3 Loans,2024-12,-13.771
                  4.1.3 Loans,2024-11,0.149
                  4.1.3 Loans,2024-10,-11.095
                  4.1.3 Loans,2024-09,-0.403
                  4.1.3 Loans,2024-08,-15.692
                  4.1.3 Loans,2024-07,0.014
                  4.1.3 Loans,2024-06,-0.898
                  4.1.3 Loans,2024-05,0.938
                  4.1.3 Loans,2024-04,1.078
                  4.1.3 Loans,2024-03,3.964
                  4.1.3 Loans,2024-02,8.317
                  4.1.3 Loans,2024-01,0.571
                  4.1.3 Loans,2023-12,28.879
                  4.1.3 Loans,2023-11,-6.251
                  4.1.3 Loans,2023-10,-8.243
                  4.1.3 Loans,2023-09,11.928
                  4.1.3 Loans,2023-08,-2.271
                  4.1.3 Loans,2023-07,-6.006
                  4.1.3 Loans,2023-06,-6.12
                  4.1.3 Loans,2023-05,-11.984
                  4.1.3 Loans,2023-04,14.456
                  4.1.3 Loans,2023-03,6.557
                  4.1.3 Loans,2023-02,-1.383
                  4.1.3 Loans,2023-01,15.889
                  4.1.3 Loans,2022-12,-1.325
                  4.1.3 Loans,2022-11,-3.321
                  4.1.3 Loans,2022-10,-1.527
                  4.1.3 Loans,2022-09,-16.14
                  4.1.3 Loans,2022-08,2.804
                  4.1.3 Loans,2022-07,3.37
                  4.1.3 Loans,2022-06,-19.189
                  4.1.3 Loans,2022-05,-1.722
                  4.1.3 Loans,2022-04,6.096
                  4.1.3 Loans,2022-03,4.627
                  4.1.3 Loans,2022-02,8.748
                  4.1.3 Loans,2022-01,3.409
                  4.1.3 Loans,2021-12,-1.457
                  4.1.3 Loans,2021-11,-0.049
                  4.1.3 Loans,2021-10,-0.407
                  4.1.3 Loans,2021-09,18.921
                  4.1.3 Loans,2021-08,10.952
                  4.1.3 Loans,2021-07,0.376
                  4.1.3 Loans,2021-06,27.749
                  4.1.3 Loans,2021-05,-0.01
                  4.1.3 Loans,2021-04,-13.333
                  4.1.3 Loans,2021-03,4.298
                  4.1.3 Loans,2021-02,11.136
                  4.1.3 Loans,2021-01,16.354
                  4.1.3 Loans,2020-12,-20.547
                  4.1.3 Loans,2020-11,-15.676
                  4.1.3 Loans,2020-10,-12.716
                  4.1.3 Loans,2020-09,0.389
                  4.1.3 Loans,2020-08,7.523
                  4.1.3 Loans,2020-07,5.151
                  4.1.3 Loans,2020-06,-0.288
                  4.1.3 Loans,2020-05,-2.792
                  4.1.3 Loans,2020-04,-0.15
                  4.1.3 Loans,2020-03,27.707
                  4.1.3 Loans,2020-02,4.448
                  4.1.3 Loans,2020-01,0.856
                  4.1.3 Loans,2019-12,-7.369
                  4.1.3 Loans,2019-11,0.369
                  4.1.3 Loans,2019-10,-9.769
                  4.1.3 Loans,2019-09,-0.399
                  4.1.3 Loans,2019-08,-0.079
                  4.1.3 Loans,2019-07,-0.346
                  4.1.3 Loans,2019-06,-0.71
                  4.1.3 Loans,2019-05,-0.225
                  4.1.3 Loans,2019-04,-0.059
                  4.1.3 Loans,2019-03,5.937
                  4.1.3 Loans,2019-02,0.026
                  4.1.3 Loans,2019-01,0.279
                  4.1.3 Loans,2018-12,-4.346
                  4.1.3 Loans,2018-11,6.501
                  4.1.3 Loans,2018-10,-3.942
                  4.1.3 Loans,2018-09,-1.423
                  4.1.3 Loans,2018-08,-1.482
                  4.1.3 Loans,2018-07,-0.237
                  4.1.3 Loans,2018-06,-20.343
                  4.1.3 Loans,2018-05,-0.531
                  4.1.3 Loans,2018-04,-6.147
                  4.1.3 Loans,2018-03,-2.248
                  4.1.3 Loans,2018-02,-1.71
                  4.1.3 Loans,2018-01,-1.946
                  4.1.3 Loans,2017-12,2.904
                  4.1.3 Loans,2017-11,-0.72
                  4.1.3 Loans,2017-10,-0.651
                  4.1.3 Loans,2017-09,-0.907
                  4.1.3 Loans,2017-08,-0.895
                  4.1.3 Loans,2017-07,-0.948
                  4.1.3 Loans,2017-06,1.316
                  4.1.3 Loans,2017-05,-1.009
                  4.1.3 Loans,2017-04,-0.487
                  4.1.3 Loans,2017-03,-0.206
                  4.1.3 Loans,2017-02,-0.606
                  4.1.3 Loans,2017-01,-1.573
                  4.1.3 Loans,2016-12,0.163
                  4.1.3 Loans,2016-11,0.212
                  4.1.3 Loans,2016-10,-0.27
                  4.1.3 Loans,2016-09,0.19
                  4.1.3 Loans,2016-08,-2.906
                  4.1.3 Loans,2016-07,0.181
                  4.1.3 Loans,2016-06,0.172
                  4.1.3 Loans,2016-05,0.208
                  4.1.3 Loans,2016-04,0.177
                  4.1.3 Loans,2016-03,-0.046
                  4.1.3 Loans,2016-02,11.712
                  4.1.3 Loans,2016-01,-0.126
                  4.1.3 Loans,2015-12,-0.032
                  4.1.3 Loans,2015-11,-0.492
                  4.1.3 Loans,2015-10,0.433
                  4.1.3 Loans,2015-09,0.272
                  4.1.3 Loans,2015-08,0.056
                  4.1.3 Loans,2015-07,0.093
                  4.1.3 Loans,2015-06,0.116
                  4.1.3 Loans,2015-05,0.459
                  4.1.3 Loans,2015-04,0.178
                  4.1.3 Loans,2015-03,0.497
                  4.1.3 Loans,2015-02,0.111
                  4.1.3 Loans,2015-01,-0.177
                  4.1.3 Loans,2014-12,-0.254
                  4.1.3 Loans,2014-11,-0.435
                  4.1.3 Loans,2014-10,0.041
                  4.1.3 Loans,2014-09,-0.102
                  4.1.3 Loans,2014-08,45.01
                  4.1.3 Loans,2014-07,-0.136
                  4.1.3 Loans,2014-06,1.73
                  4.1.3 Loans,2014-05,0.014
                  4.1.3 Loans,2014-04,-0.307
                  4.1.3 Loans,2014-03,-0.028
                  4.1.3 Loans,2014-02,-0.023
                  4.1.3 Loans,2014-01,0.067
                  4.1.3 Loans,2013-12,0.0
                  4.1.3 Loans,2013-11,0.062
                  4.1.3 Loans,2013-10,-0.933
                  4.1.3 Loans,2013-09,0.065
                  4.1.3 Loans,2013-08,0.36
                  4.1.3 Loans,2013-07,0.176
                  4.1.3 Loans,2013-06,3.236
                  4.1.3 Loans,2013-05,0.07
                  4.1.3 Loans,2013-04,-0.672
