Үзүүлэлт,Бүс,Он,value
Гэрлэлт,Завхан,2020,315
Гэрлэлт,Завхан,2019,362
Гэрлэлт,Завхан,2018,396
Гэрлэлт,Завхан,2017,412
Гэрлэлт,Завхан,2016,341
Гэрлэлт,Завхан,2015,415
Гэрлэлт,Завхан,2014,356
Гэрлэлт,Завхан,2013,424
Гэрлэлт,Завхан,2011,247
Гэрлэлт,Завхан,2010,213
Гэрлэлт,Завхан,2009,745
Гэрлэлт,Завхан,2008,713
Гэрлэлт,Завхан,2007,1301
Гэрлэлт,Завхан,2006,1465
Гэрлэлт,Улиастай,2025,60
Гэрлэлт,Улиастай,2024,65
Гэрлэлт,Улиастай,2023,83
Гэрлэлт,Улиастай,2022,85
Гэрлэлт,Улиастай,2021,131
Гэрлэлт,Улиастай,2020,77
Гэрлэлт,Улиастай,2019,122
Гэрлэлт,Улиастай,2018,109
Гэрлэлт,Улиастай,2017,82
Гэрлэлт,Улиастай,2016,76
Гэрлэлт,Улиастай,2015,103
Гэрлэлт,Улиастай,2014,75
Гэрлэлт,Улиастай,2013,87
Гэрлэлт,Улиастай,2011,56
Гэрлэлт,Улиастай,2010,51
Гэрлэлт,Улиастай,2009,214
Гэрлэлт,Улиастай,2008,171
Гэрлэлт,Улиастай,2007,256
Гэрлэлт,Улиастай,2006,488
Гэрлэлт,Алдархаан,2025,1
Гэрлэлт,Алдархаан,2024,4
Гэрлэлт,Алдархаан,2023,4
Гэрлэлт,Алдархаан,2022,2
Гэрлэлт,Алдархаан,2021,3
Гэрлэлт,Алдархаан,2020,7
Гэрлэлт,Алдархаан,2019,4
Гэрлэлт,Алдархаан,2018,12
Гэрлэлт,Алдархаан,2017,11
Гэрлэлт,Алдархаан,2016,4
Гэрлэлт,Алдархаан,2015,11
Гэрлэлт,Алдархаан,2014,6
Гэрлэлт,Алдархаан,2013,14
Гэрлэлт,Алдархаан,2011,12
Гэрлэлт,Алдархаан,2010,8
Гэрлэлт,Алдархаан,2009,32
Гэрлэлт,Алдархаан,2008,28
Гэрлэлт,Алдархаан,2007,97
Гэрлэлт,Алдархаан,2006,64
Гэрлэлт,Асгат,2025,4
Гэрлэлт,Асгат,2024,3
Гэрлэлт,Асгат,2023,1
Гэрлэлт,Асгат,2022,3
Гэрлэлт,Асгат,2021,3
Гэрлэлт,Асгат,2020,2
Гэрлэлт,Асгат,2019,3
Гэрлэлт,Асгат,2018,7
Гэрлэлт,Асгат,2017,5
Гэрлэлт,Асгат,2016,7
Гэрлэлт,Асгат,2015,8
Гэрлэлт,Асгат,2014,6
Гэрлэлт,Асгат,2013,18
Гэрлэлт,Асгат,2011,6
Гэрлэлт,Асгат,2010,2
Гэрлэлт,Асгат,2009,9
Гэрлэлт,Асгат,2008,8
Гэрлэлт,Асгат,2007,18
Гэрлэлт,Асгат,2006,23
Гэрлэлт,Баянтэс,2025,9
Гэрлэлт,Баянтэс,2024,7
Гэрлэлт,Баянтэс,2023,15
Гэрлэлт,Баянтэс,2022,10
Гэрлэлт,Баянтэс,2021,18
Гэрлэлт,Баянтэс,2020,19
Гэрлэлт,Баянтэс,2019,19
Гэрлэлт,Баянтэс,2018,12
Гэрлэлт,Баянтэс,2017,21
Гэрлэлт,Баянтэс,2016,15
Гэрлэлт,Баянтэс,2015,14
Гэрлэлт,Баянтэс,2014,19
Гэрлэлт,Баянтэс,2013,10
Гэрлэлт,Баянтэс,2011,15
Гэрлэлт,Баянтэс,2010,9
Гэрлэлт,Баянтэс,2009,25
Гэрлэлт,Баянтэс,2008,29
Гэрлэлт,Баянтэс,2007,69
Гэрлэлт,Баянтэс,2006,83
Гэрлэлт,Баянхайрхан,2025,4
Гэрлэлт,Баянхайрхан,2024,3
Гэрлэлт,Баянхайрхан,2023,7
Гэрлэлт,Баянхайрхан,2022,6
Гэрлэлт,Баянхайрхан,2021,10
Гэрлэлт,Баянхайрхан,2020,4
Гэрлэлт,Баянхайрхан,2019,3
Гэрлэлт,Баянхайрхан,2018,6
Гэрлэлт,Баянхайрхан,2017,16
Гэрлэлт,Баянхайрхан,2016,14
Гэрлэлт,Баянхайрхан,2015,11
Гэрлэлт,Баянхайрхан,2014,15
Гэрлэлт,Баянхайрхан,2013,12
Гэрлэлт,Баянхайрхан,2011,13
Гэрлэлт,Баянхайрхан,2010,3
Гэрлэлт,Баянхайрхан,2009,14
Гэрлэлт,Баянхайрхан,2008,15
Гэрлэлт,Баянхайрхан,2007,31
Гэрлэлт,Баянхайрхан,2006,33
Гэрлэлт,Дөрвөлжин,2025,2
Гэрлэлт,Дөрвөлжин,2024,2
Гэрлэлт,Дөрвөлжин,2023,2
Гэрлэлт,Дөрвөлжин,2022,4
Гэрлэлт,Дөрвөлжин,2021,11
Гэрлэлт,Дөрвөлжин,2020,7
Гэрлэлт,Дөрвөлжин,2019,9
Гэрлэлт,Дөрвөлжин,2018,10
Гэрлэлт,Дөрвөлжин,2017,13
Гэрлэлт,Дөрвөлжин,2016,16
Гэрлэлт,Дөрвөлжин,2015,21
Гэрлэлт,Дөрвөлжин,2014,14
Гэрлэлт,Дөрвөлжин,2013,9
Гэрлэлт,Дөрвөлжин,2011,3
Гэрлэлт,Дөрвөлжин,2010,5
Гэрлэлт,Дөрвөлжин,2009,27
Гэрлэлт,Дөрвөлжин,2008,22
Гэрлэлт,Дөрвөлжин,2007,155
Гэрлэлт,Дөрвөлжин,2006,12
Гэрлэлт,Завханмандал,2025,1
Гэрлэлт,Завханмандал,2024,2
Гэрлэлт,Завханмандал,2023,4
Гэрлэлт,Завханмандал,2022,4
Гэрлэлт,Завханмандал,2021,8
Гэрлэлт,Завханмандал,2020,4
Гэрлэлт,Завханмандал,2019,6
Гэрлэлт,Завханмандал,2018,8
Гэрлэлт,Завханмандал,2017,5
Гэрлэлт,Завханмандал,2016,5
Гэрлэлт,Завханмандал,2015,4
Гэрлэлт,Завханмандал,2014,1
Гэрлэлт,Завханмандал,2013,2
Гэрлэлт,Завханмандал,2011,2
Гэрлэлт,Завханмандал,2010,4
Гэрлэлт,Завханмандал,2009,11
Гэрлэлт,Завханмандал,2008,8
Гэрлэлт,Завханмандал,2007,24
Гэрлэлт,Завханмандал,2006,13
Гэрлэлт,Идэр,2025,5
Гэрлэлт,Идэр,2024,14
Гэрлэлт,Идэр,2023,5
Гэрлэлт,Идэр,2022,10
Гэрлэлт,Идэр,2021,17
Гэрлэлт,Идэр,2020,10
Гэрлэлт,Идэр,2019,15
Гэрлэлт,Идэр,2018,16
Гэрлэлт,Идэр,2017,15
Гэрлэлт,Идэр,2016,7
Гэрлэлт,Идэр,2015,11
Гэрлэлт,Идэр,2014,9
Гэрлэлт,Идэр,2013,15
Гэрлэлт,Идэр,2011,10
Гэрлэлт,Идэр,2010,4
Гэрлэлт,Идэр,2009,29
Гэрлэлт,Идэр,2008,28
Гэрлэлт,Идэр,2007,20
Гэрлэлт,Идэр,2006,23
Гэрлэлт,Их-Уул,2025,25
Гэрлэлт,Их-Уул,2024,25
Гэрлэлт,Их-Уул,2023,33
Гэрлэлт,Их-Уул,2022,21
Гэрлэлт,Их-Уул,2021,32
Гэрлэлт,Их-Уул,2020,33
Гэрлэлт,Их-Уул,2019,28
Гэрлэлт,Их-Уул,2018,26
Гэрлэлт,Их-Уул,2017,31
Гэрлэлт,Их-Уул,2016,36
Гэрлэлт,Их-Уул,2015,50
Гэрлэлт,Их-Уул,2014,42
Гэрлэлт,Их-Уул,2013,54
Гэрлэлт,Их-Уул,2011,29
Гэрлэлт,Их-Уул,2010,23
Гэрлэлт,Их-Уул,2009,47
Гэрлэлт,Их-Уул,2008,63
Гэрлэлт,Их-Уул,2007,45
Гэрлэлт,Их-Уул,2006,137
Гэрлэлт,Нөмрөг,2025,4
Гэрлэлт,Нөмрөг,2024,2
Гэрлэлт,Нөмрөг,2023,4
Гэрлэлт,Нөмрөг,2022,5
Гэрлэлт,Нөмрөг,2021,17
Гэрлэлт,Нөмрөг,2020,7
Гэрлэлт,Нөмрөг,2019,4
Гэрлэлт,Нөмрөг,2018,15
Гэрлэлт,Нөмрөг,2017,12
Гэрлэлт,Нөмрөг,2016,9
Гэрлэлт,Нөмрөг,2015,3
Гэрлэлт,Нөмрөг,2014,7
Гэрлэлт,Нөмрөг,2013,6
Гэрлэлт,Нөмрөг,2011,4
Гэрлэлт,Нөмрөг,2010,4
Гэрлэлт,Нөмрөг,2009,21
Гэрлэлт,Нөмрөг,2008,17
Гэрлэлт,Нөмрөг,2007,71
Гэрлэлт,Нөмрөг,2006,29
Гэрлэлт,Отгон,2025,2
Гэрлэлт,Отгон,2024,3
Гэрлэлт,Отгон,2023,0
Гэрлэлт,Отгон,2022,6
Гэрлэлт,Отгон,2021,10
Гэрлэлт,Отгон,2020,8
Гэрлэлт,Отгон,2019,14
Гэрлэлт,Отгон,2018,14
Гэрлэлт,Отгон,2017,12
Гэрлэлт,Отгон,2016,8
Гэрлэлт,Отгон,2015,12
Гэрлэлт,Отгон,2014,17
Гэрлэлт,Отгон,2013,18
Гэрлэлт,Отгон,2011,1
Гэрлэлт,Отгон,2010,4
Гэрлэлт,Отгон,2009,26
Гэрлэлт,Отгон,2008,34
Гэрлэлт,Отгон,2007,22
Гэрлэлт,Отгон,2006,55
Гэрлэлт,Сантмаргац,2025,3
Гэрлэлт,Сантмаргац,2024,12
Гэрлэлт,Сантмаргац,2023,8
Гэрлэлт,Сантмаргац,2022,10
Гэрлэлт,Сантмаргац,2021,13
Гэрлэлт,Сантмаргац,2020,9
Гэрлэлт,Сантмаргац,2019,1
Гэрлэлт,Сантмаргац,2018,7
Гэрлэлт,Сантмаргац,2017,14
Гэрлэлт,Сантмаргац,2016,12
Гэрлэлт,Сантмаргац,2015,3
Гэрлэлт,Сантмаргац,2014,4
Гэрлэлт,Сантмаргац,2013,4
Гэрлэлт,Сантмаргац,2011,4
Гэрлэлт,Сантмаргац,2010,1
Гэрлэлт,Сантмаргац,2009,9
Гэрлэлт,Сантмаргац,2008,15
Гэрлэлт,Сантмаргац,2007,120
Гэрлэлт,Сантмаргац,2006,18
Гэрлэлт,Сонгино,2025,1
Гэрлэлт,Сонгино,2024,4
Гэрлэлт,Сонгино,2023,2
Гэрлэлт,Сонгино,2022,5
Гэрлэлт,Сонгино,2021,0
Гэрлэлт,Сонгино,2020,5
Гэрлэлт,Сонгино,2019,9
Гэрлэлт,Сонгино,2018,11
Гэрлэлт,Сонгино,2017,14
Гэрлэлт,Сонгино,2016,7
Гэрлэлт,Сонгино,2015,2
Гэрлэлт,Сонгино,2014,6
Гэрлэлт,Сонгино,2013,5
Гэрлэлт,Сонгино,2011,6
Гэрлэлт,Сонгино,2010,3
Гэрлэлт,Сонгино,2009,21
Гэрлэлт,Сонгино,2008,14
Гэрлэлт,Сонгино,2007,14
Гэрлэлт,Сонгино,2006,24
Гэрлэлт,Тосонцэнгэл,2025,21
Гэрлэлт,Тосонцэнгэл,2024,31
Гэрлэлт,Тосонцэнгэл,2023,27
Гэрлэлт,Тосонцэнгэл,2022,26
Гэрлэлт,Тосонцэнгэл,2021,51
Гэрлэлт,Тосонцэнгэл,2020,34
Гэрлэлт,Тосонцэнгэл,2019,41
Гэрлэлт,Тосонцэнгэл,2018,40
Гэрлэлт,Тосонцэнгэл,2017,43
Гэрлэлт,Тосонцэнгэл,2016,34
Гэрлэлт,Тосонцэнгэл,2015,58
Гэрлэлт,Тосонцэнгэл,2014,30
Гэрлэлт,Тосонцэнгэл,2013,51
Гэрлэлт,Тосонцэнгэл,2011,28
Гэрлэлт,Тосонцэнгэл,2010,49
Гэрлэлт,Тосонцэнгэл,2009,76
Гэрлэлт,Тосонцэнгэл,2008,88
Гэрлэлт,Тосонцэнгэл,2007,17
Гэрлэлт,Тосонцэнгэл,2006,139
Гэрлэлт,Түдэвтэй,2025,5
Гэрлэлт,Түдэвтэй,2024,10
Гэрлэлт,Түдэвтэй,2023,4
Гэрлэлт,Түдэвтэй,2022,4
Гэрлэлт,Түдэвтэй,2021,11
Гэрлэлт,Түдэвтэй,2020,11
Гэрлэлт,Түдэвтэй,2019,9
Гэрлэлт,Түдэвтэй,2018,9
Гэрлэлт,Түдэвтэй,2017,13
Гэрлэлт,Түдэвтэй,2016,6
Гэрлэлт,Түдэвтэй,2015,5
Гэрлэлт,Түдэвтэй,2014,9
Гэрлэлт,Түдэвтэй,2013,10
Гэрлэлт,Түдэвтэй,2011,6
Гэрлэлт,Түдэвтэй,2010,2
Гэрлэлт,Түдэвтэй,2009,27
Гэрлэлт,Түдэвтэй,2008,14
Гэрлэлт,Түдэвтэй,2007,36
Гэрлэлт,Түдэвтэй,2006,15
Гэрлэлт,Тэлмэн,2025,11
Гэрлэлт,Тэлмэн,2024,10
Гэрлэлт,Тэлмэн,2023,13
Гэрлэлт,Тэлмэн,2022,10
Гэрлэлт,Тэлмэн,2021,16
Гэрлэлт,Тэлмэн,2020,22
Гэрлэлт,Тэлмэн,2019,22
Гэрлэлт,Тэлмэн,2018,24
Гэрлэлт,Тэлмэн,2017,22
Гэрлэлт,Тэлмэн,2016,21
Гэрлэлт,Тэлмэн,2015,21
Гэрлэлт,Тэлмэн,2014,12
Гэрлэлт,Тэлмэн,2013,10
Гэрлэлт,Тэлмэн,2011,14
Гэрлэлт,Тэлмэн,2010,8
Гэрлэлт,Тэлмэн,2009,23
Гэрлэлт,Тэлмэн,2008,35
Гэрлэлт,Тэлмэн,2007,25
Гэрлэлт,Тэлмэн,2006,30
Гэрлэлт,Тэс,2025,4
Гэрлэлт,Тэс,2024,13
Гэрлэлт,Тэс,2023,8
Гэрлэлт,Тэс,2022,11
Гэрлэлт,Тэс,2021,19
Гэрлэлт,Тэс,2020,6
Гэрлэлт,Тэс,2019,18
Гэрлэлт,Тэс,2018,17
Гэрлэлт,Тэс,2017,23
Гэрлэлт,Тэс,2016,20
Гэрлэлт,Тэс,2015,22
Гэрлэлт,Тэс,2014,23
Гэрлэлт,Тэс,2013,37
Гэрлэлт,Тэс,2011,12
Гэрлэлт,Тэс,2010,2
Гэрлэлт,Тэс,2009,22
Гэрлэлт,Тэс,2008,21
Гэрлэлт,Тэс,2007,71
Гэрлэлт,Тэс,2006,87
Гэрлэлт,Ургамал,2025,5
Гэрлэлт,Ургамал,2024,2
Гэрлэлт,Ургамал,2023,6
Гэрлэлт,Ургамал,2022,4
Гэрлэлт,Ургамал,2021,8
Гэрлэлт,Ургамал,2020,14
Гэрлэлт,Ургамал,2019,3
Гэрлэлт,Ургамал,2018,6
Гэрлэлт,Ургамал,2017,3
Гэрлэлт,Ургамал,2016,7
Гэрлэлт,Ургамал,2015,3
Гэрлэлт,Ургамал,2014,5
Гэрлэлт,Ургамал,2013,9
Гэрлэлт,Ургамал,2011,6
Гэрлэлт,Ургамал,2010,2
Гэрлэлт,Ургамал,2009,12
Гэрлэлт,Ургамал,2008,8
Гэрлэлт,Ургамал,2007,26
Гэрлэлт,Ургамал,2006,18
Гэрлэлт,Цагаанхайрхан,2025,6
Гэрлэлт,Цагаанхайрхан,2024,3
Гэрлэлт,Цагаанхайрхан,2023,9
Гэрлэлт,Цагаанхайрхан,2022,4
Гэрлэлт,Цагаанхайрхан,2021,6
Гэрлэлт,Цагаанхайрхан,2020,7
Гэрлэлт,Цагаанхайрхан,2019,5
Гэрлэлт,Цагаанхайрхан,2018,11
Гэрлэлт,Цагаанхайрхан,2017,14
Гэрлэлт,Цагаанхайрхан,2016,7
Гэрлэлт,Цагаанхайрхан,2015,7
Гэрлэлт,Цагаанхайрхан,2014,9
Гэрлэлт,Цагаанхайрхан,2013,5
Гэрлэлт,Цагаанхайрхан,2011,4
Гэрлэлт,Цагаанхайрхан,2010,2
Гэрлэлт,Цагаанхайрхан,2009,14
Гэрлэлт,Цагаанхайрхан,2008,9
Гэрлэлт,Цагаанхайрхан,2007,42
Гэрлэлт,Цагаанхайрхан,2006,27
Гэрлэлт,Цагаанчулуут,2025,6
Гэрлэлт,Цагаанчулуут,2024,4
Гэрлэлт,Цагаанчулуут,2023,7
Гэрлэлт,Цагаанчулуут,2022,6
Гэрлэлт,Цагаанчулуут,2021,13
Гэрлэлт,Цагаанчулуут,2020,5
Гэрлэлт,Цагаанчулуут,2019,3
Гэрлэлт,Цагаанчулуут,2018,4
Гэрлэлт,Цагаанчулуут,2017,4
Гэрлэлт,Цагаанчулуут,2016,8
Гэрлэлт,Цагаанчулуут,2015,9
Гэрлэлт,Цагаанчулуут,2014,3
Гэрлэлт,Цагаанчулуут,2013,7
Гэрлэлт,Цагаанчулуут,2011,1
Гэрлэлт,Цагаанчулуут,2010,3
Гэрлэлт,Цагаанчулуут,2009,10
Гэрлэлт,Цагаанчулуут,2008,13
Гэрлэлт,Цагаанчулуут,2007,21
Гэрлэлт,Цагаанчулуут,2006,25
Гэрлэлт,Цэцэн-Уул,2025,0
Гэрлэлт,Цэцэн-Уул,2024,0
Гэрлэлт,Цэцэн-Уул,2023,4
Гэрлэлт,Цэцэн-Уул,2022,4
Гэрлэлт,Цэцэн-Уул,2021,18
Гэрлэлт,Цэцэн-Уул,2020,8
Гэрлэлт,Цэцэн-Уул,2019,2
Гэрлэлт,Цэцэн-Уул,2018,9
Гэрлэлт,Цэцэн-Уул,2017,4
Гэрлэлт,Цэцэн-Уул,2016,2
Гэрлэлт,Цэцэн-Уул,2015,7
Гэрлэлт,Цэцэн-Уул,2014,5
Гэрлэлт,Цэцэн-Уул,2013,9
Гэрлэлт,Цэцэн-Уул,2011,4
Гэрлэлт,Цэцэн-Уул,2010,4
Гэрлэлт,Цэцэн-Уул,2009,20
Гэрлэлт,Цэцэн-Уул,2008,18
Гэрлэлт,Цэцэн-Уул,2007,15
Гэрлэлт,Цэцэн-Уул,2006,22
Гэрлэлт,Шилүүстэй,2025,3
Гэрлэлт,Шилүүстэй,2024,7
Гэрлэлт,Шилүүстэй,2023,2
Гэрлэлт,Шилүүстэй,2022,2
Гэрлэлт,Шилүүстэй,2021,9
Гэрлэлт,Шилүүстэй,2020,4
Гэрлэлт,Шилүүстэй,2019,4
Гэрлэлт,Шилүүстэй,2018,3
Гэрлэлт,Шилүүстэй,2017,12
Гэрлэлт,Шилүүстэй,2016,5
Гэрлэлт,Шилүүстэй,2015,13
Гэрлэлт,Шилүүстэй,2014,17
Гэрлэлт,Шилүүстэй,2013,14
Гэрлэлт,Шилүүстэй,2011,4
Гэрлэлт,Шилүүстэй,2010,11
Гэрлэлт,Шилүүстэй,2009,15
Гэрлэлт,Шилүүстэй,2008,19
Гэрлэлт,Шилүүстэй,2007,47
Гэрлэлт,Шилүүстэй,2006,36
Гэрлэлт,Эрдэнэхайрхан,2025,0
Гэрлэлт,Эрдэнэхайрхан,2024,1
Гэрлэлт,Эрдэнэхайрхан,2023,5
Гэрлэлт,Эрдэнэхайрхан,2022,5
Гэрлэлт,Эрдэнэхайрхан,2021,9
Гэрлэлт,Эрдэнэхайрхан,2020,2
Гэрлэлт,Эрдэнэхайрхан,2019,7
Гэрлэлт,Эрдэнэхайрхан,2018,5
Гэрлэлт,Эрдэнэхайрхан,2017,16
Гэрлэлт,Эрдэнэхайрхан,2016,7
Гэрлэлт,Эрдэнэхайрхан,2015,7
Гэрлэлт,Эрдэнэхайрхан,2014,12
Гэрлэлт,Эрдэнэхайрхан,2013,9
Гэрлэлт,Эрдэнэхайрхан,2011,4
Гэрлэлт,Эрдэнэхайрхан,2010,2
Гэрлэлт,Эрдэнэхайрхан,2009,22
Гэрлэлт,Эрдэнэхайрхан,2008,16
Гэрлэлт,Эрдэнэхайрхан,2007,22
Гэрлэлт,Эрдэнэхайрхан,2006,31
Гэрлэлт,Яруу,2025,4
Гэрлэлт,Яруу,2024,3
Гэрлэлт,Яруу,2023,6
Гэрлэлт,Яруу,2022,5
Гэрлэлт,Яруу,2021,5
Гэрлэлт,Яруу,2020,10
Гэрлэлт,Яруу,2019,11
Гэрлэлт,Яруу,2018,15
Гэрлэлт,Яруу,2017,7
Гэрлэлт,Яруу,2016,8
Гэрлэлт,Яруу,2015,10
Гэрлэлт,Яруу,2014,10
Гэрлэлт,Яруу,2013,9
Гэрлэлт,Яруу,2011,3
Гэрлэлт,Яруу,2010,7
Гэрлэлт,Яруу,2009,19
Гэрлэлт,Яруу,2008,20
Гэрлэлт,Яруу,2007,37
Гэрлэлт,Яруу,2006,33
Гэрлэлт,Увс,2025,363
Гэрлэлт,Увс,2024,340
Гэрлэлт,Увс,2023,420
Гэрлэлт,Увс,2022,505
Гэрлэлт,Увс,2021,561
Гэрлэлт,Увс,2020,594
Гэрлэлт,Увс,2019,600
Гэрлэлт,Увс,2018,573
Гэрлэлт,Увс,2017,630
Гэрлэлт,Увс,2016,577
Гэрлэлт,Увс,2015,636
Гэрлэлт,Увс,2014,635
Гэрлэлт,Увс,2013,691
Гэрлэлт,Увс,2011,440
Гэрлэлт,Увс,2010,213
Гэрлэлт,Увс,2009,686
Гэрлэлт,Увс,2008,802
Гэрлэлт,Увс,2007,972
Гэрлэлт,Увс,2006,1320
Гэрлэлт,Улаангом,2025,180
Гэрлэлт,Улаангом,2024,156
Гэрлэлт,Улаангом,2023,220
Гэрлэлт,Улаангом,2022,251
Гэрлэлт,Улаангом,2021,250
Гэрлэлт,Улаангом,2020,295
Гэрлэлт,Улаангом,2019,269
Гэрлэлт,Улаангом,2018,267
Гэрлэлт,Улаангом,2017,247
Гэрлэлт,Улаангом,2016,228
Гэрлэлт,Улаангом,2015,256
Гэрлэлт,Улаангом,2014,281
Гэрлэлт,Улаангом,2013,293
Гэрлэлт,Улаангом,2011,193
Гэрлэлт,Улаангом,2010,62
Гэрлэлт,Улаангом,2009,278
Гэрлэлт,Улаангом,2008,294
Гэрлэлт,Улаангом,2007,283
Гэрлэлт,Улаангом,2006,436
Гэрлэлт,Баруунтуруун,2025,12
Гэрлэлт,Баруунтуруун,2024,14
