Indicator,Region,Year,value
Marriage,Numrug,2025,4
Marriage,Numrug,2024,2
Marriage,Numrug,2023,4
Marriage,Numrug,2022,5
Marriage,Numrug,2021,17
Marriage,Numrug,2020,7
Marriage,Numrug,2019,4
Marriage,Numrug,2018,15
Marriage,Numrug,2017,12
Marriage,Numrug,2016,9
Marriage,Numrug,2015,3
Marriage,Numrug,2014,7
Marriage,Numrug,2013,6
Marriage,Numrug,2011,4
Marriage,Numrug,2010,4
Marriage,Numrug,2009,21
Marriage,Numrug,2008,17
Marriage,Numrug,2007,71
Marriage,Numrug,2006,29
Marriage,Otgon,2025,2
Marriage,Otgon,2024,3
Marriage,Otgon,2023,0
Marriage,Otgon,2022,6
Marriage,Otgon,2021,10
Marriage,Otgon,2020,8
Marriage,Otgon,2019,14
Marriage,Otgon,2018,14
Marriage,Otgon,2017,12
Marriage,Otgon,2016,8
Marriage,Otgon,2015,12
Marriage,Otgon,2014,17
Marriage,Otgon,2013,18
Marriage,Otgon,2011,1
Marriage,Otgon,2010,4
Marriage,Otgon,2009,26
Marriage,Otgon,2008,34
Marriage,Otgon,2007,22
Marriage,Otgon,2006,55
Marriage,Santmargats,2025,3
Marriage,Santmargats,2024,12
Marriage,Santmargats,2023,8
Marriage,Santmargats,2022,10
Marriage,Santmargats,2021,13
Marriage,Santmargats,2020,9
Marriage,Santmargats,2019,1
Marriage,Santmargats,2018,7
Marriage,Santmargats,2017,14
Marriage,Santmargats,2016,12
Marriage,Santmargats,2015,3
Marriage,Santmargats,2014,4
Marriage,Santmargats,2013,4
Marriage,Santmargats,2011,4
Marriage,Santmargats,2010,1
Marriage,Santmargats,2009,9
Marriage,Santmargats,2008,15
Marriage,Santmargats,2007,120
Marriage,Santmargats,2006,18
Marriage,Songino,2025,1
Marriage,Songino,2024,4
Marriage,Songino,2023,2
Marriage,Songino,2022,5
Marriage,Songino,2021,0
Marriage,Songino,2020,5
Marriage,Songino,2019,9
Marriage,Songino,2018,11
Marriage,Songino,2017,14
Marriage,Songino,2016,7
Marriage,Songino,2015,2
Marriage,Songino,2014,6
Marriage,Songino,2013,5
Marriage,Songino,2011,6
Marriage,Songino,2010,3
Marriage,Songino,2009,21
Marriage,Songino,2008,14
Marriage,Songino,2007,14
Marriage,Songino,2006,24
Marriage,Tosontsengel,2025,21
Marriage,Tosontsengel,2024,31
Marriage,Tosontsengel,2023,27
Marriage,Tosontsengel,2022,26
Marriage,Tosontsengel,2021,51
Marriage,Tosontsengel,2020,34
Marriage,Tosontsengel,2019,41
Marriage,Tosontsengel,2018,40
Marriage,Tosontsengel,2017,43
Marriage,Tosontsengel,2016,34
Marriage,Tosontsengel,2015,58
Marriage,Tosontsengel,2014,30
Marriage,Tosontsengel,2013,51
Marriage,Tosontsengel,2011,28
Marriage,Tosontsengel,2010,49
Marriage,Tosontsengel,2009,76
Marriage,Tosontsengel,2008,88
Marriage,Tosontsengel,2007,17
Marriage,Tosontsengel,2006,139
Marriage,Tudevtei,2025,5
Marriage,Tudevtei,2024,10
Marriage,Tudevtei,2023,4
Marriage,Tudevtei,2022,4
Marriage,Tudevtei,2021,11
Marriage,Tudevtei,2020,11
Marriage,Tudevtei,2019,9
Marriage,Tudevtei,2018,9
Marriage,Tudevtei,2017,13
Marriage,Tudevtei,2016,6
Marriage,Tudevtei,2015,5
Marriage,Tudevtei,2014,9
Marriage,Tudevtei,2013,10
Marriage,Tudevtei,2011,6
Marriage,Tudevtei,2010,2
Marriage,Tudevtei,2009,27
Marriage,Tudevtei,2008,14
Marriage,Tudevtei,2007,36
Marriage,Tudevtei,2006,15
Marriage,Telmen,2025,11
Marriage,Telmen,2024,10
Marriage,Telmen,2023,13
Marriage,Telmen,2022,10
Marriage,Telmen,2021,16
Marriage,Telmen,2020,22
Marriage,Telmen,2019,22
Marriage,Telmen,2018,24
Marriage,Telmen,2017,22
Marriage,Telmen,2016,21
Marriage,Telmen,2015,21
Marriage,Telmen,2014,12
Marriage,Telmen,2013,10
Marriage,Telmen,2011,14
Marriage,Telmen,2010,8
Marriage,Telmen,2009,23
Marriage,Telmen,2008,35
Marriage,Telmen,2007,25
Marriage,Telmen,2006,30
Marriage,Tes,2025,4
Marriage,Tes,2024,13
Marriage,Tes,2023,8
Marriage,Tes,2022,11
Marriage,Tes,2021,19
Marriage,Tes,2020,6
Marriage,Tes,2019,18
Marriage,Tes,2018,17
Marriage,Tes,2017,23
Marriage,Tes,2016,20
Marriage,Tes,2015,22
Marriage,Tes,2014,23
Marriage,Tes,2013,37
Marriage,Tes,2011,12
Marriage,Tes,2010,2
Marriage,Tes,2009,22
Marriage,Tes,2008,21
Marriage,Tes,2007,71
Marriage,Tes,2006,87
Marriage,Urgamal,2025,5
Marriage,Urgamal,2024,2
Marriage,Urgamal,2023,6
Marriage,Urgamal,2022,4
Marriage,Urgamal,2021,8
Marriage,Urgamal,2020,14
Marriage,Urgamal,2019,3
Marriage,Urgamal,2018,6
Marriage,Urgamal,2017,3
Marriage,Urgamal,2016,7
Marriage,Urgamal,2015,3
Marriage,Urgamal,2014,5
Marriage,Urgamal,2013,9
Marriage,Urgamal,2011,6
Marriage,Urgamal,2010,2
Marriage,Urgamal,2009,12
Marriage,Urgamal,2008,8
Marriage,Urgamal,2007,26
Marriage,Urgamal,2006,18
Marriage,Tsagaankhairkhan,2025,6
Marriage,Tsagaankhairkhan,2024,3
Marriage,Tsagaankhairkhan,2023,9
Marriage,Tsagaankhairkhan,2022,4
Marriage,Tsagaankhairkhan,2021,6
Marriage,Tsagaankhairkhan,2020,7
Marriage,Tsagaankhairkhan,2019,5
Marriage,Tsagaankhairkhan,2018,11
Marriage,Tsagaankhairkhan,2017,14
Marriage,Tsagaankhairkhan,2016,7
Marriage,Tsagaankhairkhan,2015,7
Marriage,Tsagaankhairkhan,2014,9
Marriage,Tsagaankhairkhan,2013,5
Marriage,Tsagaankhairkhan,2011,4
Marriage,Tsagaankhairkhan,2010,2
Marriage,Tsagaankhairkhan,2009,14
Marriage,Tsagaankhairkhan,2008,9
Marriage,Tsagaankhairkhan,2007,42
Marriage,Tsagaankhairkhan,2006,27
Marriage,Tsagaanchuluut,2025,6
Marriage,Tsagaanchuluut,2024,4
Marriage,Tsagaanchuluut,2023,7
Marriage,Tsagaanchuluut,2022,6
Marriage,Tsagaanchuluut,2021,13
Marriage,Tsagaanchuluut,2020,5
Marriage,Tsagaanchuluut,2019,3
Marriage,Tsagaanchuluut,2018,4
Marriage,Tsagaanchuluut,2017,4
Marriage,Tsagaanchuluut,2016,8
Marriage,Tsagaanchuluut,2015,9
Marriage,Tsagaanchuluut,2014,3
Marriage,Tsagaanchuluut,2013,7
Marriage,Tsagaanchuluut,2011,1
Marriage,Tsagaanchuluut,2010,3
Marriage,Tsagaanchuluut,2009,10
Marriage,Tsagaanchuluut,2008,13
Marriage,Tsagaanchuluut,2007,21
Marriage,Tsagaanchuluut,2006,25
Marriage,Tsetsen-Uul,2025,0
Marriage,Tsetsen-Uul,2024,0
Marriage,Tsetsen-Uul,2023,4
Marriage,Tsetsen-Uul,2022,4
Marriage,Tsetsen-Uul,2021,18
Marriage,Tsetsen-Uul,2020,8
Marriage,Tsetsen-Uul,2019,2
Marriage,Tsetsen-Uul,2018,9
Marriage,Tsetsen-Uul,2017,4
Marriage,Tsetsen-Uul,2016,2
Marriage,Tsetsen-Uul,2015,7
Marriage,Tsetsen-Uul,2014,5
Marriage,Tsetsen-Uul,2013,9
Marriage,Tsetsen-Uul,2011,4
Marriage,Tsetsen-Uul,2010,4
Marriage,Tsetsen-Uul,2009,20
Marriage,Tsetsen-Uul,2008,18
Marriage,Tsetsen-Uul,2007,15
Marriage,Tsetsen-Uul,2006,22
Marriage,Shiluustei,2025,3
Marriage,Shiluustei,2024,7
Marriage,Shiluustei,2023,2
Marriage,Shiluustei,2022,2
Marriage,Shiluustei,2021,9
Marriage,Shiluustei,2020,4
Marriage,Shiluustei,2019,4
Marriage,Shiluustei,2018,3
Marriage,Shiluustei,2017,12
Marriage,Shiluustei,2016,5
Marriage,Shiluustei,2015,13
Marriage,Shiluustei,2014,17
Marriage,Shiluustei,2013,14
Marriage,Shiluustei,2011,4
Marriage,Shiluustei,2010,11
Marriage,Shiluustei,2009,15
Marriage,Shiluustei,2008,19
Marriage,Shiluustei,2007,47
Marriage,Shiluustei,2006,36
Marriage,Erdenekhairkhan,2025,0
Marriage,Erdenekhairkhan,2024,1
Marriage,Erdenekhairkhan,2023,5
Marriage,Erdenekhairkhan,2022,5
Marriage,Erdenekhairkhan,2021,9
Marriage,Erdenekhairkhan,2020,2
Marriage,Erdenekhairkhan,2019,7
Marriage,Erdenekhairkhan,2018,5
Marriage,Erdenekhairkhan,2017,16
Marriage,Erdenekhairkhan,2016,7
Marriage,Erdenekhairkhan,2015,7
Marriage,Erdenekhairkhan,2014,12
Marriage,Erdenekhairkhan,2013,9
Marriage,Erdenekhairkhan,2011,4
Marriage,Erdenekhairkhan,2010,2
Marriage,Erdenekhairkhan,2009,22
Marriage,Erdenekhairkhan,2008,16
Marriage,Erdenekhairkhan,2007,22
Marriage,Erdenekhairkhan,2006,31
Marriage,Yaruu,2025,4
Marriage,Yaruu,2024,3
Marriage,Yaruu,2023,6
Marriage,Yaruu,2022,5
Marriage,Yaruu,2021,5
Marriage,Yaruu,2020,10
Marriage,Yaruu,2019,11
Marriage,Yaruu,2018,15
Marriage,Yaruu,2017,7
Marriage,Yaruu,2016,8
Marriage,Yaruu,2015,10
Marriage,Yaruu,2014,10
Marriage,Yaruu,2013,9
Marriage,Yaruu,2011,3
Marriage,Yaruu,2010,7
Marriage,Yaruu,2009,19
Marriage,Yaruu,2008,20
Marriage,Yaruu,2007,37
Marriage,Yaruu,2006,33
Marriage,Uvs,2025,363
Marriage,Uvs,2024,340
Marriage,Uvs,2023,420
Marriage,Uvs,2022,505
Marriage,Uvs,2021,561
Marriage,Uvs,2020,594
Marriage,Uvs,2019,600
Marriage,Uvs,2018,573
Marriage,Uvs,2017,630
Marriage,Uvs,2016,577
Marriage,Uvs,2015,636
Marriage,Uvs,2014,635
Marriage,Uvs,2013,691
Marriage,Uvs,2011,440
Marriage,Uvs,2010,213
Marriage,Uvs,2009,686
Marriage,Uvs,2008,802
Marriage,Uvs,2007,972
Marriage,Uvs,2006,1320
Marriage,Ulaangom,2025,180
Marriage,Ulaangom,2024,156
Marriage,Ulaangom,2023,220
Marriage,Ulaangom,2022,251
Marriage,Ulaangom,2021,250
Marriage,Ulaangom,2020,295
Marriage,Ulaangom,2019,269
Marriage,Ulaangom,2018,267
Marriage,Ulaangom,2017,247
Marriage,Ulaangom,2016,228
Marriage,Ulaangom,2015,256
Marriage,Ulaangom,2014,281
Marriage,Ulaangom,2013,293
Marriage,Ulaangom,2011,193
Marriage,Ulaangom,2010,62
Marriage,Ulaangom,2009,278
Marriage,Ulaangom,2008,294
Marriage,Ulaangom,2007,283
Marriage,Ulaangom,2006,436
Marriage,Baruunturuun,2025,12
Marriage,Baruunturuun,2024,14
Marriage,Baruunturuun,2023,5
Marriage,Baruunturuun,2022,12
Marriage,Baruunturuun,2021,9
Marriage,Baruunturuun,2020,18
Marriage,Baruunturuun,2019,14
Marriage,Baruunturuun,2018,19
Marriage,Baruunturuun,2017,19
Marriage,Baruunturuun,2016,21
Marriage,Baruunturuun,2015,29
Marriage,Baruunturuun,2014,20
Marriage,Baruunturuun,2013,25
Marriage,Baruunturuun,2011,13
Marriage,Baruunturuun,2010,8
Marriage,Baruunturuun,2009,22
Marriage,Baruunturuun,2008,25
Marriage,Baruunturuun,2007,35
Marriage,Baruunturuun,2006,41
Marriage,Bukhmurun,2025,9
Marriage,Bukhmurun,2024,7
Marriage,Bukhmurun,2023,10
Marriage,Bukhmurun,2022,13
Marriage,Bukhmurun,2021,8
Marriage,Bukhmurun,2020,13
Marriage,Bukhmurun,2019,10
Marriage,Bukhmurun,2018,8
Marriage,Bukhmurun,2017,19
Marriage,Bukhmurun,2016,15
Marriage,Bukhmurun,2015,13
Marriage,Bukhmurun,2014,10
Marriage,Bukhmurun,2013,25
Marriage,Bukhmurun,2011,12
Marriage,Bukhmurun,2010,2
Marriage,Bukhmurun,2009,20
Marriage,Bukhmurun,2008,15
Marriage,Bukhmurun,2007,19
Marriage,Bukhmurun,2006,33
Marriage,Davst,2025,7
Marriage,Davst,2024,7
Marriage,Davst,2023,4
Marriage,Davst,2022,11
Marriage,Davst,2021,18
Marriage,Davst,2020,6
Marriage,Davst,2019,10
Marriage,Davst,2018,8
Marriage,Davst,2017,13
Marriage,Davst,2016,6
Marriage,Davst,2015,9
Marriage,Davst,2014,7
Marriage,Davst,2013,12
Marriage,Davst,2011,7
Marriage,Davst,2010,7
Marriage,Davst,2009,17
Marriage,Davst,2008,10
Marriage,Davst,2007,28
Marriage,Davst,2006,30
Marriage,Zavkhan,2025,3
Marriage,Zavkhan,2024,5
Marriage,Zavkhan,2023,6
Marriage,Zavkhan,2022,12
Marriage,Zavkhan,2021,18
Marriage,Zavkhan,2020,11
Marriage,Zavkhan,2019,16
Marriage,Zavkhan,2018,3
Marriage,Zavkhan,2017,11
Marriage,Zavkhan,2016,14
Marriage,Zavkhan,2015,9
Marriage,Zavkhan,2014,12
Marriage,Zavkhan,2013,9
Marriage,Zavkhan,2011,8
Marriage,Zavkhan,2010,10
Marriage,Zavkhan,2009,15
Marriage,Zavkhan,2008,14
Marriage,Zavkhan,2007,20
Marriage,Zavkhan,2006,28
Marriage,Zuungovi,2025,8
Marriage,Zuungovi,2024,9
Marriage,Zuungovi,2023,12
Marriage,Zuungovi,2022,14
Marriage,Zuungovi,2021,21
Marriage,Zuungovi,2020,15
Marriage,Zuungovi,2019,23
Marriage,Zuungovi,2018,15
Marriage,Zuungovi,2017,22
Marriage,Zuungovi,2016,22
Marriage,Zuungovi,2015,29
Marriage,Zuungovi,2014,18
Marriage,Zuungovi,2013,15
Marriage,Zuungovi,2011,12
Marriage,Zuungovi,2010,5
Marriage,Zuungovi,2009,28
Marriage,Zuungovi,2008,27
Marriage,Zuungovi,2007,32
Marriage,Zuungovi,2006,38
Marriage,Zuunkhangai,2025,14
Marriage,Zuunkhangai,2024,8
Marriage,Zuunkhangai,2023,12
Marriage,Zuunkhangai,2022,20
Marriage,Zuunkhangai,2021,13
Marriage,Zuunkhangai,2020,16
Marriage,Zuunkhangai,2019,14
Marriage,Zuunkhangai,2018,26
Marriage,Zuunkhangai,2017,23
Marriage,Zuunkhangai,2016,20
Marriage,Zuunkhangai,2015,16
Marriage,Zuunkhangai,2014,10
Marriage,Zuunkhangai,2013,8
Marriage,Zuunkhangai,2011,12
Marriage,Zuunkhangai,2010,11
Marriage,Zuunkhangai,2009,21
Marriage,Zuunkhangai,2008,22
Marriage,Zuunkhangai,2007,48
Marriage,Zuunkhangai,2006,41
Marriage,Malchin,2025,14
Marriage,Malchin,2024,11
Marriage,Malchin,2023,8
Marriage,Malchin,2022,13
Marriage,Malchin,2021,15
Marriage,Malchin,2020,10
Marriage,Malchin,2019,20
Marriage,Malchin,2018,13
Marriage,Malchin,2017,23
Marriage,Malchin,2016,10
Marriage,Malchin,2015,22
Marriage,Malchin,2014,27
Marriage,Malchin,2013,22
Marriage,Malchin,2011,14
Marriage,Malchin,2010,9
Marriage,Malchin,2009,13
Marriage,Malchin,2008,21
Marriage,Malchin,2007,51
Marriage,Malchin,2006,45
Marriage,Naranbulag,2025,10
Marriage,Naranbulag,2024,13
Marriage,Naranbulag,2023,16
Marriage,Naranbulag,2022,14
Marriage,Naranbulag,2021,12
Marriage,Naranbulag,2020,14
Marriage,Naranbulag,2019,26
Marriage,Naranbulag,2018,26
Marriage,Naranbulag,2017,23
Marriage,Naranbulag,2016,35
Marriage,Naranbulag,2015,34
Marriage,Naranbulag,2014,29
Marriage,Naranbulag,2013,41
Marriage,Naranbulag,2011,33
Marriage,Naranbulag,2010,20
Marriage,Naranbulag,2009,23
Marriage,Naranbulag,2008,27
Marriage,Naranbulag,2007,44
Marriage,Naranbulag,2006,65
Marriage,Ulgii,2025,6
Marriage,Ulgii,2024,9
Marriage,Ulgii,2023,11
Marriage,Ulgii,2022,16
Marriage,Ulgii,2021,16
Marriage,Ulgii,2020,11
Marriage,Ulgii,2019,8
Marriage,Ulgii,2018,17
Marriage,Ulgii,2017,19
Marriage,Ulgii,2016,22
Marriage,Ulgii,2015,20
Marriage,Ulgii,2014,17
Marriage,Ulgii,2013,18
Marriage,Ulgii,2011,10
Marriage,Ulgii,2010,4
Marriage,Ulgii,2009,17
Marriage,Ulgii,2008,12
Marriage,Ulgii,2007,25
Marriage,Ulgii,2006,30
Marriage,Umnugovi,2025,17
Marriage,Umnugovi,2024,6
Marriage,Umnugovi,2023,17
Marriage,Umnugovi,2022,12
Marriage,Umnugovi,2021,25
Marriage,Umnugovi,2020,26
Marriage,Umnugovi,2019,42
Marriage,Umnugovi,2018,26
Marriage,Umnugovi,2017,33
Marriage,Umnugovi,2016,18
Marriage,Umnugovi,2015,38
Marriage,Umnugovi,2014,31
Marriage,Umnugovi,2013,40
Marriage,Umnugovi,2011,17
Marriage,Umnugovi,2010,15
Marriage,Umnugovi,2009,34
Marriage,Umnugovi,2008,29
Marriage,Umnugovi,2007,43
Marriage,Umnugovi,2006,69
Marriage,Undurkhangai,2025,12
Marriage,Undurkhangai,2024,8
Marriage,Undurkhangai,2023,16
Marriage,Undurkhangai,2022,12
Marriage,Undurkhangai,2021,22
Marriage,Undurkhangai,2020,26
Marriage,Undurkhangai,2019,23
Marriage,Undurkhangai,2018,23
Marriage,Undurkhangai,2017,20
Marriage,Undurkhangai,2016,23
Marriage,Undurkhangai,2015,26
Marriage,Undurkhangai,2014,28
Marriage,Undurkhangai,2013,23
Marriage,Undurkhangai,2011,4
Marriage,Undurkhangai,2010,4
Marriage,Undurkhangai,2009,16
Marriage,Undurkhangai,2008,27
Marriage,Undurkhangai,2007,69
Marriage,Undurkhangai,2006,82
Marriage,Sagil,2025,12
Marriage,Sagil,2024,11
Marriage,Sagil,2023,10
Marriage,Sagil,2022,10
Marriage,Sagil,2021,13
Marriage,Sagil,2020,14
Marriage,Sagil,2019,19
Marriage,Sagil,2018,16
Marriage,Sagil,2017,16
Marriage,Sagil,2016,14
Marriage,Sagil,2015,21
Marriage,Sagil,2014,14
Marriage,Sagil,2013,18
Marriage,Sagil,2011,11
Marriage,Sagil,2010,3
Marriage,Sagil,2009,18
Marriage,Sagil,2008,21
Marriage,Sagil,2007,21
Marriage,Sagil,2006,50
Marriage,Tarialan,2025,21
Marriage,Tarialan,2024,23
Marriage,Tarialan,2023,22
Marriage,Tarialan,2022,19
Marriage,Tarialan,2021,33
Marriage,Tarialan,2020,23
Marriage,Tarialan,2019,18
Marriage,Tarialan,2018,22
Marriage,Tarialan,2017,27
Marriage,Tarialan,2016,27
Marriage,Tarialan,2015,30
Marriage,Tarialan,2014,38
Marriage,Tarialan,2013,33
Marriage,Tarialan,2011,27
Marriage,Tarialan,2010,24
Marriage,Tarialan,2009,29
Marriage,Tarialan,2008,26
Marriage,Tarialan,2007,36
Marriage,Tarialan,2006,78
Marriage,Turgen,2025,8
Marriage,Turgen,2024,5
Marriage,Turgen,2023,7
Marriage,Turgen,2022,3
Marriage,Turgen,2021,13
Marriage,Turgen,2020,7
Marriage,Turgen,2019,6
Marriage,Turgen,2018,15
Marriage,Turgen,2017,13
Marriage,Turgen,2016,13
Marriage,Turgen,2015,13
Marriage,Turgen,2014,17
Marriage,Turgen,2013,19
Marriage,Turgen,2011,5
Marriage,Turgen,2010,3
Marriage,Turgen,2009,15
Marriage,Turgen,2008,14
Marriage,Turgen,2007,25
Marriage,Turgen,2006,32
Marriage,Tes,2025,6
Marriage,Tes,2024,21
Marriage,Tes,2023,20
Marriage,Tes,2022,43
Marriage,Tes,2021,30
Marriage,Tes,2020,40
Marriage,Tes,2019,44
Marriage,Tes,2018,32
Marriage,Tes,2017,48
Marriage,Tes,2016,37
Marriage,Tes,2015,40
Marriage,Tes,2014,33
Marriage,Tes,2013,42
Marriage,Tes,2011,26
Marriage,Tes,2010,14
Marriage,Tes,2009,53
Marriage,Tes,2008,146
Marriage,Tes,2007,91
Marriage,Tes,2006,80
Marriage,Khovd,2025,7
Marriage,Khovd,2024,9
Marriage,Khovd,2023,8
Marriage,Khovd,2022,5
Marriage,Khovd,2021,16
Marriage,Khovd,2020,14
Marriage,Khovd,2019,18
Marriage,Khovd,2018,11
Marriage,Khovd,2017,23
Marriage,Khovd,2016,21
Marriage,Khovd,2015,12
Marriage,Khovd,2014,11
Marriage,Khovd,2013,20
Marriage,Khovd,2011,4
Marriage,Khovd,2010,2
Marriage,Khovd,2009,19
Marriage,Khovd,2008,36
Marriage,Khovd,2007,47
Marriage,Khovd,2006,56
Marriage,Khyargas,2025,7
Marriage,Khyargas,2024,9
Marriage,Khyargas,2023,7
Marriage,Khyargas,2022,12
Marriage,Khyargas,2021,19
Marriage,Khyargas,2020,19
Marriage,Khyargas,2019,12
Marriage,Khyargas,2018,9
Marriage,Khyargas,2017,19
Marriage,Khyargas,2016,19
Marriage,Khyargas,2015,14
Marriage,Khyargas,2014,16
Marriage,Khyargas,2013,10
Marriage,Khyargas,2011,20
Marriage,Khyargas,2010,5
Marriage,Khyargas,2009,22
Marriage,Khyargas,2008,16
Marriage,Khyargas,2007,24
Marriage,Khyargas,2006,32
Marriage,Tsagaankhairkhan,2025,10
Marriage,Tsagaankhairkhan,2024,9
Marriage,Tsagaankhairkhan,2023,9
Marriage,Tsagaankhairkhan,2022,13
Marriage,Tsagaankhairkhan,2021,10
Marriage,Tsagaankhairkhan,2020,16
Marriage,Tsagaankhairkhan,2019,8
Marriage,Tsagaankhairkhan,2018,17
Marriage,Tsagaankhairkhan,2017,12
Marriage,Tsagaankhairkhan,2016,12
Marriage,Tsagaankhairkhan,2015,5
Marriage,Tsagaankhairkhan,2014,16
Marriage,Tsagaankhairkhan,2013,18
Marriage,Tsagaankhairkhan,2011,12
Marriage,Tsagaankhairkhan,2010,5
Marriage,Tsagaankhairkhan,2009,26
Marriage,Tsagaankhairkhan,2008,20
Marriage,Tsagaankhairkhan,2007,31
Marriage,Tsagaankhairkhan,2006,54
Marriage,Khovd,2025,353
Marriage,Khovd,2024,403
Marriage,Khovd,2023,471
Marriage,Khovd,2022,407
Marriage,Khovd,2021,627
Marriage,Khovd,2020,567
Marriage,Khovd,2019,615
Marriage,Khovd,2018,587
Marriage,Khovd,2017,654
Marriage,Khovd,2016,470
Marriage,Khovd,2015,586
Marriage,Khovd,2014,703
Marriage,Khovd,2013,709
Marriage,Khovd,2011,508
Marriage,Khovd,2010,396
Marriage,Khovd,2009,702
Marriage,Khovd,2008,761
Marriage,Khovd,2007,869
Marriage,Khovd,2006,1335
Marriage,Jargalant,2025,164
Marriage,Jargalant,2024,204
Marriage,Jargalant,2023,204
Marriage,Jargalant,2022,159
Marriage,Jargalant,2021,311
Marriage,Jargalant,2020,261
Marriage,Jargalant,2019,289
Marriage,Jargalant,2018,235
Marriage,Jargalant,2017,236
Marriage,Jargalant,2016,164
Marriage,Jargalant,2015,227
Marriage,Jargalant,2014,273
Marriage,Jargalant,2013,317
Marriage,Jargalant,2011,194
Marriage,Jargalant,2010,161
Marriage,Jargalant,2009,265
Marriage,Jargalant,2008,259
Marriage,Jargalant,2007,274
Marriage,Jargalant,2006,459
Marriage,Altai,2025,16
Marriage,Altai,2024,8
Marriage,Altai,2023,26
Marriage,Altai,2022,20
Marriage,Altai,2021,22
Marriage,Altai,2020,23
Marriage,Altai,2019,29
Marriage,Altai,2018,20
Marriage,Altai,2017,24
Marriage,Altai,2016,21
Marriage,Altai,2015,16
Marriage,Altai,2014,14
Marriage,Altai,2013,19
Marriage,Altai,2011,12
Marriage,Altai,2010,15
Marriage,Altai,2009,30
Marriage,Altai,2008,26
Marriage,Altai,2007,38
Marriage,Altai,2006,30
Marriage,Bulgan,2025,39
Marriage,Bulgan,2024,43
Marriage,Bulgan,2023,42
Marriage,Bulgan,2022,50
Marriage,Bulgan,2021,71
Marriage,Bulgan,2020,69
Marriage,Bulgan,2019,68
Marriage,Bulgan,2018,84
Marriage,Bulgan,2017,85
Marriage,Bulgan,2016,60
Marriage,Bulgan,2015,69
Marriage,Bulgan,2014,67
Marriage,Bulgan,2013,63
Marriage,Bulgan,2011,42
Marriage,Bulgan,2010,44
Marriage,Bulgan,2009,65
Marriage,Bulgan,2008,94
Marriage,Bulgan,2007,78
Marriage,Bulgan,2006,120
Marriage,Buyant,2025,17
Marriage,Buyant,2024,14
Marriage,Buyant,2023,19
Marriage,Buyant,2022,6
Marriage,Buyant,2021,19
Marriage,Buyant,2020,15
Marriage,Buyant,2019,19
Marriage,Buyant,2018,21
Marriage,Buyant,2017,27
Marriage,Buyant,2016,13
Marriage,Buyant,2015,23
Marriage,Buyant,2014,29
Marriage,Buyant,2013,24
Marriage,Buyant,2011,26
Marriage,Buyant,2010,8
Marriage,Buyant,2009,31
Marriage,Buyant,2008,22
Marriage,Buyant,2007,38
Marriage,Buyant,2006,61
Marriage,Darvi,2025,9
Marriage,Darvi,2024,10
Marriage,Darvi,2023,12
Marriage,Darvi,2022,8
Marriage,Darvi,2021,27
Marriage,Darvi,2020,14
Marriage,Darvi,2019,18
Marriage,Darvi,2018,12
Marriage,Darvi,2017,11
Marriage,Darvi,2016,18
Marriage,Darvi,2015,12
Marriage,Darvi,2014,23
Marriage,Darvi,2013,20
Marriage,Darvi,2011,14
Marriage,Darvi,2010,16
Marriage,Darvi,2009,21
Marriage,Darvi,2008,19
Marriage,Darvi,2007,27
Marriage,Darvi,2006,43
Marriage,Durgun,2025,14
Marriage,Durgun,2024,9
Marriage,Durgun,2023,19
Marriage,Durgun,2022,17
Marriage,Durgun,2021,9
Marriage,Durgun,2020,23
Marriage,Durgun,2019,18
Marriage,Durgun,2018,17
Marriage,Durgun,2017,23
Marriage,Durgun,2016,14
Marriage,Durgun,2015,20
Marriage,Durgun,2014,37
Marriage,Durgun,2013,15
Marriage,Durgun,2011,7
Marriage,Durgun,2010,12
Marriage,Durgun,2009,21
Marriage,Durgun,2008,14
Marriage,Durgun,2007,29
Marriage,Durgun,2006,38
Marriage,Duut,2025,3
Marriage,Duut,2024,2
Marriage,Duut,2023,7
Marriage,Duut,2022,4
Marriage,Duut,2021,7
Marriage,Duut,2020,5
Marriage,Duut,2019,6
Marriage,Duut,2018,6
Marriage,Duut,2017,13
Marriage,Duut,2016,8
Marriage,Duut,2015,18
Marriage,Duut,2014,7
Marriage,Duut,2013,9
Marriage,Duut,2011,30
Marriage,Duut,2010,12
Marriage,Duut,2009,33
Marriage,Duut,2008,35
Marriage,Duut,2007,25
Marriage,Duut,2006,33
Marriage,Zereg,2025,7
Marriage,Zereg,2024,11
Marriage,Zereg,2023,16
Marriage,Zereg,2022,6
Marriage,Zereg,2021,9
Marriage,Zereg,2020,16
Marriage,Zereg,2019,10
Marriage,Zereg,2018,20
Marriage,Zereg,2017,22
Marriage,Zereg,2016,17
Marriage,Zereg,2015,30
Marriage,Zereg,2014,21
Marriage,Zereg,2013,16
Marriage,Zereg,2011,34
Marriage,Zereg,2010,21
Marriage,Zereg,2009,29
Marriage,Zereg,2008,29
Marriage,Zereg,2007,30
Marriage,Zereg,2006,79
Marriage,Mankhan,2025,8
Marriage,Mankhan,2024,10
Marriage,Mankhan,2023,11
Marriage,Mankhan,2022,21
Marriage,Mankhan,2021,19
Marriage,Mankhan,2020,18
Marriage,Mankhan,2019,27
Marriage,Mankhan,2018,29
Marriage,Mankhan,2017,36
Marriage,Mankhan,2016,16
Marriage,Mankhan,2015,27
Marriage,Mankhan,2014,28
Marriage,Mankhan,2013,28
Marriage,Mankhan,2011,19
