year,region_code,region_en,region_mn,animal_code,animal_en,animal_mn,losses_thousand,starting_herd_thousand,loss_rate_percent,loss_status,herd_status
2018,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.918,92.776,0.98948,,
2018,346,Umnugovi,Өмнөговь,0,Total,Бүгд,61.994,2654.388,2.335529,,
2018,346,Umnugovi,Өмнөговь,1,Horse,Адуу,1.915,98.651,1.941187,,
2018,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,1.096,26.997,4.05971,,
2018,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.546,141.232,0.386598,,
2018,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,9.533,613.98,1.552656,,
2018,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,48.904,1773.528,2.757442,,
2018,348,Dundgovi,Дундговь,0,Total,Бүгд,75.419,3592.978,2.099067,,
2018,348,Dundgovi,Дундговь,1,Horse,Адуу,5.298,160.153,3.308087,,
2018,348,Dundgovi,Дундговь,2,Cattle,Үхэр,5.189,75.277,6.893208,,
2018,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.064,36.792,0.173951,,
2018,348,Dundgovi,Дундговь,4,Sheep,Хонь,27.819,1686.203,1.649801,,
2018,348,Dundgovi,Дундговь,5,Goat,Ямаа,37.049,1634.553,2.266614,,
2018,421,Dornod,Дорнод,0,Total,Бүгд,6.588,2057.808,0.320146,,
2018,421,Dornod,Дорнод,1,Horse,Адуу,0.474,250.718,0.189057,,
2018,421,Dornod,Дорнод,2,Cattle,Үхэр,0.753,207.861,0.362261,,
2018,421,Dornod,Дорнод,3,Camel,Тэмээ,0.009,5.579,0.161319,,
2018,421,Dornod,Дорнод,4,Sheep,Хонь,2.979,1001.567,0.297434,,
2018,421,Dornod,Дорнод,5,Goat,Ямаа,2.373,592.083,0.400788,,
2018,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,75.983,3528.41,2.153463,,
2018,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,4.111,315.577,1.302693,,
2018,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,7.172,236.792,3.028819,,
2018,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.038,8.325,0.456456,,
2018,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,30.42,1815.324,1.675734,,
2018,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,34.242,1152.392,2.971385,,
2018,423,Khentii,Хэнтий,0,Total,Бүгд,189.242,4409.317,4.291867,,
2018,423,Khentii,Хэнтий,1,Horse,Адуу,10.676,312.066,3.421071,,
2018,423,Khentii,Хэнтий,2,Cattle,Үхэр,16.266,335.295,4.85125,,
2018,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.054,4.198,1.286327,,
2018,423,Khentii,Хэнтий,4,Sheep,Хонь,86.325,2212.453,3.901778,,
2018,423,Khentii,Хэнтий,5,Goat,Ямаа,75.921,1545.305,4.913011,,
2018,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,15.139,423.644,3.573519,,
2018,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,1.367,43.341,3.154057,,
2018,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,3.364,88.845,3.78637,,
2018,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.251,0.0,,
2018,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,5.31,170.173,3.120354,,
2018,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,5.098,121.034,4.21204,,
2019,0,Total,Улсын дүн,0,Total,Бүгд,1117.576,66460.18,1.681572,,
2019,0,Total,Улсын дүн,1,Horse,Адуу,58.099,3940.092,1.474559,,
2019,0,Total,Улсын дүн,2,Cattle,Үхэр,75.296,4380.879,1.718742,,
2019,0,Total,Улсын дүн,3,Camel,Тэмээ,2.093,459.702,0.455295,,
2019,0,Total,Улсын дүн,4,Sheep,Хонь,488.179,30554.804,1.597716,,
2019,0,Total,Улсын дүн,5,Goat,Ямаа,493.909,27124.703,1.820883,,
2019,181,Zavkhan,Завхан,0,Total,Бүгд,22.525,3555.411,0.633541,,
2019,181,Zavkhan,Завхан,1,Horse,Адуу,1.823,222.534,0.819201,,
2019,181,Zavkhan,Завхан,2,Cattle,Үхэр,2.349,204.995,1.145882,,
2019,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.014,7.753,0.180575,,
2019,181,Zavkhan,Завхан,4,Sheep,Хонь,8.85,1827.458,0.484279,,
2019,181,Zavkhan,Завхан,5,Goat,Ямаа,9.489,1292.671,0.734061,,
2019,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,57.682,3513.365,1.641788,,
2019,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,2.146,129.999,1.650782,,
2019,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,2.506,85.225,2.940452,,
2019,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.134,43.67,0.306847,,
2019,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,17.502,1057.674,1.654763,,
2019,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,35.394,2196.797,1.611164,,
2019,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,60.425,2166.917,2.788524,,
2019,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,3.025,95.349,3.172556,,
2019,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,7.308,155.914,4.687199,,
2019,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.063,5.649,1.115242,,
2019,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,23.173,979.601,2.365555,,
2019,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,26.856,930.404,2.886488,,
2019,184,Khovd,Ховд,0,Total,Бүгд,131.88,3146.408,4.191446,,
2019,184,Khovd,Ховд,1,Horse,Адуу,5.986,128.538,4.656989,,
2019,184,Khovd,Ховд,2,Cattle,Үхэр,13.016,193.683,6.720259,,
2019,184,Khovd,Ховд,3,Camel,Тэмээ,0.298,25.351,1.175496,,
2019,184,Khovd,Ховд,4,Sheep,Хонь,50.296,1174.233,4.283307,,
2019,184,Khovd,Ховд,5,Goat,Ямаа,62.284,1624.603,3.833798,,
2019,185,Uvs,Увс,0,Total,Бүгд,145.019,3175.275,4.567132,,
2019,185,Uvs,Увс,1,Horse,Адуу,3.091,123.787,2.497031,,
2019,185,Uvs,Увс,2,Cattle,Үхэр,5.306,182.922,2.90069,,
2019,185,Uvs,Увс,3,Camel,Тэмээ,0.342,25.145,1.360111,,
2019,185,Uvs,Увс,4,Sheep,Хонь,72.328,1567.962,4.612867,,
2019,185,Uvs,Увс,5,Goat,Ямаа,63.952,1275.459,5.014038,,
2019,261,Orkhon,Орхон,0,Total,Бүгд,0.53,114.35,0.463489,,
2019,261,Orkhon,Орхон,1,Horse,Адуу,0.158,11.345,1.392684,,
2019,261,Orkhon,Орхон,2,Cattle,Үхэр,0.091,17.477,0.520684,,
2019,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.056,0.0,,
2019,261,Orkhon,Орхон,4,Sheep,Хонь,0.18,47.489,0.379035,,
2019,261,Orkhon,Орхон,5,Goat,Ямаа,0.101,37.983,0.265908,,
2019,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,103.574,5461.346,1.896492,,
2019,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,4.044,323.629,1.249579,,
2019,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,3.792,272.32,1.392479,,
2019,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,0.135,31.451,0.429239,,
2019,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,42.884,2588.133,1.656947,,
2019,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,52.719,2245.813,2.347435,,
2019,263,Bulgan,Булган,0,Total,Бүгд,26.193,3305.495,0.792408,,
2019,263,Bulgan,Булган,1,Horse,Адуу,1.744,244.036,0.714649,,
2019,263,Bulgan,Булган,2,Cattle,Үхэр,1.994,255.264,0.781152,,
2019,263,Bulgan,Булган,3,Camel,Тэмээ,0.007,1.375,0.509091,,
2019,263,Bulgan,Булган,4,Sheep,Хонь,14.362,1778.224,0.80766,,
2019,263,Bulgan,Булган,5,Goat,Ямаа,8.086,1026.596,0.787652,,
2019,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,40.972,4249.473,0.964167,,
2019,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,2.082,175.944,1.183331,,
2019,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,4.534,239.777,1.890924,,
2019,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,0.148,57.388,0.257894,,
2019,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,12.22,1297.467,0.941835,,
2019,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,21.988,2478.897,0.887007,,
2019,265,Arkhangai,Архангай,0,Total,Бүгд,63.754,5482.034,1.162963,,
2019,265,Arkhangai,Архангай,1,Horse,Адуу,4.147,378.446,1.095797,,
2019,265,Arkhangai,Архангай,2,Cattle,Үхэр,7.203,621.246,1.159444,,
2019,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.006,1.255,0.478088,,
2019,265,Arkhangai,Архангай,4,Sheep,Хонь,35.343,2981.779,1.185299,,
2019,265,Arkhangai,Архангай,5,Goat,Ямаа,17.055,1499.308,1.137525,,
2019,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,93.795,5710.365,1.642539,,
2019,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,3.281,261.98,1.252386,,
2019,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,9.378,482.458,1.943796,,
2019,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.036,2.292,1.570681,,
2019,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,42.838,2766.185,1.548631,,
2019,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,38.262,2197.45,1.7412,,
2019,341,Tuv,Төв,0,Total,Бүгд,68.077,4582.435,1.485608,,
2019,341,Tuv,Төв,1,Horse,Адуу,4.339,341.372,1.271047,,
2019,341,Tuv,Төв,2,Cattle,Үхэр,3.573,282.33,1.26554,,
2019,341,Tuv,Төв,3,Camel,Тэмээ,0.021,3.504,0.599315,,
2019,341,Tuv,Төв,4,Sheep,Хонь,34.06,2449.255,1.390627,,
2019,341,Tuv,Төв,5,Goat,Ямаа,26.084,1505.974,1.732035,,
2019,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,5.666,427.46,1.325504,,
2019,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0.159,20.591,0.772182,,
2019,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.122,14.004,0.87118,,
2019,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.011,1.064,1.033835,,
2019,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,2.758,208.084,1.325426,,
2019,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,2.616,183.717,1.423929,,
2019,343,Selenge,Сэлэнгэ,0,Total,Бүгд,6.725,1540.036,0.436678,,
2019,343,Selenge,Сэлэнгэ,1,Horse,Адуу,0.637,97.604,0.652637,,
2019,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,1.645,216.805,0.758746,,
2019,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.002,0.483,0.414079,,
2019,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,2.457,705.874,0.348079,,
2019,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.984,519.27,0.382075,,
2019,344,Dornogovi,Дорноговь,0,Total,Бүгд,8.651,2148.133,0.402722,,
2019,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.333,139.977,0.237896,,
2019,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.247,80.576,0.306543,,
2019,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.334,42.812,0.780155,,
2019,344,Dornogovi,Дорноговь,4,Sheep,Хонь,3.298,926.18,0.356086,,
2019,344,Dornogovi,Дорноговь,5,Goat,Ямаа,4.439,958.588,0.463077,,
2019,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,0.903,306.014,0.295085,,
2019,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.106,17.664,0.600091,,
2019,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.192,44.259,0.43381,,
2019,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0.002,0.055,3.636364,,
2019,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,0.336,147.063,0.228474,,
2019,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.267,96.973,0.275334,,
2019,346,Umnugovi,Өмнөговь,0,Total,Бүгд,8.12,2598.44,0.312495,,
2019,346,Umnugovi,Өмнөговь,1,Horse,Адуу,0.128,96.544,0.132582,,
2019,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.03,26.864,0.111674,,
2019,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.41,152.281,0.269239,,
2019,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,1.145,631.412,0.18134,,
2019,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,6.407,1691.339,0.378812,,
2019,348,Dundgovi,Дундговь,0,Total,Бүгд,14.185,3825.941,0.370758,,
2019,348,Dundgovi,Дундговь,1,Horse,Адуу,0.422,162.902,0.259051,,
2019,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.324,76.119,0.425649,,
2019,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.031,39.306,0.078868,,
2019,348,Dundgovi,Дундговь,4,Sheep,Хонь,4.354,1831.055,0.237786,,
2019,348,Dundgovi,Дундговь,5,Goat,Ямаа,9.054,1716.559,0.527451,,
2019,421,Dornod,Дорнод,0,Total,Бүгд,7.413,2377.783,0.311761,,
2019,421,Dornod,Дорнод,1,Horse,Адуу,0.926,278.811,0.332125,,
2019,421,Dornod,Дорнод,2,Cattle,Үхэр,0.91,243.14,0.37427,,
2019,421,Dornod,Дорнод,3,Camel,Тэмээ,0.014,6.063,0.230909,,
2019,421,Dornod,Дорнод,4,Sheep,Хонь,2.616,1147.685,0.227937,,
2019,421,Dornod,Дорнод,5,Goat,Ямаа,2.947,702.084,0.41975,,
2019,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,46.619,3716.811,1.254274,,
2019,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,6.249,327.342,1.909013,,
2019,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,1.423,251.639,0.565493,,
2019,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.033,8.217,0.401606,,
2019,422,Sukhbaatar,Сүхбаатар,4,Sheep,Хонь,21.924,1922.127,1.140611,,
2019,422,Sukhbaatar,Сүхбаатар,5,Goat,Ямаа,16.99,1207.486,1.407056,,
2019,423,Khentii,Хэнтий,0,Total,Бүгд,200.175,4644.907,4.309559,,
2019,423,Khentii,Хэнтий,1,Horse,Адуу,12.729,318.904,3.991483,,
2019,423,Khentii,Хэнтий,2,Cattle,Үхэр,8.645,353.027,2.448821,,
2019,423,Khentii,Хэнтий,3,Camel,Тэмээ,0.052,4.299,1.209584,,
2019,423,Khentii,Хэнтий,4,Sheep,Хонь,93.442,2353.528,3.970295,,
2019,423,Khentii,Хэнтий,5,Goat,Ямаа,85.307,1615.149,5.28168,,
2019,511,Ulaanbaatar,Улаанбаатар,0,Total,Бүгд,4.693,411.781,1.139683,,
2019,511,Ulaanbaatar,Улаанбаатар,1,Horse,Адуу,0.544,42.794,1.271206,,
2019,511,Ulaanbaatar,Улаанбаатар,2,Cattle,Үхэр,0.708,80.835,0.875858,,
2019,511,Ulaanbaatar,Улаанбаатар,3,Camel,Тэмээ,0,0.233,0.0,,
2019,511,Ulaanbaatar,Улаанбаатар,4,Sheep,Хонь,1.813,166.336,1.089962,,
2019,511,Ulaanbaatar,Улаанбаатар,5,Goat,Ямаа,1.628,121.583,1.339003,,
2020,0,Total,Улсын дүн,0,Total,Бүгд,2064.074,70969.315,2.908403,,
2020,0,Total,Улсын дүн,1,Horse,Адуу,107.328,4214.818,2.546444,,
2020,0,Total,Улсын дүн,2,Cattle,Үхэр,143.833,4753.192,3.02603,,
2020,0,Total,Улсын дүн,3,Camel,Тэмээ,4.37,472.379,0.925105,,
2020,0,Total,Улсын дүн,4,Sheep,Хонь,1018.721,32267.265,3.157135,,
2020,0,Total,Улсын дүн,5,Goat,Ямаа,789.822,29261.661,2.69917,,
2020,181,Zavkhan,Завхан,0,Total,Бүгд,97.115,3849.906,2.522529,,
2020,181,Zavkhan,Завхан,1,Horse,Адуу,4.18,243.677,1.715386,,
2020,181,Zavkhan,Завхан,2,Cattle,Үхэр,7.164,228.7,3.132488,,
2020,181,Zavkhan,Завхан,3,Camel,Тэмээ,0.018,8.021,0.224411,,
2020,181,Zavkhan,Завхан,4,Sheep,Хонь,48.85,1950.937,2.503925,,
2020,181,Zavkhan,Завхан,5,Goat,Ямаа,36.903,1418.571,2.601421,,
2020,182,Govi-Altai,Говь-Алтай,0,Total,Бүгд,30.486,3597.698,0.847375,,
2020,182,Govi-Altai,Говь-Алтай,1,Horse,Адуу,1.191,132.431,0.899336,,
2020,182,Govi-Altai,Говь-Алтай,2,Cattle,Үхэр,1.003,84.475,1.187334,,
2020,182,Govi-Altai,Говь-Алтай,3,Camel,Тэмээ,0.184,44.436,0.414079,,
2020,182,Govi-Altai,Говь-Алтай,4,Sheep,Хонь,8.023,1066.739,0.752105,,
2020,182,Govi-Altai,Говь-Алтай,5,Goat,Ямаа,20.085,2269.617,0.884951,,
2020,183,Bayan-Ulgii,Баян-Өлгий,0,Total,Бүгд,9.738,2192.764,0.444097,,
2020,183,Bayan-Ulgii,Баян-Өлгий,1,Horse,Адуу,1.065,99.02,1.07554,,
2020,183,Bayan-Ulgii,Баян-Өлгий,2,Cattle,Үхэр,1.184,158.582,0.746617,,
2020,183,Bayan-Ulgii,Баян-Өлгий,3,Camel,Тэмээ,0.034,5.913,0.575004,,
2020,183,Bayan-Ulgii,Баян-Өлгий,4,Sheep,Хонь,2.839,995.904,0.285068,,
2020,183,Bayan-Ulgii,Баян-Өлгий,5,Goat,Ямаа,4.616,933.345,0.494565,,
2020,184,Khovd,Ховд,0,Total,Бүгд,18.453,3084.33,0.598282,,
2020,184,Khovd,Ховд,1,Horse,Адуу,1.063,128.757,0.825586,,
2020,184,Khovd,Ховд,2,Cattle,Үхэр,2.049,187.087,1.095212,,
2020,184,Khovd,Ховд,3,Camel,Тэмээ,0.125,25.818,0.484158,,
2020,184,Khovd,Ховд,4,Sheep,Хонь,6.795,1111.348,0.61142,,
2020,184,Khovd,Ховд,5,Goat,Ямаа,8.421,1631.32,0.516208,,
2020,185,Uvs,Увс,0,Total,Бүгд,29.827,3279.6,0.909471,,
2020,185,Uvs,Увс,1,Horse,Адуу,1.155,130.656,0.884001,,
2020,185,Uvs,Увс,2,Cattle,Үхэр,1.786,195.711,0.91257,,
2020,185,Uvs,Увс,3,Camel,Тэмээ,0.107,25.64,0.417317,,
2020,185,Uvs,Увс,4,Sheep,Хонь,14.872,1604.786,0.926728,,
2020,185,Uvs,Увс,5,Goat,Ямаа,11.907,1322.807,0.900131,,
2020,261,Orkhon,Орхон,0,Total,Бүгд,1.155,126.948,0.909821,,
2020,261,Orkhon,Орхон,1,Horse,Адуу,0.123,12.232,1.005559,,
2020,261,Orkhon,Орхон,2,Cattle,Үхэр,0.217,19.041,1.139646,,
2020,261,Orkhon,Орхон,3,Camel,Тэмээ,0,0.069,0.0,,
2020,261,Orkhon,Орхон,4,Sheep,Хонь,0.533,50.562,1.054151,,
2020,261,Orkhon,Орхон,5,Goat,Ямаа,0.282,45.044,0.626055,,
2020,262,Uvurkhangai,Өвөрхангай,0,Total,Бүгд,210.428,5625.463,3.740634,,
2020,262,Uvurkhangai,Өвөрхангай,1,Horse,Адуу,12.327,348.886,3.533246,,
2020,262,Uvurkhangai,Өвөрхангай,2,Cattle,Үхэр,9.306,292.412,3.182496,,
2020,262,Uvurkhangai,Өвөрхангай,3,Camel,Тэмээ,1.104,32.711,3.375011,,
2020,262,Uvurkhangai,Өвөрхангай,4,Sheep,Хонь,90.829,2606.843,3.484253,,
2020,262,Uvurkhangai,Өвөрхангай,5,Goat,Ямаа,96.862,2344.611,4.131261,,
2020,263,Bulgan,Булган,0,Total,Бүгд,171.998,3641.704,4.723009,,
2020,263,Bulgan,Булган,1,Horse,Адуу,13.94,272.02,5.124623,,
2020,263,Bulgan,Булган,2,Cattle,Үхэр,14.037,282.391,4.970767,,
2020,263,Bulgan,Булган,3,Camel,Тэмээ,0.026,1.452,1.790634,,
2020,263,Bulgan,Булган,4,Sheep,Хонь,102.507,1923.834,5.328266,,
2020,263,Bulgan,Булган,5,Goat,Ямаа,41.488,1162.007,3.570374,,
2020,264,Bayankhongor,Баянхонгор,0,Total,Бүгд,123.754,4644.871,2.664315,,
2020,264,Bayankhongor,Баянхонгор,1,Horse,Адуу,6.412,189.492,3.383784,,
2020,264,Bayankhongor,Баянхонгор,2,Cattle,Үхэр,5.54,257.616,2.150488,,
2020,264,Bayankhongor,Баянхонгор,3,Camel,Тэмээ,1.522,58.091,2.620027,,
2020,264,Bayankhongor,Баянхонгор,4,Sheep,Хонь,33.321,1405.972,2.369962,,
2020,264,Bayankhongor,Баянхонгор,5,Goat,Ямаа,76.959,2733.7,2.815196,,
2020,265,Arkhangai,Архангай,0,Total,Бүгд,416.719,6167.036,6.757201,,
2020,265,Arkhangai,Архангай,1,Horse,Адуу,25.357,425.937,5.953228,,
2020,265,Arkhangai,Архангай,2,Cattle,Үхэр,32.166,710.077,4.529931,,
2020,265,Arkhangai,Архангай,3,Camel,Тэмээ,0.062,1.362,4.552129,,
2020,265,Arkhangai,Архангай,4,Sheep,Хонь,234.263,3321.255,7.053448,,
2020,265,Arkhangai,Архангай,5,Goat,Ямаа,124.871,1708.405,7.309215,,
2020,267,Khuvsgul,Хөвсгөл,0,Total,Бүгд,376.522,6040.431,6.233363,,
2020,267,Khuvsgul,Хөвсгөл,1,Horse,Адуу,12.449,281.812,4.417484,,
2020,267,Khuvsgul,Хөвсгөл,2,Cattle,Үхэр,25.792,514.51,5.012925,,
2020,267,Khuvsgul,Хөвсгөл,3,Camel,Тэмээ,0.072,2.386,3.017603,,
2020,267,Khuvsgul,Хөвсгөл,4,Sheep,Хонь,214.937,2935.058,7.323092,,
2020,267,Khuvsgul,Хөвсгөл,5,Goat,Ямаа,123.272,2306.665,5.344166,,
2020,341,Tuv,Төв,0,Total,Бүгд,115.571,4979.161,2.321094,,
2020,341,Tuv,Төв,1,Horse,Адуу,6.759,371.434,1.819704,,
2020,341,Tuv,Төв,2,Cattle,Үхэр,6.775,313.843,2.158723,,
2020,341,Tuv,Төв,3,Camel,Тэмээ,0.049,3.579,1.369098,,
2020,341,Tuv,Төв,4,Sheep,Хонь,57.318,2619.759,2.187911,,
2020,341,Tuv,Төв,5,Goat,Ямаа,44.67,1670.546,2.673976,,
2020,342,Govisumber,Говьсүмбэр,0,Total,Бүгд,14.663,452.004,3.243998,,
2020,342,Govisumber,Говьсүмбэр,1,Horse,Адуу,0.495,22.736,2.177164,,
2020,342,Govisumber,Говьсүмбэр,2,Cattle,Үхэр,0.376,14.543,2.585436,,
2020,342,Govisumber,Говьсүмбэр,3,Camel,Тэмээ,0.002,0.989,0.202224,,
2020,342,Govisumber,Говьсүмбэр,4,Sheep,Хонь,5.708,219.53,2.6001,,
2020,342,Govisumber,Говьсүмбэр,5,Goat,Ямаа,8.082,194.206,4.16156,,
2020,343,Selenge,Сэлэнгэ,0,Total,Бүгд,5.926,1682.489,0.352216,,
2020,343,Selenge,Сэлэнгэ,1,Horse,Адуу,0.608,103.417,0.587911,,
2020,343,Selenge,Сэлэнгэ,2,Cattle,Үхэр,1.263,232.286,0.543726,,
2020,343,Selenge,Сэлэнгэ,3,Camel,Тэмээ,0.007,0.472,1.483051,,
2020,343,Selenge,Сэлэнгэ,4,Sheep,Хонь,2.258,744.718,0.303202,,
2020,343,Selenge,Сэлэнгэ,5,Goat,Ямаа,1.79,601.596,0.297542,,
2020,344,Dornogovi,Дорноговь,0,Total,Бүгд,10.958,2404.249,0.455776,,
2020,344,Dornogovi,Дорноговь,1,Horse,Адуу,0.413,152.608,0.270628,,
2020,344,Dornogovi,Дорноговь,2,Cattle,Үхэр,0.317,91.891,0.344974,,
2020,344,Dornogovi,Дорноговь,3,Camel,Тэмээ,0.176,43.51,0.404505,,
2020,344,Dornogovi,Дорноговь,4,Sheep,Хонь,4.971,1021.635,0.486573,,
2020,344,Dornogovi,Дорноговь,5,Goat,Ямаа,5.081,1094.605,0.464186,,
2020,345,Darkhan-Uul,Дархан-Уул,0,Total,Бүгд,2.308,347.353,0.664454,,
2020,345,Darkhan-Uul,Дархан-Уул,1,Horse,Адуу,0.098,19.326,0.507089,,
2020,345,Darkhan-Uul,Дархан-Уул,2,Cattle,Үхэр,0.311,47.357,0.656714,,
2020,345,Darkhan-Uul,Дархан-Уул,3,Camel,Тэмээ,0,0.06,0.0,,
2020,345,Darkhan-Uul,Дархан-Уул,4,Sheep,Хонь,1.355,162.304,0.834853,,
2020,345,Darkhan-Uul,Дархан-Уул,5,Goat,Ямаа,0.544,118.306,0.459825,,
2020,346,Umnugovi,Өмнөговь,0,Total,Бүгд,20.981,3000.303,0.699296,,
2020,346,Umnugovi,Өмнөговь,1,Horse,Адуу,1.173,109.526,1.070979,,
2020,346,Umnugovi,Өмнөговь,2,Cattle,Үхэр,0.429,31.653,1.355322,,
2020,346,Umnugovi,Өмнөговь,3,Camel,Тэмээ,0.57,157.863,0.361073,,
2020,346,Umnugovi,Өмнөговь,4,Sheep,Хонь,6.008,718.216,0.836517,,
2020,346,Umnugovi,Өмнөговь,5,Goat,Ямаа,12.801,1983.045,0.645522,,
2020,348,Dundgovi,Дундговь,0,Total,Бүгд,33.056,4093.121,0.807599,,
2020,348,Dundgovi,Дундговь,1,Horse,Адуу,1.539,178.172,0.863772,,
2020,348,Dundgovi,Дундговь,2,Cattle,Үхэр,0.879,78.17,1.124472,,
2020,348,Dundgovi,Дундговь,3,Camel,Тэмээ,0.116,41.267,0.281096,,
2020,348,Dundgovi,Дундговь,4,Sheep,Хонь,11.855,1942.704,0.610232,,
2020,348,Dundgovi,Дундговь,5,Goat,Ямаа,18.667,1852.808,1.007498,,
2020,421,Dornod,Дорнод,0,Total,Бүгд,16.374,2629.622,0.622675,,
2020,421,Dornod,Дорнод,1,Horse,Адуу,0.652,297.372,0.219254,,
2020,421,Dornod,Дорнод,2,Cattle,Үхэр,1.077,277.423,0.388216,,
2020,421,Dornod,Дорнод,3,Camel,Тэмээ,0.021,6.301,0.33328,,
2020,421,Dornod,Дорнод,4,Sheep,Хонь,6.749,1262.354,0.534636,,
2020,421,Dornod,Дорнод,5,Goat,Ямаа,7.875,786.172,1.001689,,
2020,422,Sukhbaatar,Сүхбаатар,0,Total,Бүгд,49.153,3817.01,1.287736,,
2020,422,Sukhbaatar,Сүхбаатар,1,Horse,Адуу,2.302,321.887,0.715158,,
2020,422,Sukhbaatar,Сүхбаатар,2,Cattle,Үхэр,3.773,268.547,1.404968,,
2020,422,Sukhbaatar,Сүхбаатар,3,Camel,Тэмээ,0.037,7.925,0.466877,,
