хүйс,салбар,жил,цалин_мнт
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2004,62.7
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2005,65.8
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2006,87.5
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2007,136.4
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2008,255.8
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2009,257.1
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2010,256.2
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2011,325.2
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2012,483.0
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2013,658.0
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2014,760.5
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2015,823.7
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2016,799.2
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2017,878.8
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2018,1090.8
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2019,1298.6
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2020,1520.3
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2021,1554.3
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2022,1853.1
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2023,2270.6
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2024,2725.0
Эрэгтэй,Үл хөдлөх хөрөнгийн үйл ажиллагаа,2025,2397.5
