огноо,чуулган,товлосон_цаг,эхэлсэн_цаг,цагийн_мэдээллийн_төлөв,өгөгдлийн_төлөв,эх_сурвалжийн_нийтлэл,эх_файлын_холбоос,үзүүлэлт,утга,нэгж
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Албан ёсоор цагтаа ирсэн,81,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Албан ёсоор хоцорсон,18,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Чөлөөтэй,8,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Эмнэлгийн чөлөө,7,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Орон нутгийн томилолт,0,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Гадаад томилолт,4,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Тайлбаргүй тасалсан,8,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Биеэр оролцсон,99,тоо
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Биеэр оролцсон хувь,78.6,хувь
2025-11-10,Намрын ээлжит чуулган,16:00,16:19,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76054/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,81.8,хувь
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Хэлэлцэх асуудал,1,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Хуралдаан эхэлсэн хоцролт,8,минут
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Албан ёсоор цагтаа ирсэн,68,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Албан ёсоор хоцорсон,25,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Чөлөөтэй,7,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Эмнэлгийн чөлөө,10,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Орон нутгийн томилолт,1,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Гадаад томилолт,4,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Тайлбаргүй тасалсан,11,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Биеэр оролцсон,93,тоо
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Биеэр оролцсон хувь,73.8,хувь
2025-11-11,Намрын ээлжит чуулган,14:00,14:08,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76071/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,73.1,хувь
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Хэлэлцэх асуудал,5,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Хуралдаан эхэлсэн хоцролт,6,минут
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Албан ёсоор цагтаа ирсэн,74,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Албан ёсоор хоцорсон,27,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Чөлөөтэй,8,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Эмнэлгийн чөлөө,7,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Орон нутгийн томилолт,0,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Гадаад томилолт,4,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Тайлбаргүй тасалсан,6,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Биеэр оролцсон,101,тоо
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Биеэр оролцсон хувь,80.2,хувь
2025-11-12,Намрын ээлжит чуулган,14:00,14:06,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76082/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,73.3,хувь
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Хэлэлцэх асуудал,3,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Хуралдаан эхэлсэн хоцролт,10,минут
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Албан ёсоор цагтаа ирсэн,69,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Албан ёсоор хоцорсон,28,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Чөлөөтэй,7,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Эмнэлгийн чөлөө,10,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Орон нутгийн томилолт,0,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Гадаад томилолт,4,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Тайлбаргүй тасалсан,8,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Биеэр оролцсон,97,тоо
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Биеэр оролцсон хувь,77.0,хувь
2025-11-13,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76098/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,71.1,хувь
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Хэлэлцэх асуудал,3,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Хуралдаан эхэлсэн хоцролт,10,минут
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Албан ёсоор цагтаа ирсэн,64,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Албан ёсоор хоцорсон,27,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Чөлөөтэй,8,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Эмнэлгийн чөлөө,8,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Орон нутгийн томилолт,0,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Гадаад томилолт,5,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Тайлбаргүй тасалсан,14,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Биеэр оролцсон,91,тоо
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Биеэр оролцсон хувь,72.2,хувь
2025-11-14,Намрын ээлжит чуулган,10:00,10:10,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76106/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,70.3,хувь
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Хэлэлцэх асуудал,4,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Хуралдаан эхэлсэн хоцролт,32,минут
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Албан ёсоор цагтаа ирсэн,84,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Албан ёсоор хоцорсон,13,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Чөлөөтэй,5,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Эмнэлгийн чөлөө,7,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Орон нутгийн томилолт,1,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Гадаад томилолт,8,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Тайлбаргүй тасалсан,8,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Биеэр оролцсон,97,тоо
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Биеэр оролцсон хувь,77.0,хувь
2025-11-20,Намрын ээлжит чуулган,10:00,10:32,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76131/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,86.6,хувь
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Хэлэлцэх асуудал,0,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Хуралдаан эхэлсэн хоцролт,51,минут
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Албан ёсоор цагтаа ирсэн,65,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Албан ёсоор хоцорсон,16,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Чөлөөтэй,6,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Эмнэлгийн чөлөө,9,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Орон нутгийн томилолт,5,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Гадаад томилолт,12,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Тайлбаргүй тасалсан,13,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Биеэр оролцсон,81,тоо
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Биеэр оролцсон хувь,64.3,хувь
2025-11-25,Намрын ээлжит чуулган,15:00,15:51,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76154/,,Биеэр оролцсон үеийн албан ёсны цагтаа ирэлтийн хувь,80.2,хувь
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Хэлэлцэх асуудал,2,тоо
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Хуралдаан эхэлсэн хоцролт,12,минут
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Албан ёсоор цагтаа ирсэн,69,тоо
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Албан ёсоор хоцорсон,21,тоо
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Чөлөөтэй,4,тоо
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Эмнэлгийн чөлөө,7,тоо
2025-11-27,Намрын ээлжит чуулган,10:00,10:12,Бүрэн,Эцсийн,https://www.parliament.mn/nn/76173/,,Орон нутгийн томилолт,4,тоо
