member_id,member,party,mandate,committee,metric,value,unit
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Average minutes late after actual start,33.4,minutes
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Unexplained absences,8,count
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Unexplained absence rate,5.5,percent
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,General leave,0,count
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Medical leave,15,count
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Domestic official assignments,0,count
m14,Б.Чойжилсүрэн,Mongolian People’s Party,District 2,Standing Committee on Budget,Foreign official assignments,7,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Sittings,146,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Physically attended,113,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Physical attendance rate,77.4,percent
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Officially on time,67,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Officially late,46,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Official on-time rate among appearances,59.3,percent
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Arrivals with a published scheduled start,68,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Arrived by scheduled start,19,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Arrived after scheduled start,49,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Scheduled-start on-time rate,27.9,percent
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Median minutes late after actual start,16.0,minutes
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Average minutes late after actual start,34.4,minutes
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Unexplained absences,6,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Unexplained absence rate,4.1,percent
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,General leave,0,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Medical leave,16,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Domestic official assignments,7,count
m15,Б.Түвшин,Democratic Party,District 2,Standing Committee on Budget,Foreign official assignments,4,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Sittings,146,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Physically attended,124,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Physical attendance rate,84.9,percent
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Officially on time,100,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Officially late,24,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Official on-time rate among appearances,80.6,percent
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Arrivals with a published scheduled start,76,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Arrived by scheduled start,45,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Arrived after scheduled start,31,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Scheduled-start on-time rate,59.2,percent
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Median minutes late after actual start,9.5,minutes
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Average minutes late after actual start,41.6,minutes
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Unexplained absences,11,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Unexplained absence rate,7.5,percent
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,General leave,2,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Medical leave,0,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Domestic official assignments,9,count
m16,О.Амгаланбаатар,Democratic Party,District 2,Standing Committee on Security and Foreign Policy,Foreign official assignments,0,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Sittings,146,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Physically attended,128,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Physical attendance rate,87.7,percent
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Officially on time,90,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Officially late,38,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Official on-time rate among appearances,70.3,percent
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Arrivals with a published scheduled start,84,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Arrived by scheduled start,44,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Arrived after scheduled start,40,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Scheduled-start on-time rate,52.4,percent
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Median minutes late after actual start,6.0,minutes
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Average minutes late after actual start,21.6,minutes
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Unexplained absences,1,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Unexplained absence rate,0.7,percent
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,General leave,5,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Medical leave,2,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Domestic official assignments,2,count
m17,Б.Заяабал,Mongolian People’s Party,District 2,Standing Committee on Budget,Foreign official assignments,8,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Sittings,146,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Physically attended,117,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Physical attendance rate,80.1,percent
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Officially on time,55,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Officially late,62,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Official on-time rate among appearances,47.0,percent
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Arrivals with a published scheduled start,75,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Arrived by scheduled start,30,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Arrived after scheduled start,45,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Scheduled-start on-time rate,40.0,percent
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Median minutes late after actual start,12.5,minutes
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Average minutes late after actual start,33.1,minutes
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Unexplained absences,8,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Unexplained absence rate,5.5,percent
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,General leave,5,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Medical leave,15,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Domestic official assignments,0,count
m18,З.Мэндсайхан,Mongolian People’s Party,District 2,Standing Committee on Economy,Foreign official assignments,1,count
m19,Э.Болормаа,Mongolian People’s Party,District 2,Standing Committee on Security and Foreign Policy,Sittings,146,count
m19,Э.Болормаа,Mongolian People’s Party,District 2,Standing Committee on Security and Foreign Policy,Physically attended,131,count
m19,Э.Болормаа,Mongolian People’s Party,District 2,Standing Committee on Security and Foreign Policy,Physical attendance rate,89.7,percent
