Үзүүлэлт,Бүc,Сар,value
"Хивэг,25кг",Говьсүмбэр,2025-03,
"Хивэг,25кг",Говьсүмбэр,2025-02,
"Хивэг,25кг",Говьсүмбэр,2025-01,25000.0
"Хивэг,25кг",Говьсүмбэр,2024-12,25000.0
"Хивэг,25кг",Говьсүмбэр,2024-11,
"Хивэг,25кг",Говьсүмбэр,2024-10,
"Хивэг,25кг",Говьсүмбэр,2024-09,
"Хивэг,25кг",Говьсүмбэр,2024-08,25000.0
"Хивэг,25кг",Говьсүмбэр,2024-07,
"Хивэг,25кг",Говьсүмбэр,2024-06,
"Хивэг,25кг",Говьсүмбэр,2024-05,
"Хивэг,25кг",Говьсүмбэр,2024-04,30000.0
"Хивэг,25кг",Говьсүмбэр,2024-03,30000.0
"Хивэг,25кг",Говьсүмбэр,2024-02,
"Хивэг,25кг",Говьсүмбэр,2024-01,
"Хивэг,25кг",Говьсүмбэр,2023-12,
"Хивэг,25кг",Говьсүмбэр,2023-11,
"Хивэг,25кг",Говьсүмбэр,2023-10,
"Хивэг,25кг",Говьсүмбэр,2023-09,
"Хивэг,25кг",Говьсүмбэр,2023-08,
"Хивэг,25кг",Говьсүмбэр,2023-07,
"Хивэг,25кг",Говьсүмбэр,2023-06,26000.0
"Хивэг,25кг",Говьсүмбэр,2023-05,
"Хивэг,25кг",Говьсүмбэр,2023-04,22750.0
"Хивэг,25кг",Говьсүмбэр,2023-03,
"Хивэг,25кг",Говьсүмбэр,2023-02,22000.0
"Хивэг,25кг",Говьсүмбэр,2023-01,
"Хивэг,25кг",Говьсүмбэр,2022-12,
"Хивэг,25кг",Говьсүмбэр,2022-11,
"Хивэг,25кг",Говьсүмбэр,2022-10,
"Хивэг,25кг",Говьсүмбэр,2022-09,
"Хивэг,25кг",Говьсүмбэр,2022-08,
"Хивэг,25кг",Говьсүмбэр,2022-07,15000.0
"Хивэг,25кг",Говьсүмбэр,2022-06,15000.0
"Хивэг,25кг",Говьсүмбэр,2022-05,15000.0
"Хивэг,25кг",Говьсүмбэр,2022-04,18000.0
"Хивэг,25кг",Говьсүмбэр,2022-03,18000.0
"Хивэг,25кг",Говьсүмбэр,2022-02,
"Хивэг,25кг",Говьсүмбэр,2022-01,
"Хивэг,25кг",Говьсүмбэр,2021-12,
"Хивэг,25кг",Говьсүмбэр,2021-11,20000.0
"Хивэг,25кг",Говьсүмбэр,2021-10,20000.0
"Хивэг,25кг",Говьсүмбэр,2021-09,20000.0
"Хивэг,25кг",Говьсүмбэр,2021-08,20000.0
"Хивэг,25кг",Говьсүмбэр,2021-07,20000.0
"Хивэг,25кг",Говьсүмбэр,2021-06,
"Хивэг,25кг",Говьсүмбэр,2021-05,23000.0
"Хивэг,25кг",Говьсүмбэр,2021-04,24333.0
"Хивэг,25кг",Говьсүмбэр,2021-03,25000.0
