Бүс,Үзүүлэлт,Он,value
            Ховд,Эрүү нүүр,2024,2.0
            Ховд,Эрүү нүүр,2023,5.0
            Ховд,Эрүү нүүр,2022,6.0
            Ховд,Эрүү нүүр,2021,5.0
            Ховд,Эрүү нүүр,2020,5.0
            Ховд,Эрүү нүүр,2019,2.0
            Ховд,Эрүү нүүр,2018,2.0
            Ховд,Эрүү нүүр,2017,2.0
            Ховд,Эрүү нүүр,2016,2.0
            Ховд,Эрүү нүүр,2015,2.0
            Ховд,Хавдар,2025,10.0
            Ховд,Хавдар,2024,10.0
            Ховд,Хавдар,2023,0.0
            Ховд,Хавдар,2022,0.0
            Ховд,Хавдар,2021,0.0
            Ховд,Хавдар,2020,0.0
            Ховд,Хавдар,2019,0.0
            Ховд,Хавдар,2018,0.0
            Ховд,Хавдар,2017,0.0
            Ховд,Хавдар,2016,0.0
            Ховд,Хавдар,2015,0.0
            Ховд,Уламжлалт эмчилгээ,2025,74.0
            Ховд,Уламжлалт эмчилгээ,2024,75.0
            Ховд,Уламжлалт эмчилгээ,2023,63.0
            Ховд,Уламжлалт эмчилгээ,2022,60.0
            Ховд,Уламжлалт эмчилгээ,2021,60.0
            Ховд,Уламжлалт эмчилгээ,2020,60.0
            Ховд,Уламжлалт эмчилгээ,2019,39.0
            Ховд,Уламжлалт эмчилгээ,2018,29.0
            Ховд,Уламжлалт эмчилгээ,2017,29.0
            Ховд,Уламжлалт эмчилгээ,2016,29.0
            Ховд,Уламжлалт эмчилгээ,2015,19.0
            Ховд,Хөнгөвчлөх эмчилгээ,2025,3.0
            Ховд,Хөнгөвчлөх эмчилгээ,2024,13.0
            Ховд,Хөнгөвчлөх эмчилгээ,2023,12.0
            Ховд,Хөнгөвчлөх эмчилгээ,2022,10.0
            Ховд,Хөнгөвчлөх эмчилгээ,2021,10.0
            Ховд,Хөнгөвчлөх эмчилгээ,2020,10.0
            Ховд,Хөнгөвчлөх эмчилгээ,2019,5.0
            Ховд,Хөнгөвчлөх эмчилгээ,2018,5.0
            Ховд,Хөнгөвчлөх эмчилгээ,2017,5.0
            Ховд,Хөнгөвчлөх эмчилгээ,2016,5.0
            Ховд,Хөнгөвчлөх эмчилгээ,2015,5.0
            Ховд,Бусад,2025,46.0
            Ховд,Бусад,2024,124.0
            Ховд,Бусад,2023,74.0
            Ховд,Бусад,2022,97.0
            Ховд,Бусад,2021,81.0
            Ховд,Бусад,2020,36.0
            Ховд,Бусад,2019,42.0
            Ховд,Бусад,2018,15.0
            Ховд,Бусад,2017,34.0
            Ховд,Бусад,2016,32.0
            Ховд,Бусад,2015,34.0
    Хангайн бүс,Нийт,2025,4375.0
    Хангайн бүс,Нийт,2024,4505.0
    Хангайн бүс,Нийт,2023,4590.0
    Хангайн бүс,Нийт,2022,4532.0
    Хангайн бүс,Нийт,2021,7866.0
    Хангайн бүс,Нийт,2020,4294.0
    Хангайн бүс,Нийт,2019,4085.0
    Хангайн бүс,Нийт,2018,3936.0
    Хангайн бүс,Нийт,2017,3700.0
    Хангайн бүс,Нийт,2016,3574.0
    Хангайн бүс,Нийт,2015,3368.0
    Хангайн бүс,Дотор,2025,1379.0
    Хангайн бүс,Дотор,2024,1404.0
    Хангайн бүс,Дотор,2023,1517.0
    Хангайн бүс,Дотор,2022,1512.0
    Хангайн бүс,Дотор,2021,1362.0
    Хангайн бүс,Дотор,2020,1375.0
    Хангайн бүс,Дотор,2019,1451.0
    Хангайн бүс,Дотор,2018,1333.0
    Хангайн бүс,Дотор,2017,1247.0
    Хангайн бүс,Дотор,2016,1049.0
    Хангайн бүс,Дотор,2015,1049.0
    Хангайн бүс,Мэс засал,2025,205.0
    Хангайн бүс,Мэс засал,2024,221.0
    Хангайн бүс,Мэс засал,2023,228.0
    Хангайн бүс,Мэс засал,2022,235.0
    Хангайн бүс,Мэс засал,2021,239.0
    Хангайн бүс,Мэс засал,2020,236.0
    Хангайн бүс,Мэс засал,2019,203.0
    Хангайн бүс,Мэс засал,2018,227.0
    Хангайн бүс,Мэс засал,2017,211.0
    Хангайн бүс,Мэс засал,2016,226.0
    Хангайн бүс,Мэс засал,2015,226.0
    Хангайн бүс,Төрөх,2025,353.0
    Хангайн бүс,Төрөх,2024,359.0
    Хангайн бүс,Төрөх,2023,387.0
    Хангайн бүс,Төрөх,2022,344.0
    Хангайн бүс,Төрөх,2021,385.0
    Хангайн бүс,Төрөх,2020,384.0
    Хангайн бүс,Төрөх,2019,373.0
    Хангайн бүс,Төрөх,2018,384.0
    Хангайн бүс,Төрөх,2017,383.0
    Хангайн бүс,Төрөх,2016,371.0
    Хангайн бүс,Төрөх,2015,371.0
    Хангайн бүс,Эмэгтэйчүүд,2025,178.0
    Хангайн бүс,Эмэгтэйчүүд,2024,184.0
    Хангайн бүс,Эмэгтэйчүүд,2023,216.0
    Хангайн бүс,Эмэгтэйчүүд,2022,217.0
    Хангайн бүс,Эмэгтэйчүүд,2021,212.0
    Хангайн бүс,Эмэгтэйчүүд,2020,214.0
    Хангайн бүс,Эмэгтэйчүүд,2019,220.0
    Хангайн бүс,Эмэгтэйчүүд,2018,192.0
    Хангайн бүс,Эмэгтэйчүүд,2017,189.0
    Хангайн бүс,Эмэгтэйчүүд,2016,202.0
    Хангайн бүс,Эмэгтэйчүүд,2015,202.0
    Хангайн бүс,Хүүхэд,2025,624.0
    Хангайн бүс,Хүүхэд,2024,624.0
    Хангайн бүс,Хүүхэд,2023,643.0
    Хангайн бүс,Хүүхэд,2022,649.0
    Хангайн бүс,Хүүхэд,2021,590.0
    Хангайн бүс,Хүүхэд,2020,611.0
    Хангайн бүс,Хүүхэд,2019,607.0
    Хангайн бүс,Хүүхэд,2018,607.0
    Хангайн бүс,Хүүхэд,2017,607.0
    Хангайн бүс,Хүүхэд,2016,552.0
    Хангайн бүс,Хүүхэд,2015,552.0
    Хангайн бүс,Халдварт,2025,221.0
    Хангайн бүс,Халдварт,2024,223.0
    Хангайн бүс,Халдварт,2023,232.0
    Хангайн бүс,Халдварт,2022,242.0
    Хангайн бүс,Халдварт,2021,3761.0
    Хангайн бүс,Халдварт,2020,240.0
    Хангайн бүс,Халдварт,2019,232.0
    Хангайн бүс,Халдварт,2018,233.0
    Хангайн бүс,Халдварт,2017,234.0
    Хангайн бүс,Халдварт,2016,234.0
    Хангайн бүс,Халдварт,2015,234.0
    Хангайн бүс,Арьс харшил,2025,30.0
    Хангайн бүс,Арьс харшил,2024,27.0
    Хангайн бүс,Арьс харшил,2023,28.0
    Хангайн бүс,Арьс харшил,2022,36.0
    Хангайн бүс,Арьс харшил,2021,33.0
    Хангайн бүс,Арьс харшил,2020,40.0
    Хангайн бүс,Арьс харшил,2019,39.0
    Хангайн бүс,Арьс харшил,2018,39.0
    Хангайн бүс,Арьс харшил,2017,39.0
    Хангайн бүс,Арьс харшил,2016,45.0
    Хангайн бүс,Арьс харшил,2015,45.0
    Хангайн бүс,Сүрьеэ,2025,66.0
    Хангайн бүс,Сүрьеэ,2024,63.0
    Хангайн бүс,Сүрьеэ,2023,58.0
    Хангайн бүс,Сүрьеэ,2022,76.0
    Хангайн бүс,Сүрьеэ,2021,68.0
    Хангайн бүс,Сүрьеэ,2020,68.0
    Хангайн бүс,Сүрьеэ,2019,61.0
    Хангайн бүс,Сүрьеэ,2018,61.0
    Хангайн бүс,Сүрьеэ,2017,73.0
    Хангайн бүс,Сүрьеэ,2016,74.0
    Хангайн бүс,Сүрьеэ,2015,74.0
    Хангайн бүс,Мэдрэл,2025,247.0
    Хангайн бүс,Мэдрэл,2024,235.0
    Хангайн бүс,Мэдрэл,2023,242.0
    Хангайн бүс,Мэдрэл,2022,280.0
    Хангайн бүс,Мэдрэл,2021,279.0
    Хангайн бүс,Мэдрэл,2020,284.0
    Хангайн бүс,Мэдрэл,2019,263.0
    Хангайн бүс,Мэдрэл,2018,231.0
    Хангайн бүс,Мэдрэл,2017,213.0
    Хангайн бүс,Мэдрэл,2016,174.0
    Хангайн бүс,Мэдрэл,2015,174.0
    Хангайн бүс,Сэтгэц,2025,132.0
    Хангайн бүс,Сэтгэц,2024,118.0
    Хангайн бүс,Сэтгэц,2023,112.0
    Хангайн бүс,Сэтгэц,2022,99.0
    Хангайн бүс,Сэтгэц,2021,89.0
    Хангайн бүс,Сэтгэц,2020,83.0
    Хангайн бүс,Сэтгэц,2019,77.0
    Хангайн бүс,Сэтгэц,2018,77.0
    Хангайн бүс,Сэтгэц,2017,90.0
    Хангайн бүс,Сэтгэц,2016,76.0
    Хангайн бүс,Сэтгэц,2015,76.0
    Хангайн бүс,Гэмтэл,2025,116.0
    Хангайн бүс,Гэмтэл,2024,100.0
    Хангайн бүс,Гэмтэл,2023,98.0
    Хангайн бүс,Гэмтэл,2022,87.0
    Хангайн бүс,Гэмтэл,2021,88.0
    Хангайн бүс,Гэмтэл,2020,83.0
    Хангайн бүс,Гэмтэл,2019,94.0
    Хангайн бүс,Гэмтэл,2018,79.0
    Хангайн бүс,Гэмтэл,2017,79.0
    Хангайн бүс,Гэмтэл,2016,65.0
    Хангайн бүс,Гэмтэл,2015,65.0
    Хангайн бүс,Нефролог,2025,0.0
    Хангайн бүс,Нефролог,2024,0.0
    Хангайн бүс,Нефролог,2023,0.0
    Хангайн бүс,Нефролог,2022,0.0
    Хангайн бүс,Нефролог,2021,0.0
    Хангайн бүс,Нефролог,2020,0.0
    Хангайн бүс,Нефролог,2019,0.0
    Хангайн бүс,Нефролог,2018,0.0
    Хангайн бүс,Нефролог,2017,0.0
    Хангайн бүс,Нефролог,2016,0.0
    Хангайн бүс,Нефролог,2015,0.0
    Хангайн бүс,Уролог,2025,5.0
    Хангайн бүс,Уролог,2024,5.0
    Хангайн бүс,Уролог,2023,0.0
    Хангайн бүс,Уролог,2022,0.0
    Хангайн бүс,Уролог,2021,0.0
    Хангайн бүс,Уролог,2020,0.0
    Хангайн бүс,Уролог,2019,0.0
    Хангайн бүс,Уролог,2018,0.0
    Хангайн бүс,Уролог,2017,0.0
    Хангайн бүс,Уролог,2016,0.0
    Хангайн бүс,Уролог,2015,0.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2025,44.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2024,41.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2023,42.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2022,40.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2021,36.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2020,40.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2019,34.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2018,33.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2017,33.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2016,34.0
    Хангайн бүс,"Эрчимт эмчилгээ, сэхээн амьдруулах",2015,34.0
    Хангайн бүс,Нүд,2025,28.0
    Хангайн бүс,Нүд,2024,31.0
    Хангайн бүс,Нүд,2023,26.0
    Хангайн бүс,Нүд,2022,22.0
    Хангайн бүс,Нүд,2021,25.0
    Хангайн бүс,Нүд,2020,28.0
    Хангайн бүс,Нүд,2019,17.0
    Хангайн бүс,Нүд,2018,18.0
    Хангайн бүс,Нүд,2017,20.0
    Хангайн бүс,Нүд,2016,20.0
    Хангайн бүс,Нүд,2015,20.0
