id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Нэр
8302,,,Point,106.87875,47.913306,Супер маркет,Орхон буур ХХК
8303,,,Point,106.879285,47.912984,Супер маркет,Оргуу хайрхан ХХК
8304,,,Point,106.87935,47.913781,Супер маркет,Алгийн шил ХХК
8305,,,Point,106.878913,47.911561,Супер маркет,Ханбүргэдэй
8306,,,Point,106.881832,47.911443,Супер маркет,Урлаг ХХК
8307,,,Point,106.886158,47.915145,Супер маркет,“Миний дэлгүүр 106” супермаркет
8308,,,Point,106.886691,47.915184,Супер маркет,“Гурван мөнх хаан” ХХК-ий “Старс” супермаркет
8309,,,Point,106.878012,47.9151,Супер маркет,Энхмөнхбилэг ХХК
8310,,,Point,106.886034,47.915635,Супер маркет,Ган булгийн эх ХХК-ийн Аз- анд хүнсний дэлгүүр
8311,,,Point,106.879048,47.914857,Супер маркет,Тулгуур бат ХХК-ийн Тэлмэн хүнсний дэлгүүр
8312,,,Point,106.889006,47.915062,Супер маркет,Дэлгэр фүүд
8313,,,Point,106.879601,47.915955,Супер маркет,Тэмч ХХК-ийн Орхон хүнсний дэлгүүр
8314,,,Point,106.887435,47.915207,Супер маркет,“Марал” супермаркет
8315,,,Point,106.878373,47.914808,Супер маркет,“Арга Олонт” ХХК-ий “Тэмүүлэл” супермаркет
8316,,,Point,106.882322,47.915315,Супер маркет,“Гоулд констракшин” ХХК-ий  “Gold” супермаркет
8317,,,Point,106.878008,47.914728,Супер маркет,Иргэн
8318,,,Point,106.865454,47.912247,Супер маркет,Энхбадаа ХХК
8319,,,Point,106.868436,47.912455,Супер маркет,ГББЭЛО ХХК
8320,,,Point,106.868459,47.912312,Супер маркет,Од ДДМ ХХК
8321,,,Point,106.869172,47.912453,Супер маркет,Петроскай ХХК
8322,,,Point,106.869259,47.912099,Супер маркет,Голден Мини Маркет
8323,,,Point,106.867797,47.912428,Супер маркет,Анаж ХХК
8324,,,Point,106.86771,47.911963,Супер маркет,Иргэн Балдорж
8325,,,Point,106.867689,47.912163,Супер маркет,Иргэн Нармандах
8326,,,Point,106.865156,47.914274,Супер маркет,Хөлөг групп
8327,,,Point,106.865253,47.914587,Супер маркет,Номинтав трейд ХХК
8328,,,Point,106.86749,47.914579,Супер маркет,Мария
8329,,,Point,106.86744,47.914361,Супер маркет,Оч билгүүн ххк
8330,,,Point,106.868935,47.914584,Супер маркет,Хулан-Уул ххк
8331,,,Point,106.863797,47.915077,Супер маркет,Wellmart ххк
8332,,,Point,106.863426,47.914216,Супер маркет,Санталтайн булга комп
8333,,,Point,106.863666,47.914174,Супер маркет,Сар дөл комп
8334,,,Point,106.864574,47.914236,Супер маркет,Кондитер-УБ ххк
8335,,,Point,106.861813,47.915833,Супер маркет,МУББАМ ххк
8336,,,Point,106.862287,47.916016,Супер маркет,Сэрх цэгц ххк
8337,,,Point,106.86023,47.915944,Супер маркет,Сод Топпаз
8338,,,Point,106.863637,47.916039,Супер маркет,Жаргалан Сүмбэр ХХК
8339,,,Point,106.865747,47.915636,Супер маркет,Алдарт Эверест ХХК
8340,,,Point,106.861372,47.917076,Супер маркет,ТНЗ ХХК
8341,,,Point,106.869178,47.915032,Супер маркет,"""Отгонтэнгэр ХХК Хан хүнсний дэлгүүр"
8342,,,Point,106.860764,47.916419,Супер маркет,Алтан Ингүмэл инвест ХХК
8343,,,Point,106.870114,47.915458,Супер маркет,хишиг борнуур ХХК
8344,,,Point,106.875323,47.915051,Супер маркет,Баян Олдох Трейд ХХК Иргэн Цэрэннадмад
8345,,,Point,106.875096,47.915138,Супер маркет,Орхон худалдааны төв
8346,,,Point,106.872489,47.91699,Супер маркет,Арго олонт ХХК Өрнүүн
8347,,,Point,106.871216,47.916547,Супер маркет,"Ариусах Хүч ХХК ""Баялаг"""
8348,,,Point,106.863307,47.917687,Супер маркет,Арга олонт ХХК
8349,,,Point,106.869872,47.922199,Супер маркет,Дүүхээ ХХК
8350,,,Point,106.870568,47.922254,Супер маркет,Сингони ХХК
8351,,,Point,106.875081,47.921676,Супер маркет,БИИ ЭНТ констракшн
8352,,,Point,106.87523,47.921092,Супер маркет,Иргэн
8353,,,Point,106.871309,47.922356,Супер маркет,Мөнх шинэ оаль ХХК
8354,,,Point,106.87383,47.922353,Супер маркет,Цахиур ХХК
8355,,,Point,106.875774,47.918503,Супер маркет,Иргэн
8356,,,Point,106.871435,47.921935,Супер маркет,Илату ХХК
8357,,,Point,106.874749,47.920729,Супер маркет,Өндөр шунхлай ХХК
8358,,,Point,106.875167,47.91897,Супер маркет,Алтан Онгоц ХХК
8359,,,Point,106.872878,47.921083,Супер маркет,Самбарай ХХК
8360,,,Point,106.87286,47.921369,Супер маркет,Эвт тайжууд ХХК
8361,,,Point,106.873682,47.921765,Супер маркет,Дэлгэр ББМС
8362,,,Point,106.868325,47.918586,Супер маркет,Алтай ар ХХК
8363,,,Point,106.868662,47.920866,Супер маркет,Очир баян хаш
8364,,,Point,106.87096,47.918572,Супер маркет,Хүнс-77 ХХК
8365,,,Point,106.869514,47.92051,Супер маркет,Альфатом
8366,,,Point,106.869933,47.921531,Супер маркет,Элбэг-Оюу ХХК
8367,,,Point,106.867841,47.91968,Супер маркет,иргэн
8368,,,Point,106.867886,47.919355,Супер маркет,иргэн
8369,,,Point,106.87457,47.920084,Супер маркет,иргэн
8370,,,Point,106.867346,47.918926,Супер маркет,иргэн
8371,,,Point,106.868889,47.922969,Супер маркет,Моннидер ХХК
8372,,,Point,106.869037,47.922919,Супер маркет,Summit компютерийн дэлгүүр
8373,,,Point,106.875391,47.923054,Супер маркет,МБМ ХХК
8374,,,Point,106.875187,47.923051,Супер маркет,Мобайл центр ХХК
8375,,,Point,106.873966,47.923059,Супер маркет,“Хишиг Дэлгэрэх” ХХК
8376,,,Point,106.870985,47.922917,Супер маркет,БСБ ХХК
8377,,,Point,106.870152,47.922877,Супер маркет,Аргамж уул ХХк
8378,,,Point,106.866578,47.923471,Супер маркет,Дархан нэхий ХХК
8379,,,Point,106.875391,47.924274,Супер маркет,ООфком ХХК
8380,,,Point,106.875589,47.923152,Супер маркет,иргэн
8381,,,Point,106.874004,47.923624,Супер маркет,иргэн
8382,,,Point,106.869438,47.92299,Супер маркет,иргэн
8383,,,Point,106.866101,47.922777,Супер маркет,оюу ХХК
8384,,,Point,106.870006,47.924249,Супер маркет,шигүран хоршоо
8385,,,Point,106.873859,47.924019,Супер маркет,алтан тариа
8386,,,Point,106.873983,47.924017,Супер маркет,төгрөг хүнс
8387,,,Point,106.874525,47.92458,Супер маркет,ИРГЭН
8388,,,Point,106.874026,47.924231,Супер маркет,Сутайн буянт ХХК
8389,,,Point,106.873,47.923539,Супер маркет,ИРГЭН
8390,,,Point,106.872417,47.923579,Супер маркет,ВИВО ХХК
8391,,,Point,106.866852,47.922136,Супер маркет,Стар интертрэйд ХХК
8392,,,Point,106.861556,47.921708,Супер маркет,Их сарана ХХК
8393,,,Point,106.858649,47.920634,Супер маркет,Зоригуунай ХХК
8394,,,Point,106.858143,47.920742,Супер маркет,Чилсаанаа ХХК
8395,,,Point,106.86321,47.918953,Супер маркет,Батжаргал сарнай ХХК
8396,,,Point,106.862588,47.91937,Супер маркет,содбаяр ххк
8397,,,Point,106.860943,47.919118,Супер маркет,вививикториа ХХК
8398,,,Point,106.865349,47.921096,Супер маркет,ИРГЭН
8399,,,Point,106.865585,47.921478,Супер маркет,АБЦХН ХХК
8400,,,Point,106.865885,47.920045,Супер маркет,Алаг даага ХХК
8401,,,Point,106.865407,47.92036,Супер маркет,ИРГЭН
8402,,,Point,106.865457,47.920566,Супер маркет,ИРГЭН
8403,,,Point,106.865514,47.920672,Супер маркет,ИРГЭН
8404,,,Point,106.8616,47.921164,Супер маркет,МОНТПОЛ ХХК
8405,,,Point,106.858905,47.921265,Супер маркет,Содномпил ХХК
8406,,,Point,106.859003,47.921321,Супер маркет,ИРГЭН
8407,,,Point,106.861977,47.919823,Супер маркет,Чиндаваа ХХК
8408,,,Point,106.858159,47.920599,Супер маркет,Мэнд Сар ХХК
8409,,,Point,106.855823,47.920051,Супер маркет,Дэлгэрбурам ХХК
8410,,,Point,106.856672,47.920608,Супер маркет,ИРГЭН
8411,,,Point,106.857065,47.920609,Супер маркет,Долоон отог ХХК
8412,,,Point,106.863129,47.921711,Супер маркет,ИРГЭН
8413,,,Point,106.876302,47.923178,Супер маркет,Номинтав трейд ХХК
8414,,,Point,106.87725,47.923686,Супер маркет,Мөндөөхэй од ХХК
8415,,,Point,106.877387,47.923785,Супер маркет,3-н Термис ХХК
8416,,,Point,106.876629,47.922417,Супер маркет,САММИТ ХХК
8417,,,Point,106.87676,47.917487,Супер маркет,Жаргалант төв ХХК
8418,,,Point,106.876897,47.921752,Супер маркет,ИРГЭН
8419,,,Point,106.877025,47.919649,Супер маркет,ИРГЭН
8420,,,Point,106.854138,47.923298,Супер маркет,Заан тэр ББН
8421,,,Point,106.853588,47.920807,Супер маркет,Ирээдүйн жим ХХК
8422,,,Point,106.857759,47.923531,Супер маркет,Жаат хээр ХХК
8423,,,Point,106.854055,47.924192,Супер маркет,Булган тамирхайрхан ХХК
8424,,,Point,106.852928,47.920907,Супер маркет,Отгонсүлд ХХК
8425,,,Point,106.856696,47.924256,Супер маркет,ЭОЦ ХХК
8426,,,Point,106.856734,47.924573,Супер маркет,Эрдэнэтулга түшиг ХХК
8427,,,Point,106.854024,47.920418,Супер маркет,Эхэн хайрхан ХХК
8428,,,Point,106.891928,47.91555,Супер маркет,Макс хүнс ХХК
8429,,,Point,106.892204,47.916695,Супер маркет,Боса ХХК
8430,,,Point,106.89326,47.916235,Супер маркет,Орос худалдааны төв
8431,,,Point,106.891177,47.918269,Супер маркет,СББМ ХХК
8432,,,Point,106.891071,47.919707,Супер маркет,Боса ХХК
8433,,,Point,106.893807,47.918412,Супер маркет,Сүү мэд ХХК
8434,,,Point,106.894578,47.919051,Супер маркет,Моми
8435,,,Point,106.891582,47.920341,Супер маркет,Бум ХХК
8436,,,Point,106.891064,47.9204,Супер маркет,Түмэн элч ХХК
8437,,,Point,106.894491,47.920257,Супер маркет,Бэса ХХК
8438,,,Point,106.895124,47.916376,Супер маркет,Эрдэм-Оч ХХК
8439,,,Point,106.88186,47.922597,Супер маркет,Тэмүүлэл од ХХК
8440,,,Point,106.885403,47.91873,Супер маркет,топ тийм катеринг ХХК
8441,,,Point,106.886043,47.922707,Супер маркет,Сод номхон далай ХХК
8442,,,Point,106.885426,47.922776,Супер маркет,Төгөлдөр жаран ХХК
8443,,,Point,106.881945,47.921048,Супер маркет,иргэн
8444,,,Point,106.882403,47.920969,Супер маркет,Гүнжигэртэй ХХК
8445,,,Point,106.884771,47.922299,Супер маркет,иргэн
8446,,,Point,106.884408,47.918663,Супер маркет,топ тийм катеринг ХХК
8447,,,Point,106.885497,47.922299,Супер маркет,Бат гэгээ ХХК
8448,,,Point,106.883152,47.918671,Супер маркет,Ариун ёст ХХК
8449,,,Point,106.883479,47.920856,Супер маркет,Мажиста ХХК
8450,,,Point,106.882609,47.918835,Супер маркет,Оюу дүүрэн ХХК
8451,,,Point,106.887517,47.921448,Супер маркет,Бишрэлт трэйд ХХК
8452,,,Point,106.887136,47.918571,Супер маркет,Оч ХХК
8453,,,Point,106.888829,47.918639,Супер маркет,оч билгүүн ХХК
8454,,,Point,106.888574,47.922809,Супер маркет,Гацуурт ХХК
8455,,,Point,106.889001,47.92288,Супер маркет,Оч ХХК
8456,,,Point,106.889771,47.919701,Супер маркет,Ценос ХХК
8457,,,Point,106.889799,47.919486,Супер маркет,иргэн
8458,,,Point,106.890362,47.919155,Супер маркет,Нам тайшир ХХК
8459,,,Point,106.890225,47.922449,Супер маркет,ОЧ ХХК
8460,,,Point,106.888613,47.923892,Супер маркет,Номинтав трейд ХХК
8461,,,Point,106.88379,47.923715,Супер маркет,ДУБА ХХК
8462,,,Point,106.885181,47.923734,Супер маркет,Төрачбадрах ХХК
8463,,,Point,106.885562,47.92374,Супер маркет,Халиун бүрэн ХХК
8464,,,Point,106.886615,47.923734,Супер маркет,Согоо Ундраа ХХК
8465,,,Point,106.887536,47.923969,Супер маркет,Сартагтайн тулга ХХК
8466,,,Point,106.88498,47.926005,Супер маркет,Бэрхбаян ХХК
8467,,,Point,106.888643,47.923492,Супер маркет,Макс хүнс ХХК
8468,,,Point,106.887588,47.923462,Супер маркет,Тумбаш холдинг ХХК
8469,,,Point,106.887073,47.923423,Супер маркет,МБИ ХХК
8470,,,Point,106.886097,47.923362,Супер маркет,Гайданбат ХХК
8471,,,Point,106.885574,47.923352,Супер маркет,Арга билэг трэйд ХХК
8472,,,Point,106.888574,47.924029,Супер маркет,
8473,,,Point,106.880049,47.926932,Супер маркет,ИРГЭН
8474,,,Point,106.881792,47.92577,Супер маркет,Мөнхжил ЗБХНийгэмлэг
8475,,,Point,106.881925,47.92592,Супер маркет,ИРГЭН
8476,,,Point,106.881911,47.926302,Супер маркет,Алфамандал ХХК
8477,,,Point,106.880952,47.92526,Супер маркет,Баянтахилгат ХХК
8478,,,Point,106.880509,47.927105,Супер маркет,ИРГЭН
8479,,,Point,106.882533,47.927053,Супер маркет,ИРГЭН
8480,,,Point,106.882392,47.927065,Супер маркет,Эринзора ХХК
8481,,,Point,106.878698,47.925211,Супер маркет,ИРГЭН
8482,,,Point,106.87799,47.926013,Супер маркет,ИРГЭН
8483,,,Point,106.879257,47.925793,Супер маркет,ИРГЭН
8484,,,Point,106.878833,47.925828,Супер маркет,Ажнай сонголт ХХК
8485,,,Point,106.878619,47.925784,Супер маркет,Буудайн чулуу ххк
8486,,,Point,106.879191,47.925237,Супер маркет,ИРГЭН
8487,,,Point,106.880032,47.925873,Супер маркет,НВЦ ХХК
8488,,,Point,106.879488,47.925232,Супер маркет,ИРГЭН
8489,,,Point,106.882557,47.923266,Супер маркет,Ачлал трэйд ХХК
8490,,,Point,106.882806,47.923304,Супер маркет,Намнан трэйд ХХК
8491,,,Point,106.878097,47.923101,Супер маркет,Апекс ХХК
8492,,,Point,106.882388,47.923251,Супер маркет,Москва комплекс ХХК
8493,,,Point,106.879951,47.923196,Супер маркет,Тэргүүн түмэн ХХК
8494,,,Point,106.878267,47.92314,Супер маркет,Алтан жолоо ХХК
8495,,,Point,106.881477,47.924736,Супер маркет,Пусанхад ХХК
8496,,,Point,106.881603,47.924788,Супер маркет,Сод Капитал ХХК
8497,,,Point,106.881903,47.924539,Супер маркет,Маралцахиур ХХК
8498,,,Point,106.881701,47.92481,Супер маркет,ДДХАндууд ХХК
8499,,,Point,106.879392,47.924866,Супер маркет,Орчлон ХХК
8500,,,Point,106.881614,47.924865,Супер маркет,Цогучрал ХХК
8501,,,Point,106.881211,47.922283,Супер маркет,Бууралсутай ХХК
8502,,,Point,106.880377,47.921023,Супер маркет,Бадархундага ХХК
8503,,,Point,106.879002,47.918986,Супер маркет,Өнц ХХК
8504,,,Point,106.88022,47.921811,Супер маркет,Далай үүр ХХК
8505,,,Point,106.87824,47.922153,Супер маркет,Содчанар ХХК
8506,,,Point,106.878625,47.922509,Супер маркет,ИРГЭН
8507,,,Point,106.878296,47.922485,Супер маркет,ИРГЭН
8508,,,Point,106.888928,47.92451,Супер маркет,Бэст азу /Орос худалдааны/
8509,,,Point,106.889189,47.924161,Супер маркет,Цуурайт уул
8510,,,Point,106.887017,47.927011,Супер маркет,Чоносгоо ХХК
8511,,,Point,106.888628,47.923989,Супер маркет,Гурван билэг ХХК
8512,,,Point,106.877522,47.923117,Супер маркет,Өгөөж гэрэл ХХК
8513,,,Point,106.898516,47.921962,Супер маркет,Батсуут ХХК
8514,,,Point,106.897244,47.921747,Супер маркет,Хүрээ маргад ЗБН
8515,,,Point,106.897976,47.921721,Супер маркет,Минж занд ХХК
8516,,,Point,106.896508,47.921667,Супер маркет,иргэн
8517,,,Point,106.897583,47.921728,Супер маркет,Эрдмийн оргил ХХК
8518,,,Point,106.89863,47.919846,Супер маркет,Ундрам
8519,,,Point,106.898561,47.919997,Супер маркет,Сүлд ХХК
8520,,,Point,106.896357,47.918112,Супер маркет,Баянтүмбэ ХХК
8521,,,Point,106.892001,47.924519,Супер маркет,Өндөр дэнж ХХК
8522,,,Point,106.894577,47.925238,Супер маркет,Жугар
8523,,,Point,106.894294,47.924467,Супер маркет,Гандан туул ХХК
8524,,,Point,106.892462,47.922229,Супер маркет,Атар - Оргил ХХК
8525,,,Point,106.892232,47.92213,Супер маркет,Сутай бадрах ХХК
8526,,,Point,106.873986,47.925191,Супер маркет,Нарантай хүслэн ХХК
8527,,,Point,106.871486,47.929991,Супер маркет,Мандалболд ХХК
8528,,,Point,106.872635,47.926806,Супер маркет,Хөшигтцолмон ХХК
8529,,,Point,106.868323,47.925514,Супер маркет,Энержи
8530,,,Point,106.86835,47.92978,Супер маркет,ИРГЭН
8531,,,Point,106.869466,47.926943,Супер маркет,ИРГЭН
8532,,,Point,106.868119,47.926146,Супер маркет,ИРГЭН
8533,,,Point,106.867547,47.925203,Супер маркет,ИРГЭН
8534,,,Point,106.867903,47.928778,Супер маркет,ИРГЭН
8535,,,Point,106.874629,47.925066,Супер маркет,ИРГЭН
8536,,,Point,106.874379,47.925367,Супер маркет,ИРГЭН
8537,,,Point,106.873984,47.925595,Супер маркет,ИРГЭН
8538,,,Point,106.87298,47.927379,Супер маркет,ИРГЭН
8539,,,Point,106.876838,47.927391,Супер маркет,ИРГЭН
8540,,,Point,106.876652,47.926962,Супер маркет,Таац АлтХХК
8541,,,Point,106.876646,47.926801,Супер маркет,Гурвантөгс ХХК
8542,,,Point,106.874906,47.925087,Супер маркет,Төгсгоо ХХК
8543,,,Point,106.877023,47.92955,Супер маркет,Энхтүвүрэх ХХК
8544,,,Point,106.877073,47.929222,Супер маркет,Дунд зоос ХХК
8545,,,Point,106.87129,47.924734,Супер маркет,Титэм трэйд ХХК
8546,,,Point,106.869898,47.924972,Супер маркет,Шадардайван ХХК
8547,,,Point,106.868132,47.924917,Супер маркет,БТТӨ ХХК
8548,,,Point,106.867242,47.924998,Супер маркет,ИРГЭН
8549,,,Point,106.870118,47.92499,Супер маркет,Шадардайван ХХК
8550,,,Point,106.872537,47.93121,Супер маркет,жи эс эс ХХК
8551,,,Point,106.885989,47.929897,Супер маркет,Шанд ХХК
8552,,,Point,106.887912,47.930895,Супер маркет,ББДБ ХХК
8553,,,Point,106.885795,47.931126,Супер маркет,Хасарханг тайж ХХК
8554,,,Point,106.886202,47.93381,Супер маркет,Дөмөн агт
8555,,,Point,106.887151,47.932384,Супер маркет,Ганбо
8556,,,Point,106.883746,47.930315,Супер маркет,ЛАСДП ХХК Номт
8557,,,Point,106.879144,47.931128,Супер маркет,Сайханбулаг
8558,,,Point,106.877851,47.932369,Супер маркет,Жасан ХХК
8559,,,Point,106.878444,47.933086,Супер маркет,Үржин түвшрэх ХХК Баялаг
8560,,,Point,106.884131,47.934808,Супер маркет,Ханни ХХК                 Сэлэнгэ
8561,,,Point,106.884032,47.934292,Супер маркет,Цантын гол ХХК
8562,,,Point,106.880555,47.941406,Супер маркет,Аз тулга ХХК-ний “Аз тулга”
8563,,,Point,106.879998,47.935135,Супер маркет,Хотгор харгана ХХК
8564,,,Point,106.878006,47.936781,Супер маркет,ХХК-ний “Цээл”
8565,,,Point,106.878981,47.936094,Супер маркет,Абажий ХХК
8566,,,Point,106.881806,47.93839,Супер маркет,Лимүзэн ХХК
8567,,,Point,106.879841,47.941051,Супер маркет,Наран эрхэс ХХК
8568,,,Point,106.880191,47.941616,Супер маркет,Глобаль Монкор ХХК
8569,,,Point,106.880025,47.941726,Супер маркет,Есөн чандмань ХХК
8570,,,Point,106.873063,47.94144,Супер маркет,Тосон салаа ХХК-ний “Тосон салаа”
8571,,,Point,106.882193,47.93762,Супер маркет,иргэн
8572,,,Point,106.882053,47.938165,Супер маркет,иргэн
8573,,,Point,106.880062,47.934841,Супер маркет,иргэн
8574,,,Point,106.877701,47.937743,Супер маркет,иргэн
8575,,,Point,106.875988,47.935936,Супер маркет,иргэн
8576,,,Point,106.877524,47.935504,Супер маркет,иргэн
8577,,,Point,106.871039,47.93152,Супер маркет,шаргал говь ХХК
8578,,,Point,106.870993,47.931721,Супер маркет,ИРГЭН
8579,,,Point,106.870679,47.933019,Супер маркет,хангал ХХК
8580,,,Point,106.865488,47.931379,Супер маркет,Сайнтүнш  ББН
8581,,,Point,106.865274,47.932106,Супер маркет,Очмэргэн ХХК
8582,,,Point,106.864057,47.929802,Супер маркет,ЭЙ ДИ ЖИ ЭЙ ХХК
8583,,,Point,106.856201,47.925514,Супер маркет,Би Жи Си Би ХХК
8584,,,Point,106.854606,47.929456,Супер маркет,Ирээдүйн гэгээн үйлс ХХК
8585,,,Point,106.856824,47.929081,Супер маркет,Дандий хүрд ХХК
8586,,,Point,106.860877,47.929003,Супер маркет,Адима ХХК
8587,,,Point,106.854966,47.929867,Супер маркет,Лаг ундарга ХХК
8588,,,Point,106.870582,47.942203,Супер маркет,Хүчит бүргэд ХХК
8589,,,Point,106.874705,47.943656,Супер маркет,Жигүүр од мөнх ХХК-ний “Жигүүр”
8590,,,Point,106.931415,47.934859,Супер маркет,Баруун бүс трейд ХХК
8591,,,Point,106.932834,47.934924,Супер маркет,Хулан уул ХХК
8592,,,Point,106.932377,47.935735,Супер маркет,Арьяамэжик ХХК
8593,,,Point,106.9311,47.935935,Супер маркет,Хат Тэн ХХК
8594,,,Point,106.932185,47.936512,Супер маркет,Барх мөрөн ХХК
8595,,,Point,106.931865,47.93744,Супер маркет,Бямбацогт ХХК
8596,,,Point,106.930947,47.937753,Супер маркет,өргөн мандал ХХК
8597,,,Point,106.932251,47.938297,Супер маркет,Ноён тогтох ХХК
8598,,,Point,106.930894,47.938706,Супер маркет,Гранддриллинг ХХК
8599,,,Point,106.931194,47.939624,Супер маркет,Сүүн Суварга ХХК
8600,,,Point,106.932501,47.939066,Супер маркет,Нуурын сэрвэн ХХК
8601,,,Point,106.930873,47.940522,Супер маркет,Зарт тамир ХХК
8602,,,Point,106.932133,47.943447,Супер маркет,Ачит ээж ХХК
8603,,,Point,106.932142,47.944875,Супер маркет,Хорхой зуут ХХК
8604,,,Point,106.931658,47.942592,Супер маркет,Хулстайн баян бүрд ХХК
8605,,,Point,106.930568,47.937105,Супер маркет,Эн Би Ди ХХК
8606,,,Point,106.935885,47.940735,Супер маркет,ЭЭБМ ХХК
8607,,,Point,106.936691,47.937418,Супер маркет,Баруун далай ХХК
8608,,,Point,106.939328,47.936868,Супер маркет,Номун төгс ХХК
8609,,,Point,106.934213,47.943382,Супер маркет,Дарь эхийн далай ХХК
8610,,,Point,106.935511,47.944937,Супер маркет,Хочит эрэг ХХК
8611,,,Point,106.935575,47.935979,Супер маркет,Нэм оол ХХК
8612,,,Point,106.930903,47.947277,Супер маркет,Өвгөдий уул ХХК
8613,,,Point,106.933306,47.947563,Супер маркет,Мөнх ноён ХХК
8614,,,Point,106.931766,47.952883,Супер маркет,Жирмийн шугуй ХХК
8615,,,Point,106.935971,47.951612,Супер маркет,Хөх сэрхийн хуруу ХХК
8616,,,Point,106.935886,47.953899,Супер маркет,Хөх шарт  ХХК
8617,,,Point,106.933351,47.954342,Супер маркет,Нарт сайхан ХХК
8618,,,Point,106.935156,47.957111,Супер маркет,Багамаргац ХХК
8619,,,Point,106.933058,47.957889,Супер маркет,Алайрмөрөн ХХК
8620,,,Point,106.940198,47.955483,Супер маркет,Эрхэт чулант ХХК
8621,,,Point,106.939029,47.953789,Супер маркет,Ариун Өлзий ХХК
8622,,,Point,106.939543,47.951609,Супер маркет,Дөлгөөн боорж ХХК
8623,,,Point,106.935848,47.955157,Супер маркет,Рашаантын хөндий ХХК
8624,,,Point,106.932831,47.960921,Супер маркет,БоосаТМ ХХК
8625,,,Point,106.932806,47.960236,Супер маркет,Гэгээн чандмань ХХК
8626,,,Point,106.932861,47.96172,Супер маркет,Залаа чулуун ХХК
8627,,,Point,106.932389,47.9559,Супер маркет,Дархан бэр ХХК
8628,,,Point,106.93738,47.952902,Супер маркет,Нинжхалиун ХхК
8629,,,Point,106.934213,47.950099,Супер маркет,Нүдэнбулаг рашаан ХХК
8630,,,Point,106.937023,47.950166,Супер маркет,Ангрол-ойл ХХК
8631,,,Point,106.930637,47.949988,Супер маркет,Ерлөг баян  ХХК
8632,,,Point,106.931774,47.950826,Супер маркет,Энхдөр ХХК
8633,,,Point,106.928682,47.950021,Супер маркет,Дүүрэн ганзага ХХК
8634,,,Point,106.938321,47.950773,Супер маркет,ЭЭБМ ХХК
8635,,,Point,106.941951,47.952311,Супер маркет,Дэм оюу ХХК
8636,,,Point,106.846522,47.911761,Супер маркет,Номинтав трейд ХХК
8637,,,Point,106.846189,47.911608,Супер маркет,Ханхөхийбаян ХХК
8638,,,Point,106.837397,47.910086,Супер маркет,Чингис трейд ХХК
8639,,,Point,106.831695,47.910034,Супер маркет,Барсимпекс ХХК
8640,,,Point,106.828931,47.910236,Супер маркет,АСИАНСИТИ ХХК
8641,,,Point,106.854017,47.912414,Супер маркет,ЭМ-ЭС-МБС групп
8642,,,Point,107.02703,47.90446,Супер маркет,Шивээ-толгой ХХК
8643,,,Point,107.026558,47.905968,Супер маркет,Майцэцэг ХХК
8644,,,Point,107.025427,47.904202,Супер маркет,Нарусэ ХХК
8645,,,Point,107.098523,47.881867,Супер маркет,Мянганы гол ХХК
8646,,,Point,107.101972,47.879662,Супер маркет,Мянганы гол ХХК
8647,,,Point,107.10384,47.877723,Супер маркет,Ургах нарны ирээдүй ХХК
8648,,,Point,107.093303,47.875297,Супер маркет,Алтан оюун ХХК
8649,,,Point,107.088305,47.878602,Супер маркет,Бөмуш ХХК
8650,,,Point,107.087923,47.87349,Супер маркет,ихэр энх ундарга ХХК
8651,,,Point,107.104871,47.872585,Супер маркет,Татбос ХХК
8652,,,Point,107.10799,47.870981,Супер маркет,Хуягт-од ХХК
8653,,,Point,107.107103,47.875282,Супер маркет,Дөл эрхэс ХХК
8654,,,Point,107.071232,47.889743,Супер маркет,Дашлин импекс ХХК
8655,,,Point,107.072007,47.886992,Супер маркет,Хос мандал ХХК
8656,,,Point,107.066702,47.887087,Супер маркет,Бат мандуул ХХК
8657,,,Point,107.102931,47.918232,Супер маркет,Ангараг цамхаг ХХК
8658,,,Point,107.108603,47.918366,Супер маркет,ОББЦ ХХК
8659,,,Point,107.032879,47.902537,Супер маркет,Баян-Өнц ХХК
8660,,,Point,107.033172,47.905674,Супер маркет,Сонгино хангай ХХК
8661,,,Point,107.030812,47.908344,Супер маркет,Шивээт уул хайрхан ХХК
8662,,,Point,107.033554,47.911096,Супер маркет,Жамцо ХХК
8663,,,Point,107.031854,47.91324,Супер маркет,Хатхүлэг ХХК
8664,,,Point,107.028979,47.915805,Супер маркет,ЧИҮЗ ХХК
8665,,,Point,107.03374,47.915835,Супер маркет,Асгат дүгнэн хайрхан ХХК
8666,,,Point,107.039853,47.913498,Супер маркет,Загар болор ХХК
8667,,,Point,107.036706,47.911268,Супер маркет,Наранчулуун ХХК
8668,,,Point,107.035416,47.913062,Супер маркет,Жи Пи Жи ХХК
8669,,,Point,107.036637,47.916012,Супер маркет,Нарансуврага ХХК
8670,,,Point,107.036871,47.913322,Супер маркет,Уранмөр ХХК
8671,,,Point,107.036905,47.914179,Супер маркет,Дуут Улаан ХХК
8672,,,Point,107.038742,47.913346,Супер маркет,БЕМЦЭ ХХК
8673,,,Point,107.038094,47.911986,Супер маркет,Агар эрдэнэ од ХХК
8674,,,Point,107.042693,47.912247,Супер маркет,Хайрхан баян цогт ХХК
8675,,,Point,107.045212,47.913631,Супер маркет,Энхийн оргил хХК
8676,,,Point,107.048467,47.914259,Супер маркет,Галууд Сэлэнгэ ХХК
