id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Замын ангилал,Батлагдсан огноо,Замын зурвас газар,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Нэмэлт тайлбар,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
526558,,,Polygon,107.316303,47.801081,ХЕТ-ний төлөвлөлтийн зам,Хотын чанартай туслах зам,2013.05.14,2,Налайх дүүргийн хэсэгчилсэн ерөнхий төлөвлөгөө,2016.01.04 ний өдөр мэдээг оруулав,,,,
526559,,,Polygon,107.288094,47.73336,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526560,,,Polygon,107.278903,47.729529,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526561,,,Polygon,107.281747,47.733218,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526562,,,Polygon,107.283712,47.733178,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526563,,,Polygon,107.283861,47.733373,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526564,,,Polygon,107.287246,47.732714,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526565,,,Polygon,107.287519,47.732714,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526566,,,Polygon,107.285498,47.73145,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526567,,,Polygon,107.285502,47.729727,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526568,,,Polygon,107.274444,47.734133,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526569,,,Polygon,107.274568,47.733976,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526570,,,Polygon,107.274692,47.733818,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,,,,,
526571,,,Polygon,107.278878,47.728292,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,-,,,,
526572,,,Polygon,107.281706,47.728221,ХЕТ-ний төлөвлөлтийн зам,Төлөвлөсөн авто зогсоол,2014.09.26,,Налайх дүүргийн АҮТП-н ХЕТ,-,,,,
