id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Архитектур төлөвлөлтийн даалгаврын дугаар,Гудамж
370321,ТТО171616687257000,,Polygon,106.791485,47.847458,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
370322,ТТО171616687330000,,Polygon,106.791353,47.846969,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
370410,ТТО171658237677000,,Polygon,106.889865,47.891869,Тохижилтын загвар зураг,,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
370416,ТТО171517532290000,Аялал жуулчлалын цогцолбор,Polygon,106.83308,47.865108,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,4-р хороо,Арцатын ам /17100/,МЗХ2017/06-08,
370448,ТТО171616595270000,"Худалдаа, үйлчилгээ",Polygon,106.768899,47.856948,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,25-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
370450,ТТО171659530163000,,Polygon,106.893162,47.894487,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
370485,ТТО161558449436000,Спортын талбай,Polygon,106.88166,47.91329,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Баянгол,4-р хороо,2-р хороолол-3 /16052/,МЗХ2019/07-028,
370487,ТТО171616687292000,,Polygon,106.791181,47.847715,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,8-р хороо,"Морин тойруулга, наадамчдын талбай /17101/",,
370490,ТТО181661959265000,Гудамж талбайн тохижилт,Polygon,106.832663,47.913667,Тохижилтын загвар зураг,,Сонгинохайрхан,17-р хороо,1-р хороолол-3 /18032/,ХТХ2022/00-242,
370548,ТТО171616002808000,63-р сургуулийн гадна талбайн тохижилт,Polygon,106.829147,47.866017,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,4-р хороо,Арцатын ам /17100/,МЗХ2021/03-007,Наадамчдын зам
370599,ТТО171520194426000,Ногоон байгууламж,Polygon,106.915647,47.897418,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-4 /17013/,,
370600,ТТО171520194431000,,Polygon,106.915637,47.897133,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-4 /17013/,,
370630,ТТО171616602987000,Аялал жуулчлалын цогцолбор,Polygon,106.841159,47.838209,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,4-р хороо,Нүхтийн ам /17090/,МЗХ2017/09-18,
370631,ТТО171616603002000,Аялал жуулчлалын цогцолбор,Polygon,106.840795,47.838076,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,4-р хороо,Нүхтийн ам /17090/,МЗХ2017/09-18,
370724,ТТО171438680105000,Газар дээрх ил авто зогсоол,Polygon,106.885176,47.90251,Тохижилтын загвар зураг,,Хан-Уул,3-р хороо,Үйлдвэр 1-1 /17060/,,
370759,ТТО171618683965000,Үйлчилгээтэй орон сууц,Polygon,106.920912,47.900831,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,МЗХ2018/03-30,
370760,ТТО171618684099000,Үйлчилгээтэй орон сууц,Polygon,106.921716,47.901587,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,МЗХ2018/03-30,
370789,ТТО171537289254000,Богд хааны сэрүүн ордоны гадна талд амралтын талба,Polygon,106.917023,47.893933,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,11-р хороо,,МЗХ2018/22-20,
370836,ТТО171652698369000,Гадна тохижилт,Polygon,106.907559,47.897327,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,19-р хороо,Үйлдвэр 2-1 /17040/,МЗХ2018/06-17,
370876,ТТО171653299168000,"Буудаллах, отоглох орон байр",MultiPolygon,106.900755,47.866995,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,11-р хороо,Зайсан-8 /17028/,МЗХ2022/04-018,
370879,ТТО171517529853000,,Polygon,106.831362,47.868784,Тохижилтын загвар зураг,,Хан-Уул,4-р хороо,Арцатын ам /17100/,,
370880,ТТО171517529885000,,Polygon,106.831195,47.86853,Тохижилтын загвар зураг,,Хан-Уул,4-р хороо,Арцатын ам /17100/,,
370999,ТТО171528107285000,,Polygon,106.780927,47.858921,Тохижилтын загвар зураг,,Хан-Уул,16-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
371000,ТТО171528107473000,,Polygon,106.78108,47.85784,Тохижилтын загвар зураг,,Хан-Уул,16-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
371088,ТТО171529431668000,,Polygon,106.910774,47.90159,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,,
371171,ТТО171533830533000,,Polygon,106.773612,47.855579,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,10-р хороо,Буянт Ухаа  хороолол-2 /17121/,,
371173,ТТО141436378306000,,MultiPolygon,106.994713,48.026462,Тохижилтын загвар зураг,Гүүрэн гарцын барилга,Сүхбаатар,20-р хороо,Бэлх-2 /14051/,,
371176,ТТО141436378982000,,Polygon,107.013211,48.035795,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Сүхбаатар,20-р хороо,Бэлх хадат-1 /14010/,,
371284,ТТО171510608177000,"Урлаг соёл, олон нийтийн барилга",Polygon,106.83825,47.861236,Тохижилтын загвар зураг,Аялал жуулчлалын барилга,Хан-Уул,4-р хороо,Арцатын ам /17100/,МЗХ2017/24-30,
371320,ТТО141436365794000,Байрнуудын тохижилт,MultiPolygon,106.910919,47.911021,Тохижилтын загвар зураг,,Сүхбаатар,2-р хороо,5-р хороолол-2 /14251/,,
371387,ТТО141431015475000,"24, 37-р байрны авто зогсоол",Polygon,106.922846,47.931655,Тохижилтын загвар зураг,,Сүхбаатар,10-р хороо,7-р хороолол-2 /14181/,,
371441,ТТО171517586934000,Эко аялал жуулчлал,Polygon,106.85433,47.877546,Тохижилтын загвар зураг,Тоглоомын талбайн барилга,Хан-Уул,4-р хороо,Хүүшийн ам /17080/,МЗХ2016/06-85,
371505,ТТО171659530044000,,Polygon,106.895409,47.895316,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
371511,ТТО171417599677000,7-р сургуулийн дэргэдэх биеийн тамирын талбай,Polygon,106.762697,47.85869,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,16-р хороо,Буянт Ухаа  хороолол-1 /17120/,,
371519,ТТО171520367069000,Гадна тохижилт,Polygon,106.908098,47.898013,Тохижилтын загвар зураг,Эдэлбэр газрын тохижилт,Хан-Уул,15-р хороо,,МЗХ2018/06-17,
371707,ТТО171556056076000,"Явган хүний зам, гүүр",Polygon,106.762178,47.856202,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,10-р хороо,Буянт Ухаа хороолол-3 /17122/,МЗХ2019/06-52,
371713,ТТО171658237173000,,Polygon,106.889541,47.891321,Тохижилтын загвар зураг,,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
371715,ТТО171658237568000,,Polygon,106.890184,47.893299,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
371794,ТТО171659529899000,,Polygon,106.888346,47.895309,Тохижилтын загвар зураг,,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
371796,ТТО171659530068000,,Polygon,106.895873,47.895191,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,20-р хороо,Үйлдвэр 2-3 /17042/,,
371800,ТТО171520194405000,,Polygon,106.91632,47.896919,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-4 /17013/,,
371805,ТТО141436374727000,,Polygon,106.982543,48.013095,Тохижилтын загвар зураг,Гүүрэн гарцын барилга,Сүхбаатар,20-р хороо,Цээнийн хэсэг /14030/,,
371852,ТТО171617621500000,Орон сууцны цогцолбор,Polygon,106.775153,47.855132,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,21-р хороо,Буянт Ухаа  хороолол-2 /17121/,ГБМЗХ2020/17-049,
371878,ТТО141436361166000,Хүүхдийн тоглоомын талбай,Polygon,106.922196,47.936842,Тохижилтын загвар зураг,,Сүхбаатар,11-р хороо,7-р хороолол-1 /14180/,ГБМЗХ2019/10-019,
371879,ТТО141436366890000,,Polygon,106.91212,47.911621,Тохижилтын загвар зураг,,Сүхбаатар,1-р хороо,5-р хороолол-2 /14251/,,
371957,ТТО171614712807000,Аялал жуулчлалын цогцолбор,Polygon,106.84475,47.857157,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,23-р хороо,Арцатын ам /17100/,,
371980,ТТО171490789647000,Тохижилт,Polygon,106.896443,47.900365,Тохижилтын загвар зураг,Талбайн тохижилт барилга,Хан-Уул,2-р хороо,19-р хороолол-4 /17033/,ХТХ2022/00-131,Б.Шаравын гудамж
372134,ТТО171618684203000,Үйлчилгээтэй орон сууц,Polygon,106.922663,47.901355,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,МЗХ2018/03-30,
372136,ТТО171618684375000,Үйлчилгээтэй орон сууц,Polygon,106.92193,47.900389,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,15-р хороо,Стадион Оргил-2 /17011/,МЗХ2018/03-30,
372213,ТТО171612967656000,,Polygon,106.79673,47.841375,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,8-р хороо,,,
372231,ТТО171517513368000,Эко сургууль,Polygon,106.843402,47.873129,Тохижилтын загвар зураг,Ногоон байгууламжийн барилга,Хан-Уул,4-р хороо,,МЗХ2017/08-26,
