id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Архитектур төлөвлөлтийн даалгаврын дугаар,"Барилга, байгууламжийн нэр",Барилгын зориулалт,Дүүрэг,Хороо,Хаягийн бүс,Үйлчилгээ албан конторын давхарын тоо /бусад/,Гудамж,Хүчинтэй хугацаа,Орон сууцны давхарын тоо,Барилгын ажлыг эхлэх/үргэлжлүүлэх зөвшөөрлийн дугаар
262228,ТБА131624205888000,Аялал жуулчлалын цогцолбор,Polygon,107.05426,47.865754,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/09-059,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
262434,ТБА131397654585000,,Polygon,106.965459,47.925654,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-013,Үйлчилгээтэй орон сууц,Амины орон сууц /үйлчилгээгүй/,Баянзүрх,5-р хороо,Алтан-Өлгий /13292/,,,,,
262440,ТБА131505935784000,,Polygon,106.991665,47.960993,Архитектур төлөвлөлтийн даалгавар,МЗХ2017/13-06,,Тодорхойгүй,Баянзүрх,24-р хороо,Цагаан даваа /13251/,,,,,
262442,ТБА131505936050000,,Polygon,106.98855,47.962829,Архитектур төлөвлөлтийн даалгавар,МЗХ2017/13-06,,Тодорхойгүй,Баянзүрх,24-р хороо,Цагаан даваа /13251/,,,,,
263405,ТБА131624205610000,Аялал жуулчлалын цогцолбор,Polygon,107.053202,47.866758,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/09-059,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
264888,ТБА171628261444000,,Polygon,106.843512,47.854804,Архитектур төлөвлөлтийн даалгавар,,,Аялал жуулчлалын барилга,Хан-Уул,23-р хороо,Арцатын ам /17100/,,,,,
266065,ТБА131641476183000,Олон улсын ачаа тээврийн терминал,Polygon,107.201601,47.744074,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/26-040,Олон улсын ачаа тээврийн терминал,Агуулахын барилга,Баянзүрх,11-р хороо,Хонхор нуур /13085/,,,,,
268218,ТБА131634495265000,"Ерөнхий боловсролын сургууль, орон сууцны цогцолбо",Polygon,107.121162,47.87333,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/19-024,"Ерөнхий боловсролын сургууль, орон сууцны цогцолбо",Орон сууц /үйлчилгээгүй/,Баянзүрх,11-р хороо,Ургах наран /13180/,,,,,
272505,ТБА171628261469000,,Polygon,106.843512,47.854804,Архитектур төлөвлөлтийн даалгавар,,,Аялал жуулчлалын барилга,Хан-Уул,23-р хороо,Арцатын ам /17100/,,,,,
272835,ТБА131518704567000,Дэд бүтцийн төв,Polygon,107.040005,47.912088,Архитектур төлөвлөлтийн даалгавар,ГБМЗХ2019/05-065,Дэд бүтцийн төв,Амины орон сууц /үйлчилгээгүй/,Баянзүрх,23-р хороо,Улиастай /13250/,,,,,
274657,ТБА131640086050000,Худалдаа үйлчилгээ,Polygon,106.952604,47.909686,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/26-027,Худалдаа үйлчилгээ,Үйлчилгээний барилга,Баянзүрх,14-р хороо,14-р хороолол-5 /13334/,,,,,
274939,ТБА131643033360000,,Polygon,107.134303,47.847262,Архитектур төлөвлөлтийн даалгавар,ХТХ2022/00-007,,,Баянзүрх,11-р хороо,Бумбат /13170/,,,,,
280244,ТБА131640078955000,,Polygon,106.954543,47.915375,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/26-063,Үйлчилгээтэй орон сууцны барилга,,Баянзүрх,14-р хороо,14-р хороолол-4 /13333/,,,,,
280716,ТБА131632931017000,Үйлчилгээтэй орон сууц,Polygon,106.963548,47.92498,Архитектур төлөвлөлтийн даалгавар,МЗХ2021/19-021,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,5-р хороо,Алтан-Өлгий /13292/,,,,,
281149,ТБА131643293960000,Мод үржүүлгийн газар,Polygon,107.096553,47.896683,Архитектур төлөвлөлтийн даалгавар,ХТХ2022/00-016,Мод үржүүлгийн газар,,Баянзүрх,20-р хороо,,,,,,
282727,ТБА131648457504000,Аялал жуулчлалын цогцолбор,Polygon,107.075317,47.850463,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/07-019,Аялал жуулчлалын цогцолбор,,Баянзүрх,11-р хороо,,,,,,
284190,ТБА131646146216000,"Ногоон зоорь, агуулах",Polygon,107.106326,47.880461,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-001,"Ногоон зоорь, агуулах",Агуулахын барилга,Баянзүрх,11-р хороо,Ногоон зоорь /13182/,,,,,
285133,ТБА131528923019000,Аялал жуулчлалын цогцолбор,Polygon,107.056924,47.867514,Архитектур төлөвлөлтийн даалгавар,МЗХ2018/14-15,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
285140,ТБА131648137685000,,Polygon,107.096876,47.854007,Архитектур төлөвлөлтийн даалгавар,,,,Баянзүрх,11-р хороо,"Бумбат /13170/, Чулуут /13220/",,,,,
285441,ТБА131646231866000,Аялал жуулчлалын цогцолбор,Polygon,107.057281,47.876191,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-028,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
286512,ТБА131650985005000,"Худалдаа, нийтийн үйлчилгээний газар, төв, цогцолб",Polygon,106.942477,47.917824,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/12-044,"Худалдаа, нийтийн үйлчилгээний газар, төв, цогцолб",Үйлчилгээтэй албан конторын барилга,Баянзүрх,15-р хороо,13-р хороолол 2-1 /13370/,,Намъянжугийн гудамж,,,
286670,ТБА111647938848000,,Polygon,107.276065,47.754488,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/06-021,Төвлөрсөн хогийн цэг,Үйлдвэрлэлийн барилга,Налайх,3-р хороо,Уурхай /12613/,,,,,
287371,ТБА131653332707000,Аялал жуулчлалын цогцолбор,Polygon,107.064197,47.875173,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/07-030,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,,,,,,
289090,ТБА131646585965000,"Аялах, отоглох орон байр",Polygon,107.056033,47.876578,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-030,"Аялах, отоглох орон байр",Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
290340,ТБА131646861147000,Үйлчилгээтэй орон сууц,Polygon,106.93535,47.921166,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/03-012,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,3-р хороо,12-р хороолол-2 /13381/,,,,,
292878,ТБА131646586079000,,Polygon,107.058473,47.874381,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-030,,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
293458,ТБА131646907527000,,Polygon,107.00154,47.902444,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-015,"Агуулах, үйлдвэрийн цогцолбор",Зочид буудлын барилга,Баянзүрх,10-р хороо,Амгалан-2 /13270/,,,,,
293780,ТБА131649068345000,Спорт цогцолбор,Polygon,106.983261,47.903976,Архитектур төлөвлөлтийн даалгавар,БХБХ2022/01-046,Спорт цогцолбор,"Биеийн тамир, спорт заалны барилга",Баянзүрх,26-р хороо,Амгалан-3 /13271/,,,,,
294344,ТБА131649764154000,Сос хүүхдийн хотхон,Polygon,106.977157,47.917115,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/10-007,Сос хүүхдийн хотхон,Асрамжийн газрын барилга,Баянзүрх,16-р хороо,16-р хороолол-2 /13321/,,,,,
295083,ТБА131651056480000,"Буудаллах, отоглох орон байр",Polygon,107.061022,47.870992,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/12-046,"Буудаллах, отоглох орон байр",,Баянзүрх,11-р хороо,Хүрхрээ /13240/,,,,,
296389,ТБА131652771397000,,Polygon,107.076657,47.866459,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/12-051,Аялал жуулчлалын цогцолбор,,Баянзүрх,11-р хороо,,,,,,
297602,ТБА131415964559000,,Polygon,106.942109,47.904228,Архитектур төлөвлөлтийн даалгавар,ГБМЗХ2019/20-003,Цэцэрлэг бүхий үйлчилгээтэй орон сууц,Амины орон сууц /үйлчилгээгүй/,Баянзүрх,26-р хороо,Олимп хороолол-2 /13312/,,,,,
299087,ТБА131646609360000,"Үйлчилгээтэй амины сууц, өрхийн аж ахуй /тенант/",Polygon,106.979974,47.924183,,,,,,,,,,,,
299413,ТБА131650411751000,Аялал жуулчлалын цогцолбор,Polygon,107.005932,47.882885,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/10-010,Аялал жуулчлалын цогцолбор,Аялал жуулчлалын барилга,Баянзүрх,11-р хороо,,,,,,
299696,ТБА131413277809000,Ахлагч нарын амины орон сууц,Polygon,107.126132,47.862314,Архитектур төлөвлөлтийн даалгавар,2018/14-54,Ахлагч нарын амины орон сууц,Амины орон сууц /үйлчилгээгүй/,Баянзүрх,11-р хороо,Ургах наран /13180/,,,,,
299833,ТБА131427711404000,"Үйлчилгээтэй орон сууц, Цэцэрлэг",Polygon,106.961542,47.910703,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/28-002,"Үйлчилгээтэй орон сууц, Цэцэрлэг",Үйлчилгээтэй орон сууц,Баянзүрх,13-р хороо,14-р хороолол-2 /13331/,1,,,11,
300105,ТБА131657213614000,Үйлчилгээтэй орон сууц,Polygon,106.933465,47.925042,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/24-002,Үйлчилгээтэй орон сууц,Үйлчилгээтэй орон сууц,Баянзүрх,1-р хороо,12-р хороолол-1 /13380/,,Токиогийн гудамж,,,
302319,ТБА151548235951000,Авто засвар үйлчилгээ,Polygon,106.90229,47.927431,Архитектур төлөвлөлтийн даалгавар,МЗХ2019/01-48,Авто засвар үйлчилгээ,Авто үйлчилгээний барилга,Чингэлтэй,9-р хороо,Дэнжийн мянга-2 /15121/,,,,,
302511,ТБА151564231880000,Контор,Polygon,106.914923,47.918989,Архитектур төлөвлөлтийн даалгавар,ГБМЗХ2019/03-010,Контор,Албан конторын /төрийн байгууллага/,Чингэлтэй,1-р хороо,Бага тойруу-3  /15160/,,,,,
302740,ТБА131646906951000,,Polygon,107.003311,47.902224,Архитектур төлөвлөлтийн даалгавар,МЗХ2022/01-015,"Агуулах, үйлдвэрийн цогцолбор",Зочид буудлын барилга,Баянзүрх,10-р хороо,Амгалан-2 /13270/,,,,,
