id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Хэсэгчилсэн ерөнхий төлөвлөгөөний нэр,Батлагдсан дугаар,Бүсчлэл,Дүүрэг,Хороо,Хаягийн бүс,Гудамж
3253888,,,Polygon,106.780227,47.923653,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253889,,,Polygon,106.777991,47.921084,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253890,,,Polygon,106.781106,47.921905,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253891,,,Polygon,106.753013,47.911722,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253892,,,Polygon,106.74711,47.911239,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253893,,,Polygon,106.739531,47.907464,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253894,,,Polygon,106.759437,47.911502,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253895,,,Polygon,106.760643,47.911522,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253896,,,Polygon,106.769682,47.912298,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253897,,,Polygon,106.768273,47.913462,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253898,,,Polygon,106.770218,47.914417,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Толгойт-5 /18104/,
3253899,,,Polygon,106.765636,47.922287,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253900,,,Polygon,106.766324,47.923728,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253901,,,Polygon,106.768703,47.92405,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253902,,,Polygon,106.770084,47.923156,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253903,,,Polygon,106.767223,47.920649,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253904,,,Polygon,106.776377,47.913983,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253905,,,Polygon,106.754404,47.920396,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253906,,,Polygon,106.762789,47.921445,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253907,,,Polygon,106.75879,47.920581,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,"34-р хороо, 1-р хороо",Орбит-1 /18170/,
3253910,,,Polygon,106.757859,47.922011,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,"34-р хороо, 1-р хороо",Орбит-1 /18170/,
3253911,,,Polygon,106.74791,47.912537,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253912,,,Polygon,106.736608,47.912315,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253913,,,Polygon,106.771434,47.920008,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253914,,,Polygon,106.7714,47.921119,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,2-р хороо,Толгойт-6 /18105/,
3253915,,,Polygon,106.752981,47.923238,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,"Орбит-1 /18170/, Баянголын ам-1 /18180/",
3253916,,,Polygon,106.747635,47.922717,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Баянголын ам-1 /18180/,
3253917,,,Polygon,106.750806,47.923101,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Баянголын ам-1 /18180/,
3253918,,,Polygon,106.73687,47.915351,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,22-р хороо,Орбит-3 /18172/,
3253919,,,Polygon,106.763275,47.923424,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Орбит-1 /18170/,
3253920,,,Polygon,106.758496,47.923156,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,"34-р хороо, 1-р хороо",Орбит-1 /18170/,
3253921,,,Polygon,106.754386,47.922065,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,34-р хороо,Орбит-1 /18170/,
3253922,,,Polygon,106.775082,47.913198,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Толгойт-5 /18104/,
3253923,,,Polygon,106.772898,47.914249,Сайжруулсан гэр хорооллын бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,1-р хороо,Толгойт-5 /18104/,
3253924,,,Polygon,106.761499,47.917491,Орон сууцны бүс,"""23 дугаар нэгж хороолол""-ын хэсэгчилсэн ерөнхий төлөвлөгөө",Нийслэлийн иргэдийн Төлөөлөгчдийн Хурлын 2023 оны 03 сарын 30-ны өдрийн 30 дугаар тогтоол,,Сонгинохайрхан,"34-р хороо, 1-р хороо",Орбит-1 /18170/,
