id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл,Эхлэл,Төгсгөл,Замын ангилал,Нэр
91005,,,Polygon,108.393977,47.789408,Авто зам,,,Явган зам,189
91006,,,Polygon,108.394038,47.789611,Авто зам,,,Явган зам,189
91007,,,Polygon,108.392517,47.791929,Авто зам,,,Явган зам,189
91008,,,Polygon,108.392199,47.792418,Авто зам,,,Явган зам,189
91009,,,Polygon,108.391667,47.793234,Авто зам,,,Явган зам,189
91010,,,Polygon,108.391719,47.792874,Авто зам,,,Явган зам,189
91011,,,Polygon,108.39112,47.794075,Авто зам,,,Явган зам,189
91012,,,Polygon,108.3908,47.794566,Авто зам,,,Явган зам,189
91013,,,Polygon,108.390553,47.794664,Авто зам,,,Явган зам,189
91014,,,Polygon,108.389917,47.795451,Авто зам,,,Явган зам,189
91015,,,Polygon,108.390285,47.795423,Авто зам,,,Явган зам,189
91016,,,Polygon,108.389567,47.796113,Авто зам,,,Явган зам,189
91017,,,Polygon,108.378302,47.79183,Авто зам,,,Явган зам,189
91018,,,Polygon,108.378255,47.792701,Авто зам,,,Явган зам,189
91019,,,Polygon,108.389778,47.796314,Авто зам,,,Явган зам,189
91020,,,Polygon,108.389317,47.796838,Авто зам,,,Явган зам,189
91021,,,Polygon,108.388921,47.797445,Авто зам,,,Явган зам,189
91022,,,Polygon,108.388524,47.798054,Авто зам,,,Явган зам,189
91023,,,Polygon,108.388723,47.797472,Авто зам,,,Явган зам,189
91024,,,Polygon,108.38832,47.798366,Авто зам,,,Явган зам,189
91025,,,Polygon,108.388117,47.798675,Авто зам,,,Явган зам,189
91026,,,Polygon,108.387924,47.798973,Авто зам,,,Явган зам,189
91027,,,Polygon,108.387625,47.799423,Авто зам,,,Явган зам,189
91028,,,Polygon,108.387568,47.79923,Авто зам,,,Явган зам,189
91029,,,Polygon,108.38733,47.799878,Авто зам,,,Явган зам,189
91030,,,Polygon,108.386628,47.80067,Авто зам,,,Явган зам,189
91031,,,Polygon,108.386771,47.800726,Авто зам,,,Явган зам,189
91032,,,Polygon,108.378487,47.791868,Авто зам,,,Явган зам,189
91033,,,Polygon,108.378402,47.793033,Авто зам,,,Явган зам,189
91034,,,Polygon,108.37818,47.793714,Авто зам,,,Явган зам,189
91035,,,Polygon,108.378361,47.793827,Авто зам,,,Явган зам,189
91036,,,Polygon,108.378162,47.794411,Авто зам,,,Явган зам,189
91037,,,Polygon,108.378331,47.794474,Авто зам,,,Явган зам,189
91038,,,Polygon,108.378317,47.794909,Авто зам,,,Явган зам,189
91039,,,Polygon,108.378139,47.794873,Авто зам,,,Явган зам,189
91040,,,Polygon,108.378111,47.795354,Авто зам,,,Явган зам,189
91041,,,Polygon,108.378278,47.795307,Авто зам,,,Явган зам,189
91042,,,Polygon,108.378081,47.795864,Авто зам,,,Явган зам,189
91043,,,Polygon,108.378245,47.795868,Авто зам,,,Явган зам,189
91044,,,Polygon,108.378015,47.79643,Авто зам,,,Явган зам,189
91045,,,Polygon,108.378183,47.796445,Авто зам,,,Явган зам,189
91046,,,Polygon,108.377889,47.796956,Авто зам,,,Явган зам,189
91047,,,Polygon,108.378053,47.796999,Авто зам,,,Явган зам,189
91048,,,Polygon,108.377693,47.797418,Авто зам,,,Явган зам,189
91049,,,Polygon,108.377845,47.797483,Авто зам,,,Явган зам,189
91050,,,Polygon,108.377404,47.797929,Авто зам,,,Явган зам,189
91051,,,Polygon,108.377548,47.798,Авто зам,,,Явган зам,189
91052,,,Polygon,108.377139,47.798396,Авто зам,,,Явган зам,189
91053,,,Polygon,108.376719,47.799308,Авто зам,,,Явган зам,189
91054,,,Polygon,108.376811,47.799521,Авто зам,,,Явган зам,189
91055,,,Polygon,108.376597,47.799921,Авто зам,,,Явган зам,189
91056,,,Polygon,108.376328,47.80008,Авто зам,,,Явган зам,189
91057,,,Polygon,108.376161,47.800671,Авто зам,,,Явган зам,189
91058,,,Polygon,108.375832,47.800925,Авто зам,,,Явган зам,189
91059,,,Polygon,108.375735,47.801404,Авто зам,,,Явган зам,189
91060,,,Polygon,108.375518,47.801782,Авто зам,,,Явган зам,189
91061,,,Polygon,108.374775,47.802406,Авто зам,,,Явган зам,189
91062,,,Polygon,108.375236,47.802285,Авто зам,,,Явган зам,189
91063,,,Polygon,106.85729,47.901179,Авто зам,ТЭЦ3-н уулзвараас,Гурвалжингийн гүүр хүртэл,Гол зам,188 | Ажилчны гудамж
91064,,,Polygon,106.859427,47.894787,Авто зам,Чингисийн өргөн чөлөө,Ажилчдын гудамж,,
91065,,,Polygon,106.86128,47.89116,Авто зам,,,Явган зам,189
91066,,,Polygon,106.859852,47.891833,Авто зам,,,Явган зам,189
91067,,,Polygon,106.858393,47.892993,Авто зам,,,Явган зам,189
91068,,,Polygon,106.857718,47.894582,Авто зам,,,Явган зам,189
91069,,,Polygon,106.857606,47.89597,Авто зам,,,Явган зам,189
91070,,,Polygon,106.857746,47.89702,Авто зам,,,Явган зам,189
91071,,,Polygon,106.858431,47.897767,Авто зам,,,Явган зам,189
91072,,,Polygon,106.857037,47.913463,Авто зам,3-р эмнэлэгийн урд талбай,,Авто зогсоол,188
91073,,,Polygon,106.924383,47.992896,Авто зам,,,Явган зам,Дээд салхит | 189
91074,,,Polygon,106.922736,47.993132,Авто зам,,,Явган зам,Дээд салхит | 189
91075,,,Polygon,106.921716,47.993375,Авто зам,,,Явган зам,Дээд салхит | 189
91076,,,Polygon,106.920631,47.993615,Авто зам,,,Явган зам,Дээд салхит | 189
91077,,,Polygon,106.919581,47.993823,Авто зам,,,Явган зам,Дээд салхит | 189
91078,,,Polygon,106.918619,47.994012,Авто зам,,,Явган зам,Дээд салхит | 189
91079,,,Polygon,106.917955,47.994117,Авто зам,,,Явган зам,Дээд салхит | 189
91080,,,Polygon,106.916959,47.994254,Авто зам,,,Явган зам,Дээд салхит | 189
91081,,,Polygon,106.915926,47.994374,Авто зам,,,Явган зам,Дээд салхит | 189
91082,,,Polygon,106.817081,47.919689,Авто зам,,,Явган зам,189
91083,,,Polygon,106.914921,47.994491,Авто зам,,,Явган зам,Дээд салхит | 189
91084,,,Polygon,106.913829,47.994665,Авто зам,,,Явган зам,Дээд салхит | 189
91085,,,Polygon,106.913061,47.994835,Авто зам,,,Явган зам,Дээд салхит | 189
91086,,,Polygon,106.912373,47.994998,Авто зам,,,Явган зам,Дээд салхит | 189
91087,,,Polygon,106.911307,47.995196,Авто зам,,,Явган зам,Дээд салхит | 189
91088,,,Polygon,106.881208,47.918995,Авто зам,,,Явган зам,189
91089,,,Polygon,106.910091,47.995378,Авто зам,,,Явган зам,Дээд салхит | 189
91090,,,Polygon,106.908995,47.995527,Авто зам,,,Явган зам,Дээд салхит | 189
91091,,,Polygon,106.907949,47.995728,Авто зам,,,Явган зам,Дээд салхит | 189
91092,,,Polygon,106.907064,47.995887,Авто зам,,,Явган зам,Дээд салхит | 189
91093,,,Polygon,106.905132,47.996139,Авто зам,,,Явган зам,Дээд салхит | 189
91094,,,Polygon,106.8857,47.919135,Авто зам,,,Явган зам,189
91095,,,Polygon,106.904368,47.996255,Авто зам,,,Явган зам,Дээд салхит | 189
91096,,,Polygon,106.903636,47.996373,Авто зам,,,Явган зам,189 | Дээд салхит
91097,,,Polygon,106.902848,47.996498,Авто зам,,,Явган зам,Дээд салхит | 189
91098,,,Polygon,106.901033,47.996921,Авто зам,,,Явган зам,Дээд салхит | 189
91099,,,Polygon,106.912582,47.995098,Авто зам,,,Явган зам,Дээд салхит | 189
91100,,,Polygon,106.898529,48.010759,Авто зам,,,Явган зам,189
91101,,,Polygon,106.808135,47.92348,Авто зам,"СХД, Толгойтын гудамжнаас",Баянхошүүны гудамж хүртэл,,
91102,,,Polygon,106.900801,48.012099,Авто зам,,,Явган зам,189
91103,,,Polygon,106.898675,48.012696,Авто зам,,,Явган зам,189
91104,,,Polygon,106.899905,48.012702,Авто зам,,,Явган зам,189
91105,,,Polygon,106.902635,48.012843,Авто зам,,,Явган зам,189
91106,,,Polygon,106.902774,48.012965,Авто зам,,,Явган зам,189
91107,,,Polygon,106.897425,48.013071,Авто зам,,,Явган зам,189
91108,,,Polygon,108.373982,47.791874,Авто зам,,,,
91109,,,Polygon,106.904369,48.013336,Авто зам,,,Явган зам,189
91110,,,Polygon,106.906095,48.013718,Авто зам,,,Явган зам,189
91111,,,Polygon,106.905336,48.013438,Авто зам,,,Явган зам,189
91112,,,Polygon,106.894537,48.013745,Авто зам,,,Явган зам,189
91113,,,Polygon,106.893871,48.014044,Авто зам,,,Явган зам,189
91114,,,Polygon,108.373775,47.791139,Авто зам,,,,
91115,,,Polygon,106.909587,48.014463,Авто зам,,,Явган зам,189
91116,,,Polygon,106.911307,48.014739,Авто зам,,,Явган зам,189
91117,,,Polygon,106.913034,48.015217,Авто зам,,,Явган зам,189
91118,,,Polygon,106.914128,48.015456,Авто зам,,,Явган зам,189
91119,,,Polygon,106.914146,48.015353,Авто зам,,,Явган зам,189
91120,,,Polygon,106.914889,48.01561,Авто зам,,,Явган зам,189
91121,,,Polygon,106.877512,47.963975,Авто зам,,,Явган зам,189
91122,,,Polygon,106.91631,48.01568,Авто зам,,,Явган зам,189
91123,,,Polygon,106.916269,48.01578,Авто зам,,,Явган зам,189
91124,,,Polygon,106.803867,47.863943,Авто зам,,,Явган зам,189
91125,,,Polygon,106.803126,47.864752,Авто зам,,,Явган зам,189
91126,,,Polygon,106.802497,47.865686,Авто зам,,,Явган зам,189
91127,,,Polygon,106.803259,47.865258,Авто зам,,,,
91128,,,Polygon,106.802539,47.86645,Авто зам,,,Явган зам,189
91129,,,Polygon,106.80216,47.867637,Авто зам,,,Явган зам,189
91130,,,Polygon,106.802298,47.86783,Авто зам,,,Явган зам,189
91131,,,Polygon,106.801764,47.87052,Авто зам,,,Явган зам,189
91132,,,Polygon,106.801766,47.870532,Авто зам,,,Явган зам,189
91133,,,Polygon,106.801767,47.87054,Авто зам,,,Явган зам,189
91134,,,Polygon,106.801995,47.870077,Авто зам,,,,
91135,,,Polygon,106.88103,47.919224,Авто зам,,,Явган зам,189
91136,,,Polygon,106.801768,47.870243,Авто зам,,,Явган зам,189
91137,,,Polygon,106.801733,47.871511,Авто зам,,,Явган зам,189
91138,,,Polygon,106.801492,47.871794,Авто зам,,,Явган зам,189
91139,,,Polygon,106.801639,47.871835,Авто зам,,,Явган зам,189
91140,,,Polygon,106.805619,47.863842,Авто зам,,,,Наадамчдын зам
91141,,,Polygon,106.881314,47.918718,Авто зам,,,Явган зам,189
91142,,,Polygon,106.882302,47.918726,Авто зам,,,Явган зам,189
91143,,,Polygon,106.881185,47.918668,Авто зам,,,Явган зам,189
91144,,,Polygon,108.373489,47.790243,Авто зам,,,Явган зам,189
91145,,,Polygon,106.880872,47.919447,Авто зам,,,Явган зам,189
91146,,,Polygon,106.880719,47.919628,Авто зам,,,Явган зам,189
91147,,,Polygon,106.880564,47.919533,Авто зам,,,Явган зам,189
91148,,,Polygon,106.885848,47.918855,Авто зам,,,Явган зам,189
91149,,,Polygon,106.885522,47.919359,Авто зам,,,Явган зам,189
91150,,,Polygon,106.885213,47.919846,Авто зам,,,Явган зам,189
91151,,,Polygon,106.886018,47.919355,Авто зам,,,Явган зам,189
91152,,,Polygon,106.885348,47.919587,Авто зам,,,,189
91153,,,Polygon,108.37358,47.789611,Авто зам,,,Явган зам,189
91154,,,Polygon,106.8967,47.902848,Авто зам,Дунд голын гүүр,,Туслах зам,188
91155,,,Polygon,106.896802,47.902811,Авто зам,,,Явган зам,189
91156,,,Polygon,106.935728,47.914024,Авто зам,,,Явган зам,189
91157,,,Polygon,106.936836,47.914521,Авто зам,,,Явган зам,189
91158,,,Polygon,108.373707,47.789249,Авто зам,,,,
91159,,,Polygon,108.373699,47.789587,Авто зам,,,,
91160,,,Polygon,108.373693,47.789728,Авто зам,,,,
91161,,,Polygon,108.373688,47.789928,Авто зам,,,,
91162,,,Polygon,108.373595,47.790582,Авто зам,,,,
91163,,,Polygon,108.373672,47.790791,Авто зам,,,,
91164,,,Polygon,108.37389,47.791119,Авто зам,,,Явган зам,189
91165,,,Polygon,106.927517,47.890846,Авто зам,2017/1/1,,Явган зам,189
91166,,,Polygon,106.92308,47.884849,Авто зам,,,Туслах зам,188
91167,,,Polygon,106.915275,47.886285,Авто зам,Зайсан хил хотхон доторхи,,Хороолол доторх зам,188
