id,object_no,object_name,geom_type,lon,lat,Давхаргын төрөл
1102,,,Polygon,106.552206,48.159116,Ой мод
1103,,,Polygon,106.447039,48.129876,Ой мод
1104,,,Polygon,106.857178,48.158706,Ой мод
1105,,,Polygon,106.574423,48.157087,Ой мод
1106,,,Polygon,106.43485,48.153388,Ой мод
1107,,,Polygon,106.46596,48.143596,Ой мод
1108,,,Polygon,106.564963,48.152984,Ой мод
1109,,,Polygon,106.85022,48.153855,Ой мод
1110,,,Polygon,106.463217,48.150068,Ой мод
1111,,,Polygon,106.481952,48.129527,Ой мод
1112,,,Polygon,106.555502,48.136485,Ой мод
1113,,,Polygon,106.541978,48.141652,Ой мод
1114,,,Polygon,106.54157,48.139434,Ой мод
1115,,,Polygon,106.513916,48.135846,Ой мод
1116,,,Polygon,106.527677,48.132451,Ой мод
1117,,,Polygon,107.107617,48.065751,Ой мод
1118,,,Polygon,106.719982,48.127898,Ой мод
1119,,,Polygon,106.423543,48.127229,Ой мод
1120,,,Polygon,106.552488,48.1281,Ой мод
1121,,,Polygon,106.549009,48.128415,Ой мод
1122,,,Polygon,106.725696,48.124947,Ой мод
1123,,,Polygon,106.466224,48.126651,Ой мод
1124,,,Polygon,106.523942,48.127166,Ой мод
1125,,,Polygon,106.735909,48.123457,Ой мод
1126,,,Polygon,106.601333,48.125785,Ой мод
1127,,,Polygon,106.536515,48.124736,Ой мод
1128,,,Polygon,106.450274,48.120003,Ой мод
1129,,,Polygon,107.058086,48.115849,Ой мод
1130,,,Polygon,106.53489,48.113005,Ой мод
1131,,,Polygon,106.53808,48.110869,Ой мод
1132,,,Polygon,106.466693,48.112687,Ой мод
1133,,,Polygon,107.067237,48.106537,Ой мод
1134,,,Polygon,107.069683,48.104099,Ой мод
1135,,,Polygon,106.707622,48.102394,Ой мод
1136,,,Polygon,106.76381,48.099436,Ой мод
1137,,,Polygon,107.144587,48.054168,Ой мод
1138,,,Polygon,106.695636,48.089956,Ой мод
1139,,,Polygon,107.168204,48.092529,Ой мод
1140,,,Polygon,107.059673,48.090864,Ой мод
1141,,,Polygon,107.10373,48.090803,Ой мод
1142,,,Polygon,107.078953,48.089132,Ой мод
1143,,,Polygon,106.905733,48.088049,Ой мод
1144,,,Polygon,107.075607,48.066509,Ой мод
1145,,,Polygon,106.688128,48.085562,Ой мод
1146,,,Polygon,106.70098,48.083887,Ой мод
1147,,,Polygon,106.697959,48.086389,Ой мод
1148,,,Polygon,107.215703,48.086208,Ой мод
1149,,,Polygon,107.226567,48.085998,Ой мод
1150,,,Polygon,107.231527,48.084291,Ой мод
1151,,,Polygon,107.175815,48.083284,Ой мод
1152,,,Polygon,106.903803,47.993408,Ой мод
1153,,,Polygon,106.943359,48.078197,Ой мод
1154,,,Polygon,106.916903,48.07271,Ой мод
1155,,,Polygon,106.695098,48.079624,Ой мод
1156,,,Polygon,107.257212,48.070258,Ой мод
1157,,,Polygon,107.007402,48.073377,Ой мод
1158,,,Polygon,107.048056,48.074258,Ой мод
1159,,,Polygon,106.999715,48.071708,Ой мод
1160,,,Polygon,107.225942,48.071243,Ой мод
1161,,,Polygon,107.213799,48.068263,Ой мод
1162,,,Polygon,106.944865,48.057449,Ой мод
1163,,,Polygon,107.232736,48.063922,Ой мод
1164,,,Polygon,107.052413,48.063634,Ой мод
1165,,,Polygon,107.074016,48.063882,Ой мод
1166,,,Polygon,107.117177,48.060945,Ой мод
1167,,,Polygon,107.114495,48.064,Ой мод
1168,,,Polygon,107.242242,48.063031,Ой мод
1169,,,Polygon,107.084549,48.062389,Ой мод
1170,,,Polygon,106.988446,48.060628,Ой мод
1171,,,Polygon,107.016634,48.061826,Ой мод
1172,,,Polygon,107.246355,48.056262,Ой мод
1173,,,Polygon,107.079845,48.058486,Ой мод
1174,,,Polygon,106.64623,48.024386,Ой мод
1175,,,Polygon,106.723659,48.025203,Ой мод
1176,,,Polygon,107.010118,48.020377,Ой мод
1177,,,Polygon,106.691145,48.020381,Ой мод
1178,,,Polygon,107.080933,48.024147,Ой мод
1179,,,Polygon,106.938666,48.023768,Ой мод
1180,,,Polygon,106.952194,48.021452,Ой мод
1181,,,Polygon,107.050036,48.024029,Ой мод
1182,,,Polygon,107.036276,48.024031,Ой мод
1183,,,Polygon,106.650399,48.021655,Ой мод
1184,,,Polygon,107.067783,48.022459,Ой мод
