Төрөл,Бүс,Он,value
Тусгай зориулалтын автомашин,Зүүн бүс,2021,933.0
Тусгай зориулалтын автомашин,Зүүн бүс,2020,1013.0
Тусгай зориулалтын автомашин,Зүүн бүс,2019,853.0
Тусгай зориулалтын автомашин,Зүүн бүс,2018,956.0
Тусгай зориулалтын автомашин,Зүүн бүс,2017,962.0
Тусгай зориулалтын автомашин,Зүүн бүс,2016,994.0
Тусгай зориулалтын автомашин,Зүүн бүс,2015,1000.0
Тусгай зориулалтын автомашин,Зүүн бүс,2014,1025.0
Тусгай зориулалтын автомашин,Зүүн бүс,2013,810.0
Тусгай зориулалтын автомашин,Зүүн бүс,2012,826.0
Тусгай зориулалтын автомашин,Зүүн бүс,1957,
Тусгай зориулалтын автомашин,Зүүн бүс,1956,
Тусгай зориулалтын автомашин,Зүүн бүс,1955,
Тусгай зориулалтын автомашин,Зүүн бүс,1954,
Тусгай зориулалтын автомашин,Зүүн бүс,1953,
Тусгай зориулалтын автомашин,Зүүн бүс,1952,
Тусгай зориулалтын автомашин,Зүүн бүс,1951,
Тусгай зориулалтын автомашин,Зүүн бүс,1950,
Тусгай зориулалтын автомашин,Зүүн бүс,1949,
Тусгай зориулалтын автомашин,Зүүн бүс,1948,
Тусгай зориулалтын автомашин,Зүүн бүс,1947,
Тусгай зориулалтын автомашин,Зүүн бүс,1946,
Тусгай зориулалтын автомашин,Зүүн бүс,1945,
Тусгай зориулалтын автомашин,Зүүн бүс,1944,
Тусгай зориулалтын автомашин,Зүүн бүс,1943,
Тусгай зориулалтын автомашин,Зүүн бүс,1942,
Тусгай зориулалтын автомашин,Зүүн бүс,1941,
Тусгай зориулалтын автомашин,Зүүн бүс,1940,
Тусгай зориулалтын автомашин,    Дорнод,2025,277.0
Тусгай зориулалтын автомашин,    Дорнод,2024,270.0
Тусгай зориулалтын автомашин,    Дорнод,2023,243.0
Тусгай зориулалтын автомашин,    Дорнод,2022,279.0
Тусгай зориулалтын автомашин,    Дорнод,2021,456.0
Тусгай зориулалтын автомашин,    Дорнод,2020,498.0
Тусгай зориулалтын автомашин,    Дорнод,2019,411.0
Тусгай зориулалтын автомашин,    Дорнод,2018,428.0
Тусгай зориулалтын автомашин,    Дорнод,2017,426.0
Тусгай зориулалтын автомашин,    Дорнод,2016,418.0
Тусгай зориулалтын автомашин,    Дорнод,2015,427.0
Тусгай зориулалтын автомашин,    Дорнод,2014,453.0
Тусгай зориулалтын автомашин,    Дорнод,2013,372.0
Тусгай зориулалтын автомашин,    Дорнод,2012,366.0
Тусгай зориулалтын автомашин,    Дорнод,1957,
Тусгай зориулалтын автомашин,    Дорнод,1956,
Тусгай зориулалтын автомашин,    Дорнод,1955,
Тусгай зориулалтын автомашин,    Дорнод,1954,
Тусгай зориулалтын автомашин,    Дорнод,1953,
Тусгай зориулалтын автомашин,    Дорнод,1952,
Тусгай зориулалтын автомашин,    Дорнод,1951,
Тусгай зориулалтын автомашин,    Дорнод,1950,
Тусгай зориулалтын автомашин,    Дорнод,1949,
Тусгай зориулалтын автомашин,    Дорнод,1948,
Тусгай зориулалтын автомашин,    Дорнод,1947,
Тусгай зориулалтын автомашин,    Дорнод,1946,
Тусгай зориулалтын автомашин,    Дорнод,1945,
Тусгай зориулалтын автомашин,    Дорнод,1944,
Тусгай зориулалтын автомашин,    Дорнод,1943,
Тусгай зориулалтын автомашин,    Дорнод,1942,
Тусгай зориулалтын автомашин,    Дорнод,1941,
Тусгай зориулалтын автомашин,    Дорнод,1940,
Тусгай зориулалтын автомашин,    Сүхбаатар,2025,124.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2024,107.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2023,93.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2022,183.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2021,200.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2020,225.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2019,192.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2018,248.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2017,254.0
Тусгай зориулалтын автомашин,    Сүхбаатар,2016,271.0
